atpm_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
60.0,b3544,3,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b1484,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b1485,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b1486,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b1487,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b1483,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0829,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0832,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0830,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0831,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0789,7,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b1249,7,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b1677,2,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0657,2,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0418,14,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0508,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0613,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b1301,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0805,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b2155,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0576,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0594,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b3182,9,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b2010,5,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0839,5,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b2430,5,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0632,5,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0376,9,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b3833,2,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0514,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b2519,2,411,0.3983895354016885,1.4489688083923945e-17,0.3983895354016885,1,3971.501225051387
60.0,b3396,4,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051436
60.0,b1069,2,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051436
60.0,b0089,2,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051436
60.0,b3208,2,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051436
60.0,b0149,4,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051436
60.0,b0084,2,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051436
60.0,b0635,2,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.5012250515774
60.0,b0925,6,26,0.3983895354016885,0.3983895354016874,1.1102230246251563e-15,0,386.2359183651136
60.0,b1678,6,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0355,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b2154,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b2893,2,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0604,2,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b3930,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b3994,1,411,0.3983895354016885,8.11080754773326e-16,0.3983895354016877,1,3971.501225051381
60.0,b1710,2,26,0.3983895354016885,0.3983895354016842,4.274358644806853e-15,0,386.2359183651127
60.0,b2480,1,26,0.3983895354016885,0.3983895354016781,1.0436096431476471e-14,0,386.2359183651113
60.0,b0429,1,424,0.3983895354016885,0.2390406521746093,0.1593488832270792,0,4124.846829540243
60.0,b0432,1,424,0.3983895354016885,0.2390406521746187,0.1593488832270698,0,4124.84682954026
60.0,b0430,1,424,0.3983895354016885,0.2390406521746187,0.1593488832270698,0,4124.84682954026
60.0,b0431,1,424,0.3983895354016885,0.2390406521746187,0.1593488832270698,0,4124.84682954026
60.0,b4041,7,32,0.3983895354016885,0.398389535401693,-4.496403249731884e-15,0,386.2405509344189
60.0,b0180,14,411,0.3983895354016885,-1.6994157290480546e-15,0.3983895354016902,1,3971.501225051397
60.0,b2413,1,327,0.3983895354016885,0.3977909249822294,0.0005986104194591,0,386.3598253357362
60.0,b3018,7,411,0.3983895354016885,8.227630690428516e-16,0.3983895354016877,1,3971.501225051336
60.0,b4042,7,32,0.3983895354016885,0.3983895354016858,2.664535259100376e-15,0,386.2405509344196
60.0,b4160,7,411,0.3983895354016885,3.2275627124579406e-16,0.3983895354016882,1,3971.501225051448
60.0,b0722,1,431,0.3983895354016885,0.3782402345664512,0.0201493008352373,0,993.8430969096518
60.0,b0723,1,431,0.3983895354016885,0.3782402345664549,0.0201493008352335,0,993.8430969096598
60.0,b0721,1,431,0.3983895354016885,0.3782402345664549,0.0201493008352335,0,993.8430969096598
60.0,b0724,1,431,0.3983895354016885,0.3782402345664549,0.0201493008352335,0,993.8430969096598
60.0,b0494,21,87,0.3983895354016885,0.3983895354016897,-1.1657341758564144e-15,0,386.2885078734145
60.0,b0118,3,411,0.3983895354016885,2.9194573681988858e-15,0.3983895354016856,1,3971.501225051747
60.0,b1276,2,411,0.3983895354016885,2.5469951727063176e-29,0.3983895354016885,1,3971.5012250515
60.0,b3447,1,87,0.3983895354016885,0.3983895354017003,-1.1768364061026661e-14,0,386.288507873416
60.0,b1990,5,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b0819,5,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b1113,5,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b1097,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b2813,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b2701,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b0211,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b4392,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b2558,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b1193,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b2963,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b3546,2,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b2328,6,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b2134,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b1655,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b1856,4,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b3860,2,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b1185,2,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b4136,3,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b0605,1,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b0606,1,87,0.3983895354016885,0.3983895354017072,-1.8707257964933888e-14,0,386.2885078734181
60.0,b0221,8,457,0.3983895354016885,0.3915030231418437,0.0068865122598448,0,387.19862345477645
60.0,b2283,3,431,0.3983895354016885,0.201223195378982,0.1971663400227065,0,4919.018033989131
60.0,b2282,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2281,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2288,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2276,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2277,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2285,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2284,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2278,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2279,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2280,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2287,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b2286,3,431,0.3983895354016885,0.2012231953790004,0.1971663400226881,0,4919.018033989114
60.0,b1801,3,37,0.3983895354016885,0.3983895354017386,-5.0071058410594566e-14,0,386.29289467308695
60.0,b4208,5,298,0.3983895354016885,0.3983233911234096,6.614427827889013e-05,0,386.28506501831873
60.0,b0007,2,37,0.3983895354016885,0.3983895354016992,-1.071365218763276e-14,0,386.2928946730774
60.0,b2923,2,37,0.3983895354016885,0.3983895354016864,2.1094237467877974e-15,0,386.29289467307495
60.0,b0874,1,37,0.3983895354016885,0.3983895354016864,2.1094237467877974e-15,0,386.29289467307495
60.0,b0037,3,37,0.3983895354016885,0.3983895354016864,2.1094237467877974e-15,0,386.29289467307495
60.0,b1734,2,37,0.3983895354016885,0.3983895354016864,2.1094237467877974e-15,0,386.29289467307495
60.0,b2467,1,37,0.3983895354016885,0.3983895354016864,2.1094237467877974e-15,0,386.29289467307495
60.0,b0404,7,37,0.3983895354016885,0.3983895354016864,2.1094237467877974e-15,0,386.29289467307495
60.0,b0314,1,37,0.3983895354016885,0.3983895354016864,2.1094237467877974e-15,0,386.29289467307495
60.0,b4474,1,37,0.3983895354016885,0.3983895354016864,2.1094237467877974e-15,0,386.29289467307495
60.0,b3370,2,37,0.3983895354016885,0.3983895354016864,2.1094237467877974e-15,0,386.29289467307495
60.0,b3040,6,411,0.3983895354016885,-1.872225816211553e-16,0.3983895354016887,1,3971.5012250513737
60.0,b3816,3,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051537
60.0,b2373,1,37,0.3983895354016885,0.398389535401689,-4.996003610813204e-16,0,386.2928946730759
60.0,b4233,2,37,0.3983895354016885,0.3983895354016977,-9.15933995315754e-15,0,386.2928946730772
60.0,b3196,1,411,0.3983895354016885,-2.032571249614168e-16,0.3983895354016887,1,3971.501225051636
60.0,b3691,1,37,0.3983895354016885,0.3983895354016842,4.274358644806853e-15,0,386.2928946730746
60.0,b2843,1,37,0.3983895354016885,0.3983895354016977,-9.15933995315754e-15,0,386.2928946730772
60.0,b2156,1,37,0.3983895354016885,0.3983895354016977,-9.15933995315754e-15,0,386.2928946730772
60.0,b4130,3,37,0.3983895354016885,0.3983895354016977,-9.15933995315754e-15,0,386.2928946730772
60.0,b4356,1,37,0.3983895354016885,0.3983895354016977,-9.15933995315754e-15,0,386.2928946730772
60.0,b4358,1,37,0.3983895354016885,0.3983895354016977,-9.15933995315754e-15,0,386.2928946730772
60.0,b3431,1,37,0.3983895354016885,0.3983895354016977,-9.15933995315754e-15,0,386.2928946730772
60.0,b0155,1,107,0.3983895354016885,0.3983874701435912,2.0652580972613244e-06,0,386.2932342171814
60.0,b1378,1,307,0.3983895354016885,0.3983032492682046,8.62861334839371e-05,0,385.9931969065361
60.0,b0684,7,411,0.3983895354016885,2.4634389047853168e-11,0.3983895353770541,1,3971.501224611528
60.0,b2895,7,411,0.3983895354016885,2.463367255911375e-11,0.3983895353770548,1,3971.50122461208
60.0,b0777,1,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051536
60.0,b3199,9,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051272
60.0,b0641,9,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051512
60.0,b3200,9,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051512
60.0,b3201,9,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051512
60.0,b0054,9,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051512
60.0,b4262,9,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051512
60.0,b4261,9,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051512
60.0,b1535,1,37,0.3983895354016885,0.3983895354016913,-2.8310687127941488e-15,0,386.2928946730763
60.0,b1490,1,37,0.3983895354016885,0.3983895354016844,4.107825191113079e-15,0,386.2928946730748
60.0,b1794,1,37,0.3983895354016885,0.3983895354016844,4.107825191113079e-15,0,386.2928946730748
60.0,b1341,1,37,0.3983895354016885,0.3983895354016844,4.107825191113079e-15,0,386.2928946730748
60.0,b1025,1,37,0.3983895354016885,0.3983895354016844,4.107825191113079e-15,0,386.2928946730748
60.0,b1285,2,37,0.3983895354016885,0.3983895354016844,4.107825191113079e-15,0,386.2928946730748
60.0,b3525,1,37,0.3983895354016885,0.3983895354016844,4.107825191113079e-15,0,386.2928946730748
60.0,b0315,1,37,0.3983895354016885,0.3983895354016844,4.107825191113079e-15,0,386.2928946730748
60.0,b2503,1,37,0.3983895354016885,0.3983895354016844,4.107825191113079e-15,0,386.2928946730748
60.0,b0009,1,37,0.3983895354016885,0.3983895354016844,4.107825191113079e-15,0,386.2928946730748
60.0,b0784,2,37,0.3983895354016885,0.3983895354016844,4.107825191113079e-15,0,386.2928946730748
60.0,b2530,6,411,0.3983895354016885,-1.763373266340434e-16,0.3983895354016887,1,3971.501225051299
60.0,b2470,7,37,0.3983895354016885,0.3983895354016862,2.3314683517128287e-15,0,386.2928946730749
60.0,b0463,7,37,0.3983895354016885,0.3983895354016886,-5.551115123125783e-17,0,386.2928946730755
60.0,b0462,7,37,0.3983895354016885,0.3983895354016886,-5.551115123125783e-17,0,386.2928946730755
60.0,b1394,2,37,0.3983895354016885,0.3983895354016886,-5.551115123125783e-17,0,386.2928946730755
60.0,b1090,7,31,0.3983895354016885,0.3983895354016886,-5.551115123125783e-17,0,386.2882621037687
60.0,b3059,7,31,0.3983895354016885,0.3983895354016974,-8.881784197001252e-15,0,386.2882621037704
60.0,b2529,6,105,0.3983895354016885,0.3983877959014194,1.7395002691600323e-06,0,386.2885440072485
60.0,b1684,2,31,0.3983895354016885,0.3983895354016951,-6.550315845288424e-15,0,386.28826210377
60.0,b1682,6,31,0.3983895354016885,0.3983895354016865,2.05391259555654e-15,0,386.2882621037682
60.0,b1683,6,31,0.3983895354016885,0.3983895354016865,2.05391259555654e-15,0,386.2882621037682
60.0,b1681,6,31,0.3983895354016885,0.3983895354016865,2.05391259555654e-15,0,386.2882621037682
60.0,b0827,4,31,0.3983895354016885,0.3983895354016865,2.05391259555654e-15,0,386.2882621037682
60.0,b3857,5,31,0.3983895354016885,0.3983895354016865,2.05391259555654e-15,0,386.2882621037682
60.0,b3856,5,31,0.3983895354016885,0.3983895354016865,2.05391259555654e-15,0,386.2882621037682
60.0,b3058,2,411,0.3983895354016885,2.533997778957916e-12,0.3983895353991545,1,3971.501225006185
60.0,b0709,2,31,0.3983895354016885,0.3983895354016856,2.886579864025407e-15,0,386.288262103768
60.0,b3496,2,31,0.3983895354016885,0.3983895354016865,2.05391259555654e-15,0,386.2882621037682
60.0,b1634,2,31,0.3983895354016885,0.3983895354016865,2.05391259555654e-15,0,386.2882621037682
60.0,b2528,2,105,0.3983895354016885,0.3983877959014094,1.7395002790965286e-06,0,386.2885440072464
60.0,b1679,4,31,0.3983895354016885,0.3983895354016671,2.142730437526552e-14,0,386.28826210376434
60.0,b0775,1,411,0.3983895354016885,-1.4255592916356207e-16,0.3983895354016887,1,3971.501225051648
60.0,b1009,1,31,0.3983895354016885,0.3983895354016818,6.716849298982197e-15,0,386.2882621037676
60.0,b0444,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b2794,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1008,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b2765,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b2263,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1011,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1010,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b0968,7,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b2264,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b2262,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1686,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b3991,1,411,0.3983895354016885,-3.458475766335517e-16,0.3983895354016888,1,3971.5012250515433
60.0,b4407,1,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.5012250516734
60.0,b3990,1,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.5012250516734
60.0,b0423,1,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.5012250516734
60.0,b3992,1,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.5012250516734
60.0,b2877,1,31,0.3983895354016885,0.3983895354016943,-5.773159728050814e-15,0,386.2882621037703
60.0,b2374,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1389,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1388,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1390,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1391,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1392,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1397,2,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1395,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1012,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1007,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b0785,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b3893,2,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b3892,2,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b3894,2,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1475,2,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1474,2,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1476,2,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b0776,1,411,0.3983895354016885,1.5670353403781986e-16,0.3983895354016883,1,3971.501225051542
60.0,b3412,1,411,0.3983895354016885,0.0,0.3983895354016885,1,3971.501225051408
60.0,b2515,1,411,0.3983895354016885,2.4633672559106743e-11,0.3983895353770548,1,3971.501224612079
60.0,b4238,4,302,0.3983895354016885,0.3983051442974473,8.439110424118823e-05,0,385.9948713479122
60.0,b3924,5,302,0.3983895354016885,0.3983051442974361,8.439110425240148e-05,0,385.9948713479099
60.0,b4237,4,302,0.3983895354016885,0.3983051442974361,8.439110425240148e-05,0,385.9948713479099
60.0,b4209,1,31,0.3983895354016885,0.398389535401675,1.3489209749195652e-14,0,386.2882621037656
60.0,b1387,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1393,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b2912,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b2174,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b0826,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b0781,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b0783,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b0630,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b0628,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b4386,3,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b1385,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b2917,1,31,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2882621037696
60.0,b3572,1,28,0.3983895354016885,0.3983895354016955,-6.994405055138486e-15,0,386.2030011039286
60.0,b4129,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b3722,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b0681,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b1473,3,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b3882,2,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b1600,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b1599,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b2660,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b4167,4,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b2670,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b3070,3,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b4297,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b0269,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b4298,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b0268,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b3715,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b0516,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b0515,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b1617,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039243
60.0,b1695,1,449,0.3983895354016885,0.3915030231418024,0.0068865122598861,0,387.1156188603157
60.0,b1771,1,28,0.3983895354016885,0.398389535401695,-6.494804694057166e-15,0,386.2030011039289
60.0,b2907,1,28,0.3983895354016885,0.398389535401682,6.494804694057166e-15,0,386.2030011039264
60.0,b0543,2,28,0.3983895354016885,0.398389535401682,6.494804694057166e-15,0,386.2030011039264
60.0,b1601,1,28,0.3983895354016885,0.398389535401682,6.494804694057166e-15,0,386.2030011039264
60.0,b0624,1,28,0.3983895354016885,0.398389535401682,6.494804694057166e-15,0,386.2030011039264
60.0,b3880,1,28,0.3983895354016885,0.398389535401682,6.494804694057166e-15,0,386.2030011039264
60.0,b3881,1,28,0.3983895354016885,0.398389535401682,6.494804694057166e-15,0,386.2030011039264
60.0,b3877,1,28,0.3983895354016885,0.398389535401682,6.494804694057166e-15,0,386.2030011039264
60.0,b3876,1,28,0.3983895354016885,0.398389535401682,6.494804694057166e-15,0,386.2030011039264
60.0,b1511,1,201,0.3983895354016885,0.3983849136971573,4.621704531193593e-06,0,386.2020967532193
60.0,b2371,1,28,0.3983895354016885,0.3983895354016839,4.6074255521944004e-15,0,386.2030011039269
60.0,b2302,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b2989,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b1619,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b4337,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b1337,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b1338,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b1336,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b2873,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b1430,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b1396,2,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b3943,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b0578,2,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b3253,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b1022,2,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b1021,2,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b1733,1,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
60.0,b4266,2,28,0.3983895354016885,0.3983895354016727,1.5765166949677223e-14,0,386.2030011039244
