level,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
nh4_-10,b3092,2,0,0.9258552865966436,0.9258552865966292,1.4321877017664523e-14,0,0.0
nh4_-10,b1319,1,461,0.9258552865966436,0.3286782581955346,0.5971770284011089,0,15630.441335218373
nh4_-10,b3875,1,461,0.9258552865966436,0.3286782581954965,0.5971770284011471,0,15630.441335218373
nh4_-10,b0957,1,461,0.9258552865966436,0.3286782581954965,0.5971770284011471,0,15630.441335218373
nh4_-10,b0875,1,464,0.9258552865966436,0.3772057054033448,0.5486495811932987,0,19841.559332119246
nh4_-10,b1395,1,0,0.9258552865966436,0.9258552865966586,-1.5099033134902132e-14,0,0.0
nh4_-10,b4040,1,441,0.9258552865966436,1.0993846592890865e-15,0.9258552865966424,1,13264.87861771652
nh4_-10,b0353,2,0,0.9258552865966436,0.925855286596646,-2.55351295663786e-15,0,0.0
nh4_-10,b0339,1,441,0.9258552865966436,-4.0855039401075033e-14,0.9258552865966844,1,13264.878617716518
nh4_-10,b0126,1,441,0.9258552865966436,-4.410195622317204e-15,0.925855286596648,1,13264.878617716522
nh4_-10,b0261,2,4,0.9258552865966436,0.9258552865966404,3.108624468950439e-15,0,9.289400353476852e-05
nh4_-10,b0428,1,4,0.9258552865966436,0.9258552865966434,1.1102230246251563e-16,0,1.705123872336877e-07
nh4_-10,b3630,1,0,0.9258552865966436,0.9258552865966434,1.1102230246251563e-16,0,0.0
nh4_-10,b3625,1,0,0.9258552865966436,0.9258552865966434,1.1102230246251563e-16,0,0.0
nh4_-10,b3621,1,0,0.9258552865966436,0.9258552865966434,1.1102230246251563e-16,0,0.0
nh4_-10,b3620,1,0,0.9258552865966436,0.9258552865966434,1.1102230246251563e-16,0,0.0
nh4_-10,b3632,1,4,0.9258552865966436,0.9258552865966434,1.1102230246251563e-16,0,1.7051238855854926e-07
nh4_-10,b3623,1,0,0.9258552865966436,0.9258552865966434,1.1102230246251563e-16,0,0.0
nh4_-10,b2104,1,4,0.9258552865966436,0.9258552865966434,1.1102230246251563e-16,0,1.7051238826132442e-07
nh4_-10,b2388,1,0,0.9258552865966436,0.9258552865966434,1.1102230246251563e-16,0,0.0
nh4_-10,b0394,1,0,0.9258552865966436,0.9258552865966436,-1.1102230246251563e-16,0,0.0
nh4_-10,b2020,1,441,0.9258552865966436,1.2186536736090412e-16,0.9258552865966434,1,13264.87861771652
nh4_-10,b2022,2,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716522
nh4_-10,b2514,1,4,0.9258552865966436,0.925855286596672,-2.853273173286652e-14,0,9.289400353476826e-05
nh4_-10,b2309,1,0,0.9258552865966436,0.9258552865966776,-3.419486915845482e-14,0,0.0
nh4_-10,b0112,4,0,0.9258552865966436,0.9258552865966776,-3.419486915845482e-14,0,0.0
nh4_-10,b0349,2,0,0.9258552865966436,0.9258552865966776,-3.419486915845482e-14,0,0.0
nh4_-10,b3805,1,441,0.9258552865966436,-1.0504896323036428e-15,0.9258552865966444,1,13264.878617716522
nh4_-10,b2418,4,0,0.9258552865966436,0.9258552865966512,-7.66053886991358e-15,0,0.0
nh4_-10,b2103,2,441,0.9258552865966436,2.754244903970644e-15,0.9258552865966408,1,13264.878617716517
nh4_-10,b0813,2,4,0.9258552865966436,0.925855286596692,-4.8627768478581856e-14,0,9.28940035347705e-05
nh4_-10,b3824,1,0,0.9258552865966436,0.9258552865966544,-1.0769163338864018e-14,0,0.0
nh4_-10,b0352,1,0,0.9258552865966436,0.9258552865966544,-1.0769163338864018e-14,0,0.0
nh4_-10,b0142,1,441,0.9258552865966436,-1.824115377042172e-16,0.9258552865966436,1,13264.878617716528
nh4_-10,b0508,1,0,0.9258552865966436,0.9258552865966364,7.105427357601002e-15,0,0.0
nh4_-10,b0003,1,441,0.9258552865966436,-2.569805083959817e-16,0.9258552865966436,1,13264.87861771652
nh4_-10,b4013,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716524
nh4_-10,b2021,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716517
nh4_-10,b2867,2,0,0.9258552865966436,0.92585528659667,-2.6423307986078732e-14,0,0.0
nh4_-10,b2866,2,4,0.9258552865966436,0.9258552865965656,7.80486786311485e-14,0,1.7051238864144025e-07
nh4_-10,b2868,2,4,0.9258552865966436,0.9258552865965656,7.80486786311485e-14,0,1.7051238864144025e-07
nh4_-10,b2994,3,0,0.9258552865966436,0.9258552865965656,7.80486786311485e-14,0,0.0
nh4_-10,b0973,3,0,0.9258552865966436,0.9258552865965656,7.80486786311485e-14,0,0.0
nh4_-10,b0974,3,0,0.9258552865966436,0.9258552865965656,7.80486786311485e-14,0,0.0
nh4_-10,b2997,3,0,0.9258552865966436,0.9258552865965656,7.80486786311485e-14,0,0.0
nh4_-10,b2995,3,0,0.9258552865966436,0.9258552865965656,7.80486786311485e-14,0,0.0
