gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,gene_id_str
b1308,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b1308
b2197,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2197
b2201,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2201
b2200,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2200
b2199,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2199
b2198,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2198
b0622,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0622
b3785,3,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3785
b3793,3,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3793
b2552,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2552
b0756,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0756
b0484,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0484
b3469,6,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3469
b3626,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3626
b3623,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3623
b2257,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2257
b2711,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2711
b2710,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2710
b4111,5,50,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.3490888209657,b4111
b1386,3,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1386
b4072,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4072
b4073,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4073
b4070,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4070
b4071,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4071
b3679,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b3679
b0110,4,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0110
b1463,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1463
b4219,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4219
b1832,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1832
b1778,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1778
b2871,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2871
b0932,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0932
b4260,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4260
b2523,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2523
b0237,3,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0237
b2132,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2132
b2239,5,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2239
b2435,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2435
b0867,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0867
b2817,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2817
b4169,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4169
b3610,6,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b3610
b2676,4,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2676
b1064,7,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1064
b2675,4,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2675
b0849,6,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0849
b1654,6,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1654
b3336,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b3336
b0123,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0123
b1192,4,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1192
b1270,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1270
b1246,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1246
b1247,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1247
b1244,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1244
b1245,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1245
b1243,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1243
b2180,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2180
b2179,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2179
b1329,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1329
b2177,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2177
b2178,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2178
b0433,3,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0433
b4367,3,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4367
b0573,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0573
b0572,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0572
b0575,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0575
b0574,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0574
b3915,7,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b3915
b0752,5,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0752
b1859,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1859
b1858,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1858
b1857,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1857
b1981,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1981
b2392,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2392
b0452,10,463,0.8217979336265955,0.8075924361369515,0.014205497489643948,0,511.4029740543948,b0452
b1927,1,50,0.8217979336265955,0.821797933626619,-2.353672812205332e-14,0,508.349088820969,b1927
b3571,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3571
b3650,3,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3650
b2344,7,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2344
b4213,8,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4213
b1059,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1059
b1727,4,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1727
b3580,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3580
b2051,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2051
b4265,3,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4265
b3266,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3266
b3265,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3265
b3907,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3907
b3477,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3477
b3476,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3476
b3480,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3480
b3478,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3478
b3479,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3479
b4242,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4242
b4094,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4094
b0698,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0698
b0696,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0696
b0697,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0697
b4513,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4513
b3458,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3458
b2975,3,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2975
b3603,3,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3603
b4034,6,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4034
b4035,6,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4035
b4032,6,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4032
b4033,6,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4033
b3666,4,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3666
b0731,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0731
b4120,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4120
b0343,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0343
b0197,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0197
b0199,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0199
b0198,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0198
b1297,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1297
b2933,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2933
b2934,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2934
b3599,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3599
b1186,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1186
b0019,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0019
b0451,1,433,0.8217979336265955,4.5560902840190423e-14,0.82179793362655,1,15624.395931633824,b0451
b0751,1,50,0.8217979336265955,0.8217979336265985,-2.9976021664879227e-15,0,508.34908882096624,b0751
b1223,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1223
b3367,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3367
b1469,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1469
b3728,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3728
b3727,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3727
b3726,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3726
b3725,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3725
b3258,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3258
b3371,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3371
b2677,5,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2677
b2678,5,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2678
b2679,5,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2679
b0402,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0402
b1015,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1015
b0854,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0854
b0855,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0855
b0856,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0856
b0857,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0857
b1440,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1440
b1441,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1441
b1442,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1442
b1443,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1443
b1126,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1126
b1125,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1125
b1124,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1124
b1123,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1123
b2957,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2957
b0150,3,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b0150
b1865,2,433,0.8217979336265955,-1.720398608361766e-15,0.8217979336265971,1,15624.395931635701,b1865
b2954,3,50,0.8217979336265955,0.8217979336265991,-3.6637359812630166e-15,0,508.3490888209665,b2954
b1002,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1002
b2938,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2938
b4090,2,460,0.8217979336265955,0.31479922846409564,0.5069987051624998,0,3659.4723266914666,b4090
b4084,1,50,0.8217979336265955,0.8217979336265868,8.659739592076221e-15,0,508.3490888209652,b4084
b4085,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b4085
b4230,2,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b4230
b4231,2,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b4231
b4485,2,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b4485
b4227,2,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b4227
b3750,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b3750
b3751,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b3751
b3749,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b3749
b3748,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b3748
b0260,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b0260
b0810,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b0810
b0811,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b0811
b0809,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b0809
b1492,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b1492
b3653,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b3653
b3927,4,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b3927
b3959,1,433,0.8217979336265955,-2.979859213826749e-16,0.8217979336265958,1,15624.395931634594,b3959
b1528,3,50,0.8217979336265955,0.8217979336265966,-1.1102230246251565e-15,0,508.3490888209658,b1528
b2170,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b2170
b0070,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b0070
b2303,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b2303
b3028,3,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b3028
b3432,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b3432
b3503,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b3503
b4321,2,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b4321
b3792,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b3792
b2033,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b2033
b2034,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b2034
b2037,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b2037
b2175,6,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b2175
b0356,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b0356
b2240,1,50,0.8217979336265955,0.8217979336265973,-1.7763568394002505e-15,0,508.34908882096613,b2240
b0875,1,445,0.8217979336265955,0.3380120850561808,0.4837858485704147,0,25621.799812298923,b0875
b0353,2,79,0.8217979336265955,0.8217979336265816,1.3877787807814457e-14,0,510.25714790207024,b0353
b2309,1,79,0.8217979336265955,0.8217979336266116,-1.609823385706477e-14,0,510.25714790207377,b2309
b0325,2,79,0.8217979336265955,0.8217979336266116,-1.609823385706477e-14,0,510.25714790207377,b0325
b2092,1,79,0.8217979336265955,0.8217979336266116,-1.609823385706477e-14,0,510.25714790207377,b2092
b2093,1,79,0.8217979336265955,0.8217979336266116,-1.609823385706477e-14,0,510.25714790207377,b2093
b2094,1,79,0.8217979336265955,0.8217979336266116,-1.609823385706477e-14,0,510.25714790207377,b2094
b3093,2,79,0.8217979336265955,0.8217979336266116,-1.609823385706477e-14,0,510.25714790207377,b3093
b4476,1,79,0.8217979336265955,0.8217979336266116,-1.609823385706477e-14,0,510.25714790207377,b4476
b3415,1,79,0.8217979336265955,0.8217979336266116,-1.609823385706477e-14,0,510.25714790207377,b3415
b1621,2,419,0.8217979336265955,0.8018784568565289,0.019919476770066558,0,1174.878312839327,b1621
b2021,1,437,0.8217979336265955,1.0385070258449071e-16,0.8217979336265954,1,15836.673335664731,b2021
b0166,1,437,0.8217979336265955,0.0,0.8217979336265955,1,15836.673335664385,b0166
b1519,1,79,0.8217979336265955,0.8217979336265966,-1.1102230246251565e-15,0,510.2571479020715,b1519
b4268,1,79,0.8217979336265955,0.821797933626606,-1.0547118733938987e-14,0,510.25714790207275,b4268
b3437,1,79,0.8217979336265955,0.821797933626606,-1.0547118733938987e-14,0,510.25714790207275,b3437
b3805,1,433,0.8217979336265955,1.7478820169409672e-16,0.8217979336265953,1,15624.395931635403,b3805
b3904,1,30,0.8217979336265955,0.8217979336265957,-2.220446049250313e-16,0,510.255235649281,b3904
b2486,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2486
b2490,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2490
b2724,2,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2724
b2719,2,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2719
b2720,2,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2720
b2721,2,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2721
b2722,2,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2722
b2723,2,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2723
b2485,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2485
b2484,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2484
b2487,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2487
b4079,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b4079
b2481,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2481
b2483,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2483
b2482,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2482
b2489,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2489
b2488,1,30,0.8217979336265955,0.821797933626597,-1.5543122344752192e-15,0,510.25523564928193,b2488
b2747,1,433,0.8217979336265955,2.463298836998663e-11,0.8217979336019625,1,15624.39593073172,b2747
b3213,2,433,0.8217979336265955,7.92144287993176e-15,0.8217979336265876,1,15624.395931634783,b3213
b1761,1,418,0.8217979336265955,0.7694540900785866,0.05234384354800892,0,669.5816764318884,b1761
b3212,2,433,0.8217979336265955,1.373094289664871e-15,0.8217979336265941,1,15624.395931634896,b3212
b0186,1,30,0.8217979336265955,0.8217979336266106,-1.509903313490213e-14,0,510.25523564928363,b0186
b4131,1,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b4131
b1189,1,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b1189
b2888,2,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b2888
b2882,1,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b2882
b3451,7,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b3451
b3450,7,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b3450
b3453,7,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b3453
b3452,7,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b3452
b2536,1,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b2536
b0212,1,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b0212
b3779,1,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b3779
b2868,2,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b2868
b2867,2,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b2867
b2866,2,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b2866
b4311,1,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b4311
b1991,1,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b1991
b3502,1,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b3502
b1444,1,30,0.8217979336265955,0.8217979336265857,9.769962616701378e-15,0,510.25523564927994,b1444
b2927,1,162,0.8217979336265955,0.8217946482239027,3.2854026927875424e-06,0,510.24064364129265,b2927
b2025,1,433,0.8217979336265955,4.163600745419477e-16,0.821797933626595,1,15624.395931633786,b2025
b2023,1,433,0.8217979336265955,0.0,0.8217979336265955,1,15624.395931634797,b2023
b3640,1,47,0.8217979336265955,0.8217979336265926,2.886579864025407e-15,0,510.29147967877964,b3640
b0425,1,433,0.8217979336265955,-6.319135994458188e-17,0.8217979336265956,1,15624.395931634803,b0425
b3772,1,433,0.8217979336265955,0.0,0.8217979336265955,1,15624.395931634774,b3772
b0931,1,47,0.8217979336265955,0.8217979336265865,8.992806499463768e-15,0,510.2914796787785,b0931
b1764,1,47,0.8217979336265955,0.8217979336265837,1.176836406102666e-14,0,510.2914796787783,b1764
b2150,2,47,0.8217979336265955,0.8217979336265837,1.176836406102666e-14,0,510.2914796787783,b2150
b2148,2,47,0.8217979336265955,0.8217979336265837,1.176836406102666e-14,0,510.2914796787783,b2148
b2149,2,47,0.8217979336265955,0.8217979336265837,1.176836406102666e-14,0,510.2914796787783,b2149
b1640,1,47,0.8217979336265955,0.8217979336265837,1.176836406102666e-14,0,510.2914796787783,b1640
b1606,2,433,0.8217979336265955,-1.1693910995553523e-15,0.8217979336265967,1,15624.395931634024,b1606
b0048,1,433,0.8217979336265955,0.0,0.8217979336265955,1,15624.395931634868,b0048
b3390,1,433,0.8217979336265955,1.9301662913596602e-14,0.8217979336265762,1,15624.395931634172,b3390
b0388,1,433,0.8217979336265955,1.930166291359659e-14,0.8217979336265762,1,15624.3959316341,b0388
b1745,1,47,0.8217979336265955,0.8217979336266034,-7.882583474838611e-15,0,510.2914796787812,b1745
b0115,1,426,0.8217979336265955,0.7886610022743589,0.03313693135223661,0,1690.5399431886517,b0115
b0114,1,426,0.8217979336265955,0.7886610022743643,0.03313693135223117,0,1690.5399431886544,b0114
b3128,1,96,0.8217979336265955,0.8217979336266018,-6.328271240363392e-15,0,510.29339193157125,b3128
b2255,2,96,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,510.29339193157125,b2255
b0774,1,433,0.8217979336265955,-6.151926050956125e-16,0.8217979336265961,1,15624.395931634032,b0774
