gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,engine
b0709,,2,8,0.15565655936741177,0.1556565593674119,-1.3877787807814457e-16,0,2.630466373724433e-06,
b1634,,2,8,0.15565655936741177,0.1556565593674119,-1.3877787807814457e-16,0,2.630466373724433e-06,
b2799,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2170,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0070,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0343,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b1380,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2133,,2,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.625646845025777e-06,
b4054,,3,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296957,
b0642,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3458,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1651,,1,4,0.15565655936741177,0.15565655936740969,2.0816681711721685e-15,0,2.625646845025744e-06,
b0622,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4386,,3,8,0.15565655936741177,0.15565655936740633,5.440092820663267e-15,0,2.630466373720897e-06,
b0630,,1,4,0.15565655936741177,0.15565655936741257,-8.049116928532385e-16,0,2.6256468450257933e-06,
b0628,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0182,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329698,
b0494,,21,0,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,0.0,
b3825,,35,4,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,2.6256468450257798e-06,
b0186,,1,4,0.15565655936741177,0.15565655936741224,-4.718447854656915e-16,0,2.6256468450257874e-06,
b4131,,1,4,0.15565655936741177,0.15565655936741224,-4.718447854656915e-16,0,2.6256468450257874e-06,
b2890,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2156,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3903,,2,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373724076e-06,
b3907,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3600,,1,4,0.15565655936741177,0.15565655936741232,-5.551115123125783e-16,0,2.6256468450257882e-06,
b0777,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296934,
b1800,,1,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b4014,,1,56,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.8280088770861036e-06,
b2976,,1,56,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.8280088770861036e-06,
b2049,,1,4,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.6256468450257772e-06,
b1613,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b4323,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0731,,1,4,0.15565655936741177,0.1556565593674119,-1.3877787807814457e-16,0,2.6256468450257815e-06,
b0732,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0334,,1,4,0.15565655936741177,0.15565655936741055,1.2212453270876722e-15,0,2.6256468450257586e-06,
b0331,,1,8,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.6304663737235063e-06,
b0333,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1092,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296917,
b2521,,1,4,0.15565655936741177,0.1556565593674102,1.5543122344752192e-15,0,2.6256468450257527e-06,
b0149,,5,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296945,
b0635,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773297104,
b3396,,5,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329701,
b0084,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296866,
b0839,,5,0,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,0.0,
b2010,,5,4,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.6256468450257776e-06,
b3182,,9,8,0.15565655936741177,0.15565655936741177,0.0,0,2.6304663737227804e-06,
b0632,,5,4,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.6256468450257776e-06,
b2134,,4,4,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6256468450257815e-06,
b2328,,4,4,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6256468450257815e-06,
b3236,,1,61,0.15565655936741177,0.15565655936739548,1.6292522886374172e-14,0,3.2721192793624434,
b2210,,2,8,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.6304663737240594e-06,
b1479,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2463,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2515,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329696,
b2746,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329671,
b4120,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2747,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329696,
b2942,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329696,
b0199,,2,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b0197,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0198,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b4019,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329699,
b3829,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329691,
b4219,,1,4,0.15565655936741177,0.15565655936741662,-4.85722573273506e-15,0,2.6256468450258615e-06,
b1778,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2114,,1,4,0.15565655936741177,0.1556565593674109,8.604228440844963e-16,0,2.625646845025765e-06,
b4242,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0963,,1,4,0.15565655936741177,0.15565655936741354,-1.7763568394002505e-15,0,2.6256468450258086e-06,
b0403,,5,8,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.6304663737233326e-06,
b4392,,4,4,0.15565655936741177,0.15565655936741157,1.942890293094024e-16,0,2.6256468450257764e-06,
b2963,,4,4,0.15565655936741177,0.15565655936741157,1.942890293094024e-16,0,2.6256468450257764e-06,
b2558,,4,4,0.15565655936741177,0.15565655936741157,1.942890293094024e-16,0,2.6256468450257764e-06,
b2813,,4,4,0.15565655936741177,0.15565655936741157,1.942890293094024e-16,0,2.6256468450257764e-06,
b2701,,4,4,0.15565655936741177,0.15565655936741157,1.942890293094024e-16,0,2.6256468450257764e-06,
b1193,,4,4,0.15565655936741177,0.15565655936741157,1.942890293094024e-16,0,2.6256468450257764e-06,
b2919,,1,4,0.15565655936741177,0.1556565593674124,-6.38378239159465e-16,0,2.62564684502579e-06,
b0260,,1,4,0.15565655936741177,0.15565655936741116,6.106226635438361e-16,0,2.625646845025769e-06,
b2917,,1,4,0.15565655936741177,0.15565655936741024,1.5265566588595902e-15,0,2.6256468450257527e-06,
b3599,,1,4,0.15565655936741177,0.15565655936741102,7.494005416219807e-16,0,2.6256468450257666e-06,
b4322,,1,4,0.15565655936741177,0.15565655936741232,-5.551115123125783e-16,0,2.6256468450257882e-06,
b0784,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296945,
b3633,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329692,
b3624,,1,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b3917,,3,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296996,
b0763,,3,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329696,
b2423,,5,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296917,
b0765,,3,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773297104,
b2425,,5,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773297355,
b2422,,5,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296957,
b0764,,3,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329699,
b2424,,5,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b2877,,1,0,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,0.0,
b0134,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.959407732969,
b0009,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329689,
b2519,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329699,
b1069,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.959407732969,
b0785,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296917,
b0826,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329706,
b1008,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0529,,2,69,0.15565655936741177,0.15565655936741177,0.0,0,0.932066989061299,
b3941,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296877,
b1059,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3996,,1,4,0.15565655936741177,0.15565655936741224,-4.718447854656915e-16,0,2.6256468450257874e-06,
b2411,,1,4,0.15565655936741177,0.15565655936741224,-4.718447854656915e-16,0,2.6256468450257874e-06,
b1109,,3,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2284,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2288,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2280,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2282,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2277,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2287,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2276,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2278,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2286,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2283,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2279,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2285,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2281,,3,69,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,108.17945186595993,
b2615,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773297013,
b3028,,3,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b1740,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296917,
b1602,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1603,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3962,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0931,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1186,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0019,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2518,,8,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329696,
b0451,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329688,
b2711,,1,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b2710,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3477,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3476,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3479,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3480,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3478,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4390,,1,4,0.15565655936741177,0.15565655936741324,-1.4710455076283324e-15,0,2.625646845025804e-06,
b0639,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296996,
b0751,,1,0,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,0.0,
b1768,,1,4,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.6256468450257798e-06,
b1991,,1,8,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.630466373722411e-06,
b0109,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329692,
b3367,,1,0,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,0.0,
b1223,,2,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373724028e-06,
b2206,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2204,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2203,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2205,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2202,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1468,,2,4,0.15565655936741177,0.15565655936741563,-3.858025010572419e-15,0,2.625646845025844e-06,
b1226,,2,4,0.15565655936741177,0.15565655936741563,-3.858025010572419e-15,0,2.625646845025844e-06,
b1227,,2,4,0.15565655936741177,0.15565655936741563,-3.858025010572419e-15,0,2.625646845025844e-06,
b1225,,2,4,0.15565655936741177,0.15565655936741563,-3.858025010572419e-15,0,2.625646845025844e-06,
b1465,,2,4,0.15565655936741177,0.15565655936741563,-3.858025010572419e-15,0,2.625646845025844e-06,
b1224,,2,4,0.15565655936741177,0.15565655936741563,-3.858025010572419e-15,0,2.625646845025844e-06,
b1466,,2,4,0.15565655936741177,0.15565655936741563,-3.858025010572419e-15,0,2.625646845025844e-06,
b1467,,2,4,0.15565655936741177,0.15565655936741563,-3.858025010572419e-15,0,2.625646845025844e-06,
b1469,,1,4,0.15565655936741177,0.15565655936741535,-3.58046925441613e-15,0,2.625646845025839e-06,
b2552,,2,4,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6256468450257815e-06,
b4374,,3,8,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.63046637372295e-06,
b2291,,6,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2744,,14,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0480,,17,8,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.630466373724174e-06,
b4161,,4,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0650,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4394,,3,4,0.15565655936741177,0.1556565593674115,2.7755575615628914e-16,0,2.6256468450257747e-06,
b0980,,2,4,0.15565655936741177,0.15565655936740497,6.800116025829084e-15,0,2.6256468450256646e-06,
b2781,,8,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2954,,3,4,0.15565655936741177,0.15565655936741066,1.1102230246251565e-15,0,2.6256468450257603e-06,
b1759,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0160,,2,4,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.6256468450257776e-06,
b3365,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3366,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4073,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4071,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4070,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4072,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2035,,3,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b2027,,3,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b2033,,1,4,0.15565655936741177,0.15565655936741146,3.0531133177191805e-16,0,2.6256468450257743e-06,
b2037,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.625646845025777e-06,
b2034,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2032,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3114,,2,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373722851e-06,
b0903,,2,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373722851e-06,
b0902,,2,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373722851e-06,
b2579,,2,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373722851e-06,
b0273,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296894,
b4254,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329691,
b3187,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329689,
b0907,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329684,
b0662,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1281,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329692,
b2907,,1,0,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,0.0,
b0350,,1,4,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.6256468450257806e-06,
b3843,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329689,
b2311,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296957,
b3835,,1,14,0.15565655936741177,0.15565655936741177,0.0,0,1.0016524401191044e-08,
b2965,,1,8,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,2.630466373721682e-06,
b0693,,1,8,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,2.630466373721682e-06,
b3642,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329696,
b2373,,1,4,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.625646845025778e-06,
b1387,,1,4,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,2.625646845025779e-06,
b1394,,2,4,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.6256468450257836e-06,
b1014,,2,8,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.6304663737225546e-06,
b0386,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296945,
b1391,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1390,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.6256468450257764e-06,
b1392,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.6256468450257764e-06,
b1388,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.6256468450257764e-06,
b1389,,1,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.6256468450257764e-06,
b1398,,1,4,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.625646845025957e-06,
b0133,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329696,
b1278,,30,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296957,
b0087,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329698,
b2762,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296996,
b1489,,2,4,0.15565655936741177,0.1556565593674119,-1.3877787807814457e-16,0,4.819528696973525e-09,
b0114,,1,61,0.15565655936741177,0.15565655936741257,-8.049116928532385e-16,0,15.123096313681765,
b0115,,1,61,0.15565655936741177,0.15565655936741257,-8.049116928532385e-16,0,15.123096313681765,
b1638,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2564,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329694,
b0052,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329692,
b0766,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2320,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b3546,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1723,,1,52,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,4.980404582226967,
b3916,,3,57,0.15565655936741177,0.15565655936741157,1.942890293094024e-16,0,7.438345874639267,
b3952,,1,8,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.63046637372413e-06,
b3951,,1,8,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.63046637372413e-06,
b3176,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b2913,,1,65,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,3.2290433418353084,
b4025,,1,73,0.15565655936741177,0.15565655936741177,0.0,0,11.582013273497973,
b2926,,1,82,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,140.52816155996248,
b0767,,1,55,0.15565655936741177,0.15565655936741177,0.0,0,2.4899585535290267,
b3385,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.6256468450257785e-06,
b3612,,1,81,0.15565655936741177,0.15565655936741177,0.0,0,72.63937614715718,
b0755,,1,81,0.15565655936741177,0.15565655936741177,0.0,0,72.63937614715718,
b4395,,1,81,0.15565655936741177,0.15565655936741177,0.0,0,72.63937614715718,
b0688,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2690,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0418,,14,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.62564684502578e-06,
b1912,,7,8,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.6304663737227465e-06,
b2199,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2200,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2197,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2198,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2201,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1713,,1,4,0.15565655936741177,0.15565655936741224,-4.718447854656915e-16,0,2.6256468450257865e-06,
b1714,,1,4,0.15565655936741177,0.15565655936741224,-4.718447854656915e-16,0,2.6256468450257865e-06,
b1473,,3,8,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.6304663737222103e-06,
b0576,,2,4,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.6256468450257776e-06,
b3493,,1,50,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,0.07592678633920134,
b2987,,1,50,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,0.07592678633920134,
b3725,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3726,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3727,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3728,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3821,,42,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2048,,1,8,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.6304663737233263e-06,
b3412,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296974,
b3974,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329696,
b3258,,1,0,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,0.0,
b1010,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1378,,1,55,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,0.0014668013610806012,
b0871,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4226,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2502,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1015,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0369,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296877,
b3956,,1,51,0.15565655936741177,0.15565655936741177,0.0,0,3.1781173523947848,
b3639,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773297025,
b3403,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2920,,1,8,0.15565655936741177,0.155656559367413,-1.2212453270876722e-15,0,2.630466373723977e-06,
b2501,,2,50,0.15565655936741177,0.15565655936741177,0.0,0,1.1262709846495642,
b4383,,2,11,0.15565655936741177,0.15565655936740244,9.325873406851315e-15,0,2.7024648495604667e-06,
b3380,,1,11,0.15565655936741177,0.15565655936741885,-7.077671781985373e-15,0,2.702464849588252e-06,
b3850,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329683,
b2536,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,4.819528699708317e-09,
b1702,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0383,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4005,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329694,
b2499,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296945,
b2026,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.959407732969,
