gene_id,gene_name,n_gpr_rxns,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b2838,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311786,265.5319151591489,ok
b3809,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311784,265.531915159149,ok
b0175,,7,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311814,265.53191515914955,ok
b3041,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311792,265.531915159149,ok
b0778,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311784,265.531915159149,ok
b1734,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
b2065,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203965,ok
b2344,,7,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203927,ok
b3693,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
b3909,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203937,ok
b3526,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203921,ok
b1704,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311776,265.53191515914875,ok
b2601,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311776,265.53191515914875,ok
b0754,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311776,265.53191515914875,ok
b4477,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b3648,,2,0.6947359182109591,-0.0,0.6947359182109591,1,6862.83803431187,265.53191515915023,ok
b1393,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203927,ok
b3771,,2,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311761,265.53191515914915,ok
b1198,,1,0.6947359182109591,0.6947359182109634,-4.218847493575595e-15,0,68.86457414255315,750.7980075684695,ok
b1199,,1,0.6947359182109591,0.6947359182109634,-4.218847493575595e-15,0,68.86457414255315,750.7980075684695,ok
b1200,,1,0.6947359182109591,0.6947359182109634,-4.218847493575595e-15,0,68.86457414255315,750.7980075684695,ok
b0596,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203978,ok
b0594,,1,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203956,ok
b2541,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.086819920393,ok
b0348,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203928,ok
b0031,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311786,265.531915159149,ok
b2478,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311806,265.5319151591491,ok
b0048,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311786,265.531915159149,ok
b1606,,2,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311786,265.531915159149,ok
b2315,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311782,265.531915159149,ok
b3930,,1,0.6947359182109591,0.6947359182109634,-4.218847493575595e-15,0,0.0,747.0868199203967,ok
b2262,,1,0.6947359182109591,0.6947359182109634,-4.218847493575595e-15,0,0.0,747.0868199203959,ok
b0736,,1,0.6947359182109591,0.6947359182109634,-4.218847493575595e-15,0,0.0,747.0868199203967,ok
b3058,,2,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311779,265.53191515914904,ok
b0945,,2,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.1584450339615091,747.3166350883587,ok
b1062,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311781,265.531915159149,ok
b3177,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311784,265.531915159149,ok
b0578,,2,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b2303,,1,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b3389,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311776,265.53191515914875,ok
b1693,,1,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311781,265.531915159149,ok
b0421,,2,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311789,265.5319151591491,ok
b0029,,2,0.6947359182109591,-0.0,0.6947359182109591,1,6862.838034311783,265.5319151591489,ok
b2232,,2,0.6947359182109591,0.6947359182109633,-4.107825191113079e-15,0,0.0,747.0868199203958,ok
b1588,,3,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b0895,,4,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
b1587,,3,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b0894,,4,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
b1590,,3,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203926,ok
b0896,,4,0.6947359182109591,0.6947359182109591,0.0,0,0.0,747.0868199203933,ok
