gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b3073,1,0,0.8217979336265792,0.8217979336266018,-2.2648549702353193e-14,0,0.0
b3008,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527863
b3708,3,310,0.8217979336265792,0.8213329430369353,0.00046499058964388773,0,0.03466474490666767
b1134,3,6,0.8217979336265792,0.8217979336265984,-1.9206858326015208e-14,0,0.13275561114060605
b3614,3,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3642,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527856
b0415,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527876
b3771,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452786
b3885,1,6,0.8217979336265792,0.821797933626566,1.3211653993039363e-14,0,0.002774316560704293
b2293,8,12,0.8217979336265792,0.8217979336265827,-3.552713678800501e-15,0,6.598529967982151
b3114,2,12,0.8217979336265792,0.8217979336265965,-1.7319479184152442e-14,0,6.598529968009073
b3951,1,10,0.8217979336265792,0.8217979336265943,-1.509903313490213e-14,0,6.398360649595358
b3952,1,10,0.8217979336265792,0.8217979336265943,-1.509903313490213e-14,0,6.398360649595358
b0902,2,12,0.8217979336265792,0.8217979336265965,-1.7319479184152442e-14,0,6.598529968009073
b0903,2,12,0.8217979336265792,0.8217979336265965,-1.7319479184152442e-14,0,6.598529968009073
b2579,2,12,0.8217979336265792,0.8217979336265965,-1.7319479184152442e-14,0,6.598529968009073
b4154,2,6,0.8217979336265792,0.8217979336265782,9.992007221626409e-16,0,0.1327556111404595
b4151,2,6,0.8217979336265792,0.8217979336265782,9.992007221626409e-16,0,0.1327556111404595
b4153,2,6,0.8217979336265792,0.8217979336265782,9.992007221626409e-16,0,0.1327556111404595
b4152,2,6,0.8217979336265792,0.8217979336265782,9.992007221626409e-16,0,0.1327556111404595
b0871,1,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b2458,1,408,0.8217979336265792,0.8095508390544663,0.012247094572112815,0,32.37560327289392
b2297,2,408,0.8217979336265792,0.8095508390544696,0.012247094572109596,0,32.3756032728352
b3115,2,407,0.8217979336265792,0.8095508390544811,0.01224709457209805,0,32.196897101327394
b2296,1,405,0.8217979336265792,0.8095508390544716,0.012247094572107597,0,26.82315100850719
b1849,2,408,0.8217979336265792,0.8095508390544816,0.012247094572097605,0,32.375603272694676
b3633,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527867
b0174,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527836
b0524,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452787
b0182,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527878
b0915,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527874
b0099,3,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527882
b2781,8,6,0.8217979336265792,0.8217979336265944,-1.5210055437364645e-14,0,0.0027743165607855332
b0160,2,0,0.8217979336265792,0.8217979336265817,-2.55351295663786e-15,0,0.0
b1800,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452786
b0073,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527862
b0523,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527869
b1131,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527865
b2407,5,6,0.8217979336265792,0.8217979336265843,-5.10702591327572e-15,0,0.13275561114025167
b2234,4,8,0.8217979336265792,0.8217979336265979,-1.8762769116165146e-14,0,1.2815383977878798
b2235,4,8,0.8217979336265792,0.8217979336265979,-1.8762769116165146e-14,0,1.2815383977878798
b3781,10,13,0.8217979336265792,0.8217979336266057,-2.653433028854124e-14,0,3.6411602563433045
b2582,10,13,0.8217979336265792,0.8217979336266057,-2.653433028854124e-14,0,3.6411602563433045
b2827,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452787
b1238,2,6,0.8217979336265792,0.8217979336265984,-1.9206858326015208e-14,0,0.1327556111406238
b3639,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527856
b1232,1,8,0.8217979336265792,0.821797933626611,-3.186340080674199e-14,0,0.16111833099569928
b1851,1,12,0.8217979336265792,0.8217979336265975,-1.8318679906315083e-14,0,6.598529968010169
b1693,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527869
b4146,1,6,0.8217979336265792,0.8217979336265828,-3.6637359812630166e-15,0,2.529012147456773
b1109,3,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b1004,3,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b0046,3,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3713,3,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3236,1,406,0.8217979336265792,0.7915641531593774,0.03023378046720171,0,95.86101504944625
b4122,2,432,0.8217979336265792,0.7565406542464653,0.06525727938011383,0,1844.391177528028
b1611,1,432,0.8217979336265792,0.7565406542464724,0.06525727938010673,0,1844.410677668249
b1612,1,432,0.8217979336265792,0.7565406542464724,0.06525727938010673,0,1844.410677668249
b1638,2,6,0.8217979336265792,0.8217979336265936,-1.4432899320127035e-14,0,0.13275561114055529
b0907,3,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527872
b1210,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527865
b3429,1,6,0.8217979336265792,0.8217979336265872,-7.993605777301127e-15,0,0.0027743165608096654
b3417,5,6,0.8217979336265792,0.8217979336265953,-1.609823385706477e-14,0,0.13275561114088222
b3428,2,6,0.8217979336265792,0.8217979336265889,-9.769962616701378e-15,0,0.13275561114062162
b0428,1,6,0.8217979336265792,0.8217979336265826,-3.4416913763379853e-15,0,0.13275561114065298
b0120,1,8,0.8217979336265792,0.8217979336265974,-1.8207657603852567e-14,0,3.434342735285729
b2937,1,10,0.8217979336265792,0.8217979336266245,-4.529709940470639e-14,0,1.3700233969322293
b4117,1,10,0.8217979336265792,0.8217979336265895,-1.0325074129013956e-14,0,6.398360649595096
b3172,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527865
b3958,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452787
b0121,2,0,0.8217979336265792,0.8217979336265865,-7.327471962526033e-15,0,0.0
b0154,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527869
b0918,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527872
b4322,1,6,0.8217979336265792,0.8217979336265919,-1.27675647831893e-14,0,0.002774316560824033
b3091,1,6,0.8217979336265792,0.8217979336265843,-5.10702591327572e-15,0,2.529012147458665
b3092,2,10,0.8217979336265792,0.8217979336265907,-1.1546319456101628e-14,0,6.398360649597075
b3176,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452786
b3730,2,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527869
b3189,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527845
b3967,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527869
b3786,1,6,0.8217979336265792,0.8217979336265773,1.887379141862766e-15,0,0.13275561114056464
b2323,13,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452786
b2232,2,8,0.8217979336265792,0.8217979336265733,5.88418203051333e-15,0,0.16111833099569053
b0593,1,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b0142,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527865
b3634,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527869
b0394,1,6,0.8217979336265792,0.8217979336265624,1.6764367671839864e-14,0,0.002774316560775795
b0173,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452786
b3843,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527858
b0477,2,6,0.8217979336265792,0.8217979336265911,-1.199040866595169e-14,0,0.0027743165607670415
