pi_bound,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,l1_ko_highs
-0.5,b3806,,1,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b0030,,5,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b2393,,7,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b2964,,11,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b2406,,6,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b0411,,7,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b1992,,1,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b1709,,3,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b0158,,3,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b1711,,3,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b3966,,3,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b3005,,10,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b3006,,10,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b1252,,10,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b3397,,1,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b3034,,1,189,0.5183329169391334,0.518332916939227,-9.359180097590073e-14,0,5543.755452455941,
-0.5,b0469,,1,191,0.5183329169391334,0.5183329169392303,-9.692247004977617e-14,0,5543.396987366166,
-0.5,b2750,,1,471,0.5183329169391334,-2.969172950282711e-15,0.5183329169391364,1,8986.11129783717,
-0.5,b1131,,2,471,0.5183329169391334,-1.2174431618170711e-14,0.5183329169391456,1,8986.111297839161,
-0.5,b4177,,1,471,0.5183329169391334,1.2436384503468518e-15,0.5183329169391322,1,8986.111297839057,
-0.5,b0677,,1,192,0.5183329169391334,0.5183329169392183,-8.49320613838245e-14,0,5537.73215193251,
-0.5,b0110,,4,192,0.5183329169391334,0.5183329169390134,1.2001510896197942e-13,0,5537.732151946915,
-0.5,b2817,,2,192,0.5183329169391334,0.5183329169390134,1.2001510896197942e-13,0,5537.732151946915,
-0.5,b2435,,2,192,0.5183329169391334,0.5183329169390134,1.2001510896197942e-13,0,5537.732151946915,
-0.5,b4169,,2,192,0.5183329169391334,0.5183329169390134,1.2001510896197942e-13,0,5537.732151946915,
-0.5,b1107,,3,192,0.5183329169391334,0.5183329169390134,1.2001510896197942e-13,0,5537.732151946915,
-0.5,b0433,,3,192,0.5183329169391334,0.5183329169390134,1.2001510896197942e-13,0,5537.732151946915,
-0.5,b3619,,1,192,0.5183329169391334,0.5183329169390134,1.2001510896197942e-13,0,5537.732151946915,
-0.5,b2937,,1,192,0.5183329169391334,0.5183329169390134,1.2001510896197942e-13,0,5537.732151946915,
-0.5,b3018,,7,471,0.5183329169391334,-3.3659810014019294e-15,0.5183329169391367,1,8986.111297839638,
-0.5,b3958,,1,471,0.5183329169391334,0.0,0.5183329169391334,1,8986.111297838912,
-0.5,b0575,,2,186,0.5183329169391334,0.5183329169392142,-8.082423619271142e-14,0,5541.074736967597,
-0.5,b0572,,2,186,0.5183329169391334,0.5183329169392003,-6.683542608243442e-14,0,5541.0747369684095,
-0.5,b0573,,2,186,0.5183329169391334,0.5183329169392003,-6.683542608243442e-14,0,5541.0747369684095,
-0.5,b0574,,2,186,0.5183329169391334,0.5183329169392003,-6.683542608243442e-14,0,5541.0747369684095,
-0.5,b4006,,2,471,0.5183329169391334,-2.5344761848371862e-14,0.5183329169391587,1,8986.111297839303,
-0.5,b0522,,1,471,0.5183329169391334,6.266772822339603e-17,0.5183329169391333,1,8986.111297839072,
-0.5,b0523,,1,471,0.5183329169391334,-7.528555303604893e-17,0.5183329169391335,1,8986.111297839074,
-0.5,b0727,,1,186,0.5183329169391334,0.5183329169391964,-6.29496454962464e-14,0,5541.074736968881,
-0.5,b0116,,3,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b0726,,1,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b2587,,1,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b1488,,1,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b3542,,3,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b1486,,1,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b1485,,1,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b3543,,3,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b3541,,3,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b1484,,1,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b3540,,3,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b3544,,3,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b1483,,1,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b1487,,1,186,0.5183329169391334,0.5183329169390845,4.89608353859694e-14,0,5541.07473697754,
-0.5,b0092,,1,471,0.5183329169391334,9.035078985499214e-16,0.5183329169391325,1,8986.111297840078,
-0.5,b0381,,1,471,0.5183329169391334,0.0,0.5183329169391334,1,8986.111297839083,
-0.5,b1325,,1,186,0.5183329169391334,0.5183329169392251,-9.170442183403793e-14,0,5541.074736966559,
-0.5,b1190,,1,465,0.5183329169391334,-2.615666780317953e-13,0.518332916939395,1,15195.688445347922,
-0.5,b4053,,1,465,0.5183329169391334,0.0,0.5183329169391334,1,15195.688445341504,
-0.5,b2551,,6,251,0.5183329169391334,0.5183329169392047,-7.127631818093505e-14,0,3905.074479662402,
-0.5,b0870,,4,251,0.5183329169391334,0.5183329169392807,-1.473265953677583e-13,0,3905.07447966092,
-0.5,b2379,,1,248,0.5183329169391334,0.5183329169392807,-1.473265953677583e-13,0,3904.261173090497,
-0.5,b2290,,1,248,0.5183329169391334,0.5183329169391563,-2.2870594307278225e-14,0,3904.261173092892,
-0.5,b2697,,1,248,0.5183329169391334,0.5183329169391563,-2.2870594307278225e-14,0,3904.261173092892,
-0.5,b3460,,5,248,0.5183329169391334,0.5183329169391563,-2.2870594307278225e-14,0,3904.261173092892,
-0.5,b3456,,5,248,0.5183329169391334,0.5183329169391563,-2.2870594307278225e-14,0,3904.261173092892,
-0.5,b3457,,5,248,0.5183329169391334,0.5183329169391563,-2.2870594307278225e-14,0,3904.261173092892,
-0.5,b3455,,5,248,0.5183329169391334,0.5183329169391563,-2.2870594307278225e-14,0,3904.261173092892,
-0.5,b3454,,5,248,0.5183329169391334,0.5183329169391563,-2.2870594307278225e-14,0,3904.261173092892,
-0.5,b4208,,5,254,0.5183329169391334,0.5183329169391558,-2.242650509742816e-14,0,3903.101917683908,
-0.5,b0007,,2,250,0.5183329169391334,0.5183329169392942,-1.6076029396572274e-13,0,3903.1018885663298,
-0.5,b0356,,3,250,0.5183329169391334,0.518332916939317,-1.8363088827300092e-13,0,3903.101888565936,
-0.5,b1478,,1,250,0.5183329169391334,0.518332916939317,-1.8363088827300092e-13,0,3903.101888565936,
-0.5,b1385,,1,250,0.5183329169391334,0.518332916939317,-1.8363088827300092e-13,0,3903.101888565936,
-0.5,b1300,,2,250,0.5183329169391334,0.518332916939317,-1.8363088827300092e-13,0,3903.101888565936,
-0.5,b3588,,2,250,0.5183329169391334,0.518332916939317,-1.8363088827300092e-13,0,3903.101888565936,
-0.5,b4084,,1,250,0.5183329169391334,0.518332916939317,-1.8363088827300092e-13,0,3903.101888565936,
-0.5,b4090,,2,523,0.5183329169391334,0.157564729954545,0.3607681869845883,0,7757.063128951348,
-0.5,b0516,,1,228,0.5183329169391334,0.5183329169391783,-4.485301019485632e-14,0,4988.849825840221,
-0.5,b0512,,1,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b0511,,1,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b4085,,1,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b4087,,2,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b4086,,2,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b4088,,2,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b0657,,2,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b1677,,2,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b1781,,1,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b3001,,1,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b0207,,2,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b3012,,2,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b3945,,4,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b3091,,1,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b3416,,4,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b3223,,1,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b3222,,1,228,0.5183329169391334,0.5183329169393828,-2.4935609133081016e-13,0,4988.849825830926,
-0.5,b0774,,1,490,0.5183329169391334,-7.085898854483206e-16,0.5183329169391341,1,7744.795777064511,
-0.5,b3833,,2,216,0.5183329169391334,0.518332916939196,-6.261657858885884e-14,0,5280.47508005738,
-0.5,b3994,,1,490,0.5183329169391334,0.0,0.5183329169391334,1,7744.795777066366,
-0.5,b1982,,1,216,0.5183329169391334,0.5183329169391548,-2.142730437526552e-14,0,5280.475080058013,
-0.5,b0932,,2,216,0.5183329169391334,0.5183329169391465,-1.3100631690576847e-14,0,5280.4750800581705,
-0.5,b0237,,3,216,0.5183329169391334,0.5183329169391465,-1.3100631690576847e-14,0,5280.4750800581705,
-0.5,b4260,,2,216,0.5183329169391334,0.5183329169391465,-1.3100631690576847e-14,0,5280.4750800581705,
-0.5,b2523,,2,216,0.5183329169391334,0.5183329169391465,-1.3100631690576847e-14,0,5280.4750800581705,
-0.5,b1640,,1,216,0.5183329169391334,0.5183329169391465,-1.3100631690576847e-14,0,5280.4750800581705,
-0.5,b1263,,2,490,0.5183329169391334,-6.877043993619238e-16,0.5183329169391341,1,7744.79577706637,
-0.5,b1264,,1,490,0.5183329169391334,0.0,0.5183329169391334,1,7744.79577706587,
-0.5,b0776,,1,490,0.5183329169391334,0.0,0.5183329169391334,1,7744.79577706587,
-0.5,b0049,,3,216,0.5183329169391334,0.5183329169391127,2.0761170560490427e-14,0,5280.47508005874,
-0.5,b4129,,2,216,0.5183329169391334,0.5183329169391465,-1.3100631690576847e-14,0,5280.4750800581705,
-0.5,b0121,,2,216,0.5183329169391334,0.5183329169391465,-1.3100631690576847e-14,0,5280.4750800581705,
-0.5,b3059,,7,215,0.5183329169391334,0.5183329169391465,-1.3100631690576847e-14,0,5280.473985977072,
-0.5,b0968,,7,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b0414,,2,490,0.5183329169391334,1.0315565990428849e-15,0.5183329169391324,1,7744.795777064494,
-0.5,b0062,,1,215,0.5183329169391334,0.5183329169392413,-1.0791367799356525e-13,0,5280.4739859755855,
-0.5,b0153,,5,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b0151,,5,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b0152,,5,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b2715,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b3722,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b1900,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b4460,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b1901,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b2841,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b1528,,3,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b4115,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b4117,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b2938,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b1605,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b3960,,1,490,0.5183329169391334,3.4385219968096173e-16,0.5183329169391331,1,7744.795777064488,
-0.5,b3172,,1,490,0.5183329169391334,0.0,0.5183329169391334,1,7744.795777065582,
-0.5,b1876,,1,215,0.5183329169391334,0.5183329169392213,-8.79296635503124e-14,0,5280.473985975835,
-0.5,b2310,,3,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b0863,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b0860,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b2307,,4,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b2308,,4,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b0862,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b2306,,4,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b0864,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b0861,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b2923,,2,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b3433,,1,490,0.5183329169391334,1.0315565990428849e-15,0.5183329169391324,1,7744.795777064494,
-0.5,b4192,,1,215,0.5183329169391334,0.5183329169391949,-6.150635556423367e-14,0,5280.473985976277,
-0.5,b4194,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b4193,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b4195,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b1767,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b0828,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b2957,,2,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b0674,,1,215,0.5183329169391334,0.5183329169390561,7.727152251391092e-14,0,5280.473985978505,
-0.5,b3744,,1,217,0.5183329169391334,0.5183329169390557,7.771561172376097e-14,0,5265.4705871536025,
-0.5,b0930,,1,217,0.5183329169391334,0.5183329169390786,5.484501741648273e-14,0,5265.470587153275,
-0.5,b1453,,1,217,0.5183329169391334,0.5183329169390786,5.484501741648273e-14,0,5265.470587153275,
-0.5,b3502,,1,217,0.5183329169391334,0.5183329169390786,5.484501741648273e-14,0,5265.470587153275,
-0.5,b0131,,1,490,0.5183329169391334,-1.1948863938913416e-12,0.5183329169403283,1,7744.7957770733055,
-0.5,b4245,,1,490,0.5183329169391334,0.0,0.5183329169391334,1,7744.795777065703,
-0.5,b4244,,1,490,0.5183329169391334,-3.453732836209938e-16,0.5183329169391337,1,7744.795777065712,
-0.5,b0002,,2,490,0.5183329169391334,-3.453732836209938e-16,0.5183329169391337,1,7744.795777065712,
-0.5,b4024,,1,490,0.5183329169391334,0.0,0.5183329169391334,1,7744.795777065749,
-0.5,b3940,,2,490,0.5183329169391334,0.0,0.5183329169391334,1,7744.795777065749,
-0.5,b2574,,4,490,0.5183329169391334,0.0,0.5183329169391334,1,7744.795777065749,
-0.5,b4139,,1,228,0.5183329169391334,0.5183329169392527,-1.192379528447418e-13,0,5247.72580038264,
-0.5,b0928,,3,490,0.5183329169391334,1.3066383587876542e-14,0.5183329169391203,1,7744.795777065551,
-0.5,b1866,,1,228,0.5183329169391334,0.5183329169392287,-9.525713551283844e-14,0,5247.725800383097,
-0.5,b0654,,2,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b0655,,2,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b0652,,2,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b0653,,2,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b3528,,6,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b4123,,9,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b4138,,7,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b4077,,2,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b3503,,1,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b1064,,7,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b1747,,1,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b1539,,4,228,0.5183329169391334,0.51833291693915,-1.6542323066914832e-14,0,5247.725800384295,
-0.5,b2019,,1,490,0.5183329169391334,3.4385219968096173e-16,0.5183329169391331,1,7744.795777065305,
-0.5,b3738,,1,460,0.5183329169391334,0.402477301490729,0.1158556154484043,0,10049.727410266894,
-0.5,b3733,,1,460,0.5183329169391334,0.4024773014907239,0.1158556154484094,0,10049.72741026687,
-0.5,b3732,,1,460,0.5183329169391334,0.4024773014907239,0.1158556154484094,0,10049.72741026687,
-0.5,b3739,,1,460,0.5183329169391334,0.4024773014907239,0.1158556154484094,0,10049.72741026687,
-0.5,b3736,,1,460,0.5183329169391334,0.4024773014907239,0.1158556154484094,0,10049.72741026687,
-0.5,b3737,,1,460,0.5183329169391334,0.4024773014907239,0.1158556154484094,0,10049.72741026687,
-0.5,b3734,,1,460,0.5183329169391334,0.4024773014907239,0.1158556154484094,0,10049.72741026687,
-0.5,b3735,,1,460,0.5183329169391334,0.4024773014907239,0.1158556154484094,0,10049.72741026687,
-0.5,b3731,,1,460,0.5183329169391334,0.4024773014907239,0.1158556154484094,0,10049.72741026687,
-0.5,b0312,,2,107,0.5183329169391334,0.5183329169392235,-9.003908729710023e-14,0,7864.910953840558,
-0.5,b0827,,4,473,0.5183329169391334,5.496923296445434e-16,0.5183329169391329,1,11088.754144263952,
-0.5,b3857,,5,473,0.5183329169391334,0.0,0.5183329169391334,1,11088.75414426372,
-0.5,b3856,,5,473,0.5183329169391334,0.0,0.5183329169391334,1,11088.754144263716,
-0.5,b4214,,1,473,0.5183329169391334,0.0,0.5183329169391334,1,11088.754144263716,
-0.5,b3551,,3,117,0.5183329169391334,0.5183329169391627,-2.930988785010413e-14,0,7470.397887437587,
-0.5,b0775,,1,464,0.5183329169391334,5.496923296445435e-16,0.5183329169391329,1,10945.759926855726,
-0.5,b0934,,5,95,0.5183329169391334,0.5183329169392019,-6.850076061937217e-14,0,7955.520814083354,
-0.5,b0367,,3,95,0.5183329169391334,0.5183329169392112,-7.782663402622347e-14,0,7955.520814083184,
-0.5,b0933,,5,95,0.5183329169391334,0.5183329169392112,-7.782663402622347e-14,0,7955.520814083184,
-0.5,b0936,,5,95,0.5183329169391334,0.5183329169392112,-7.782663402622347e-14,0,7955.520814083184,
-0.5,b0365,,3,95,0.5183329169391334,0.5183329169392112,-7.782663402622347e-14,0,7955.520814083184,
-0.5,b0366,,3,95,0.5183329169391334,0.5183329169392112,-7.782663402622347e-14,0,7955.520814083184,
-0.5,b1216,,3,95,0.5183329169391334,0.5183329169392112,-7.782663402622347e-14,0,7955.520814083184,
-0.5,b4132,,1,95,0.5183329169391334,0.5183329169392112,-7.782663402622347e-14,0,7955.520814083184,
-0.5,b3942,,1,95,0.5183329169391334,0.5183329169392112,-7.782663402622347e-14,0,7955.520814083184,
-0.5,b1732,,1,95,0.5183329169391334,0.5183329169392112,-7.782663402622347e-14,0,7955.520814083184,
-0.5,b3196,,1,464,0.5183329169391334,8.544239533558097e-16,0.5183329169391325,1,10945.759926855462,
-0.5,b1270,,2,98,0.5183329169391334,0.5183329169393708,-2.373656826648585e-13,0,7953.333829119651,
-0.5,b2874,,1,101,0.5183329169391334,0.5183329169391382,-4.773959005888173e-15,0,7846.011861686308,
-0.5,b0521,,1,101,0.5183329169391334,0.5183329169394766,-3.43169936911636e-13,0,7846.011861677869,
-0.5,b0323,,1,101,0.5183329169391334,0.5183329169394766,-3.43169936911636e-13,0,7846.011861677869,
-0.5,b0033,,1,98,0.5183329169391334,0.5183329169394755,-3.420597138870109e-13,0,7953.333829117037,
-0.5,b0032,,1,98,0.5183329169391334,0.5183329169391362,-2.775557561562892e-15,0,7953.3338291255905,
-0.5,b0444,,1,98,0.5183329169391334,0.5183329169391362,-2.775557561562892e-15,0,7953.3338291255905,
-0.5,b3469,,6,98,0.5183329169391334,0.5183329169391362,-2.775557561562892e-15,0,7953.3338291255905,
-0.5,b3915,,7,98,0.5183329169391334,0.5183329169391362,-2.775557561562892e-15,0,7953.3338291255905,
-0.5,b0752,,5,98,0.5183329169391334,0.5183329169391362,-2.775557561562892e-15,0,7953.3338291255905,
-0.5,b3040,,6,464,0.5183329169391334,-5.496923296445435e-16,0.518332916939134,1,10945.759926857045,
-0.5,b3918,,7,102,0.5183329169391334,0.5183329169392362,-1.0280665208028953e-13,0,7953.294793657721,
-0.5,b2794,,1,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b1208,,1,464,0.5183329169391334,2.8450804180827713e-16,0.5183329169391331,1,10945.759926855715,
-0.5,b1661,,4,102,0.5183329169391334,0.5183329169391716,-3.8191672047105385e-14,0,7953.294793659325,
-0.5,b2129,,2,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b2128,,2,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b2131,,2,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b2130,,2,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b1801,,3,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0314,,1,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0311,,1,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b2600,,2,464,0.5183329169391334,-9.017998066473749e-16,0.5183329169391343,1,10945.759926855715,
-0.5,b2599,,2,464,0.5183329169391334,0.0,0.5183329169391334,1,10945.759926855444,
-0.5,b2329,,1,464,0.5183329169391334,0.0,0.5183329169391334,1,10945.759926855444,
-0.5,b4039,,1,464,0.5183329169391334,0.0,0.5183329169391334,1,10945.759926855684,
-0.5,b2542,,2,102,0.5183329169391334,0.5183329169392523,-1.1890488593735434e-13,0,7953.294793657331,
-0.5,b2540,,2,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b2538,,2,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b2539,,2,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0617,,1,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0614,,1,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0616,,1,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0615,,1,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0612,,1,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0789,,7,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b1249,,7,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0155,,1,464,0.5183329169391334,-9.017998066473749e-16,0.5183329169391343,1,10945.759926855711,
-0.5,b1592,,1,464,0.5183329169391334,0.0,0.5183329169391334,1,10945.75992685557,
-0.5,b3035,,9,102,0.5183329169391334,0.518332916939242,-1.0857981180834033e-13,0,7953.294793657577,
-0.5,b2470,,7,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0463,,7,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b0462,,7,102,0.5183329169391334,0.5183329169391276,5.773159728050814e-15,0,7953.294793660411,
-0.5,b3816,,3,464,0.5183329169391334,1.2319451311987137e-15,0.5183329169391322,1,10945.7599268557,
-0.5,b2174,,1,104,0.5183329169391334,0.518332916939251,-1.1757261830780408e-13,0,7953.267324430257,
-0.5,b0914,,32,464,0.5183329169391334,9.420295409994865e-16,0.5183329169391325,1,17544.094991798636,
-0.5,b1102,,1,104,0.5183329169391334,0.5183329169393491,-2.1571633368466802e-13,0,6680.655340116039,
-0.5,b2765,,1,104,0.5183329169391334,0.5183329169392702,-1.3677947663381929e-13,0,6680.655340116903,
-0.5,b0783,,1,466,0.5183329169391334,-5.496923296445436e-16,0.518332916939134,1,10463.813305914517,
-0.5,b0781,,1,466,0.5183329169391334,0.0,0.5183329169391334,1,10463.813305915051,
-0.5,b2436,,1,113,0.5183329169391334,0.5183329169392714,-1.3800072196090698e-13,0,6680.372861345295,
-0.5,b3867,,1,104,0.5183329169391334,0.5183329169391286,4.773959005888173e-15,0,6680.655340118479,
-0.5,b0038,,2,104,0.5183329169391334,0.5183329169392702,-1.3677947663381929e-13,0,6680.655340116903,
