o2_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
-5.0,b1062,1,418,0.35343632816628134,-1.7052955209381114e-15,0.35343632816628306,1,1800.0954675696464
-5.0,b1281,1,418,0.35343632816628134,-5.7916953977782396e-30,0.35343632816628134,1,1800.0954675696453
-5.0,b0720,1,418,0.35343632816628134,-7.707109444976458e-31,0.35343632816628134,1,1800.0954675696355
-5.0,b1136,1,418,0.35343632816628134,-8.329830494782117e-30,0.35343632816628134,1,1800.095467569637
-5.0,b0351,1,415,0.35343632816628134,0.34304688422432783,0.010389443941953513,0,428.01510298623873
-5.0,b1241,3,415,0.35343632816628134,0.34304688422432805,0.010389443941953291,0,428.0151029862376
-5.0,b4069,2,27,0.35343632816628134,0.3534363281662706,1.0769163338864018e-14,0,359.04247640274554
-5.0,b4226,1,418,0.35343632816628134,-8.73434420673672e-15,0.35343632816629006,1,1830.2610973921512
-5.0,b2502,2,418,0.35343632816628134,-6.782634688141644e-15,0.3534363281662881,1,1830.261097392161
-5.0,b2744,14,418,0.35343632816628134,-6.782634688141644e-15,0.3534363281662881,1,1830.261097392161
-5.0,b3403,1,46,0.35343632816628134,0.3534363281662784,2.942091015256665e-15,0,359.04640211964414
-5.0,b1479,1,46,0.35343632816628134,0.3534363281662808,5.551115123125783e-16,0,359.04640211964454
-5.0,b1190,1,418,0.35343632816628134,0.0,0.35343632816628134,1,1800.0954675696357
-5.0,b4053,1,418,0.35343632816628134,0.0,0.35343632816628134,1,1800.0954675696262
-5.0,b2379,1,46,0.35343632816628134,0.35343632816628007,1.27675647831893e-15,0,359.10616615971287
-5.0,b2290,1,46,0.35343632816628134,0.3534363281662671,1.426636586643326e-14,0,359.1061661597122
-5.0,b3564,2,46,0.35343632816628134,0.3534363281662671,1.426636586643326e-14,0,359.1061661597122
-5.0,b0063,3,46,0.35343632816628134,0.3534363281662671,1.426636586643326e-14,0,359.1061661597122
-5.0,b3752,1,46,0.35343632816628134,0.3534363281662671,1.426636586643326e-14,0,359.1061661597122
-5.0,b3926,1,46,0.35343632816628134,0.3534363281662671,1.426636586643326e-14,0,359.1061661597122
-5.0,b4383,2,112,0.35343632816628134,0.35343425954399865,2.068622282691557e-06,0,357.86450662189645
-5.0,b0928,4,417,0.35343632816628134,-9.229269238984704e-14,0.35343632816637366,1,1799.6979116061611
-5.0,b3925,1,46,0.35343632816628134,0.3534363281662826,-1.27675647831893e-15,0,357.86385337929545
-5.0,b2930,1,46,0.35343632816628134,0.35343632816627163,9.71445146547012e-15,0,357.8638533792944
-5.0,b4232,1,46,0.35343632816628134,0.35343632816627163,9.71445146547012e-15,0,357.8638533792944
-5.0,b3697,6,46,0.35343632816628134,0.35343632816627163,9.71445146547012e-15,0,357.8638533792944
-5.0,b3430,1,46,0.35343632816628134,0.35343632816627163,9.71445146547012e-15,0,357.8638533792944
-5.0,b1676,1,46,0.35343632816628134,0.35343632816627163,9.71445146547012e-15,0,357.8638533792944
-5.0,b1854,5,22,0.35343632816628134,0.35343632816627163,9.71445146547012e-15,0,363.46132904712414
-5.0,b3197,1,418,0.35343632816628134,-3.199975629609509e-16,0.3534363281662817,1,1598.9644213635202
-5.0,b2708,1,418,0.35343632816628134,0.0,0.35343632816628134,1,1598.9644213635129
-5.0,b0072,2,418,0.35343632816628134,0.0,0.35343632816628134,1,1598.9644213635129
-5.0,b0071,2,418,0.35343632816628134,0.0,0.35343632816628134,1,1598.9644213635227
-5.0,b3671,2,418,0.35343632816628134,0.0,0.35343632816628134,1,1598.9644213635227
-5.0,b3670,2,418,0.35343632816628134,0.0,0.35343632816628134,1,1598.9644213635288
-5.0,b0078,2,418,0.35343632816628134,0.0,0.35343632816628134,1,1598.9644213635288
-5.0,b0077,2,418,0.35343632816628134,0.0,0.35343632816628134,1,1598.9644213635288
-5.0,b0908,1,418,0.35343632816628134,4.828240824245343e-15,0.3534363281662765,1,1598.9644213635124
-5.0,b1264,1,418,0.35343632816628134,2.0791951300403698e-16,0.3534363281662811,1,1598.9644213635238
-5.0,b1263,2,418,0.35343632816628134,0.0,0.35343632816628134,1,1598.9644213635243
-5.0,b2599,2,418,0.35343632816628134,0.0,0.35343632816628134,1,1598.9644213635243
-5.0,b2600,2,418,0.35343632816628134,0.0,0.35343632816628134,1,1598.9644213635277
-5.0,b2329,1,418,0.35343632816628134,4.82824082424535e-15,0.3534363281662765,1,1598.964421363512
-5.0,b1262,2,418,0.35343632816628134,1.2249607038678948e-16,0.35343632816628123,1,1598.9644213635224
-5.0,b2779,1,432,0.35343632816628134,0.16332754053159138,0.19010878763468997,0,2933.1383791611306
-5.0,b2097,1,22,0.35343632816628134,0.35343632816628157,-2.220446049250313e-16,0,363.46132904712493
-5.0,b2925,2,412,0.35343632816628134,0.3481468898590699,0.005289438307211458,0,458.9523024871403
-5.0,b0963,1,22,0.35343632816628134,0.35343632816628495,-3.608224830031759e-15,0,363.4613290471258
-5.0,b1702,1,22,0.35343632816628134,0.3534363281662744,6.938893903907228e-15,0,363.46132904712425
-5.0,b4025,1,416,0.35343632816628134,0.33170249402265584,0.021733834143625508,0,884.4999243787466
-5.0,b2926,1,434,0.35343632816628134,0.1080554206431229,0.24538090752315844,0,5527.418736169864
-5.0,b1850,2,16,0.35343632816628134,0.35343632816628445,-3.1086244689504383e-15,0,363.334457742586
-5.0,b0767,1,16,0.35343632816628134,0.35343632816627824,3.1086244689504383e-15,0,363.3344577425851
-5.0,b3386,1,337,0.35343632816628134,0.35197804439946223,0.0014582837668191129,0,363.6018046252371
-5.0,b2464,1,325,0.35343632816628134,0.3527048284228968,0.0007314997433845449,0,260.97427581218125
-5.0,b0008,1,325,0.35343632816628134,0.3527048284228835,0.0007314997433978676,0,260.9742758121775
-5.0,b2465,2,420,0.35343632816628134,4.357680339604193e-15,0.35343632816627696,1,1776.511578584771
-5.0,b2935,2,420,0.35343632816628134,4.83106922999991e-15,0.3534363281662765,1,1776.5115785848081
-5.0,b0678,1,13,0.35343632816628134,0.3534363281662843,-2.942091015256665e-15,0,261.48106429768694
-5.0,b1478,2,409,0.35343632816628134,0.3430468842243497,0.010389443941931642,0,334.07518970372456
-5.0,b3011,3,13,0.35343632816628134,0.35343632816627363,7.716050021144838e-15,0,261.4810642976838
-5.0,b3003,1,13,0.35343632816628134,0.3534363281662998,-1.84297022087776e-14,0,261.48106429769155
-5.0,b4269,2,13,0.35343632816628134,0.3534363281662998,-1.84297022087776e-14,0,261.48106429769155
-5.0,b0493,1,13,0.35343632816628134,0.3534363281662998,-1.84297022087776e-14,0,261.48106429769155
-5.0,b3588,2,13,0.35343632816628134,0.3534363281662998,-1.84297022087776e-14,0,261.48106429769155
-5.0,b3903,2,13,0.35343632816628134,0.3534363281662998,-1.84297022087776e-14,0,261.48106429769155
-5.0,b3996,1,13,0.35343632816628134,0.3534363281662998,-1.84297022087776e-14,0,261.48106429769155
-5.0,b2411,1,13,0.35343632816628134,0.3534363281662998,-1.84297022087776e-14,0,261.48106429769155
-5.0,b0639,2,413,0.35343632816628134,2.3597926575561506e-12,0.35343632816392156,1,1783.3097240528282
-5.0,b4390,1,13,0.35343632816628134,0.3534363281661869,9.442446824436956e-14,0,261.4810642976918
-5.0,b2103,2,413,0.35343632816628134,-6.376614140040738e-16,0.35343632816628195,1,1783.309724065412
-5.0,b2418,4,13,0.35343632816628134,0.3534363281662811,2.220446049250313e-16,0,261.4810642976866
-5.0,b3831,1,13,0.35343632816628134,0.35343632816628207,-7.216449660063518e-16,0,261.4810642976872
-5.0,b4384,7,84,0.35343632816628134,0.3534342595440093,2.0686222720334158e-06,0,261.48241716680286
-5.0,b3073,1,13,0.35343632816628134,0.3534363281662805,8.326672684688674e-16,0,261.48106429768586
-5.0,b3008,2,413,0.35343632816628134,-3.049020097725851e-17,0.3534363281662814,1,1783.3097240653906
-5.0,b3708,3,302,0.35343632816628134,0.35317444052574715,0.00026188764053419744,0,260.43776559719043
-5.0,b1134,3,13,0.35343632816628134,0.3534363281662803,1.0547118733938987e-15,0,261.4810642976858
-5.0,b3614,3,13,0.35343632816628134,0.35343632816627724,4.107825191113079e-15,0,261.4810642976849
-5.0,b3642,1,413,0.35343632816628134,6.207428566611167e-16,0.35343632816628073,1,1783.309724065372
-5.0,b0415,1,413,0.35343632816628134,0.0,0.35343632816628134,1,1783.3097240653942
-5.0,b3771,2,413,0.35343632816628134,-2.187071578537681e-15,0.3534363281662835,1,1783.3097240654056
-5.0,b3885,1,13,0.35343632816628134,0.3534363281662786,2.7200464103316335e-15,0,261.48106429768484
-5.0,b2293,8,13,0.35343632816628134,0.35343632816628207,-7.216449660063518e-16,0,261.4810642976872
-5.0,b3114,2,415,0.35343632816628134,0.3172810341238138,0.036155294042467534,0,2809.996390189154
-5.0,b3951,1,415,0.35343632816628134,0.3172810341237624,0.03615529404251894,0,2809.9963901893398
-5.0,b3952,1,415,0.35343632816628134,0.3172810341237624,0.03615529404251894,0,2809.9963901893398
-5.0,b0902,2,415,0.35343632816628134,0.3172810341237624,0.03615529404251894,0,2809.9963901893398
-5.0,b0903,2,415,0.35343632816628134,0.3172810341237624,0.03615529404251894,0,2809.9963901893398
-5.0,b2579,2,415,0.35343632816628134,0.3172810341237624,0.03615529404251894,0,2809.9963901893398
-5.0,b4154,2,13,0.35343632816628134,0.353436328166282,-6.661338147750939e-16,0,261.48106429768563
-5.0,b4151,2,13,0.35343632816628134,0.3534363281662744,6.938893903907228e-15,0,261.4810642976855
-5.0,b4153,2,13,0.35343632816628134,0.3534363281662744,6.938893903907228e-15,0,261.4810642976855
-5.0,b4152,2,13,0.35343632816628134,0.3534363281662744,6.938893903907228e-15,0,261.4810642976855
-5.0,b0871,1,13,0.35343632816628134,0.3534363281662744,6.938893903907228e-15,0,261.4810642976855
-5.0,b2458,1,416,0.35343632816628134,0.2966536787800356,0.05678264938624572,0,5061.178755707247
-5.0,b2297,2,416,0.35343632816628134,0.296653678780172,0.05678264938610933,0,5061.178755708566
-5.0,b3115,2,416,0.35343632816628134,0.296653678780172,0.05678264938610933,0,5061.178755708566
-5.0,b2296,1,416,0.35343632816628134,0.296653678780172,0.05678264938610933,0,5061.178755708566
-5.0,b1849,2,416,0.35343632816628134,0.296653678780172,0.05678264938610933,0,5061.178755708566
-5.0,b3633,2,428,0.35343632816628134,-9.328760934906291e-17,0.35343632816628145,1,8164.935274011935
-5.0,b0174,1,428,0.35343632816628134,0.0,0.35343632816628134,1,8164.935274011907
-5.0,b0524,1,428,0.35343632816628134,0.0,0.35343632816628134,1,8164.935274011892
-5.0,b0182,1,428,0.35343632816628134,0.0,0.35343632816628134,1,8164.935274011885
-5.0,b0915,1,428,0.35343632816628134,0.0,0.35343632816628134,1,8164.9352740118975
-5.0,b0099,3,428,0.35343632816628134,-2.467352937930494e-27,0.35343632816628134,1,8164.93527401189
-5.0,b2781,8,13,0.35343632816628134,0.35343632816628406,-2.7200464103316335e-15,0,261.481064297686
-5.0,b0160,2,13,0.35343632816628134,0.35343632816628356,-2.220446049250313e-15,0,261.4810642976871
-5.0,b1800,2,419,0.35343632816628134,-2.4257884605116366e-16,0.35343632816628157,1,1896.0515650098207
-5.0,b0073,1,419,0.35343632816628134,0.0,0.35343632816628134,1,1896.0515650098164
-5.0,b0523,1,419,0.35343632816628134,-7.765036456145798e-15,0.3534363281662891,1,1896.051565009865
-5.0,b1131,2,419,0.35343632816628134,1.0709184609356001e-13,0.35343632816617426,1,1896.0515650091843
-5.0,b2407,5,13,0.35343632816628134,0.3534363281662791,2.220446049250313e-15,0,261.4810642976859
-5.0,b2234,4,13,0.35343632816628134,0.3534363281663064,-2.503552920529728e-14,0,261.48106429769456
-5.0,b2235,4,13,0.35343632816628134,0.3534363281663064,-2.503552920529728e-14,0,261.48106429769456
-5.0,b3781,10,18,0.35343632816628134,0.3534363281663064,-2.503552920529728e-14,0,261.5193185406559
-5.0,b2582,10,18,0.35343632816628134,0.3534363281662695,1.1823875212257917e-14,0,261.51931854064526
-5.0,b2827,1,413,0.35343632816628134,1.8069783774186622e-17,0.35343632816628134,1,1783.3097240653806
-5.0,b1238,2,18,0.35343632816628134,0.35343632816628306,-1.7208456881689926e-15,0,261.5193185406477
-5.0,b3639,2,413,0.35343632816628134,1.3060509757233965e-12,0.3534363281649753,1,1783.3097240583672
-5.0,b1232,1,18,0.35343632816628134,0.3534363281662863,-4.9404924595819466e-15,0,261.5193185406486
-5.0,b1851,1,18,0.35343632816628134,0.35343632816628523,-3.885780586188048e-15,0,261.51931854064935
-5.0,b1693,1,413,0.35343632816628134,4.366419228921014e-15,0.35343632816627696,1,1783.309724065366
-5.0,b4146,1,18,0.35343632816628134,0.3534363281662802,1.1657341758564144e-15,0,261.51931854064776
-5.0,b1109,3,18,0.35343632816628134,0.3534363281662853,-3.941291737419306e-15,0,261.5193185406493
-5.0,b1004,3,18,0.35343632816628134,0.3534363281662853,-3.941291737419306e-15,0,261.5193185406493
-5.0,b0046,3,18,0.35343632816628134,0.3534363281662853,-3.941291737419306e-15,0,261.5193185406493
-5.0,b3713,3,18,0.35343632816628134,0.3534363281662853,-3.941291737419306e-15,0,261.5193185406493
-5.0,b3236,1,354,0.35343632816628134,0.3518409210262104,0.001595407140070948,0,242.10553926800623
-5.0,b4122,2,376,0.35343632816628134,0.3510486065288677,0.002387721637413631,0,246.1548321225493
-5.0,b1611,1,376,0.35343632816628134,0.3510486065288848,0.0023877216373965338,0,246.15483212255583
-5.0,b1612,1,376,0.35343632816628134,0.3510486065288848,0.0023877216373965338,0,246.15483212255583
-5.0,b1638,2,18,0.35343632816628134,0.35343632816627796,3.3861802251067274e-15,0,261.519318540646
-5.0,b0907,3,413,0.35343632816628134,1.5999878148047566e-16,0.3534363281662812,1,1783.3097240653915
-5.0,b1210,1,413,0.35343632816628134,0.0,0.35343632816628134,1,1783.309724065393
-5.0,b3429,1,18,0.35343632816628134,0.35343632816627635,4.9960036108132044e-15,0,261.5193185406457
-5.0,b3417,5,18,0.35343632816628134,0.3534363281662789,2.4424906541753444e-15,0,261.51931854064696
-5.0,b3428,2,18,0.35343632816628134,0.3534363281662789,2.4424906541753444e-15,0,261.51931854064696
-5.0,b0428,1,18,0.35343632816628134,0.3534363281662789,2.4424906541753444e-15,0,261.51931854064696
-5.0,b0120,1,18,0.35343632816628134,0.3534363281662789,2.4424906541753444e-15,0,261.51931854064696
-5.0,b2937,1,18,0.35343632816628134,0.3534363281662789,2.4424906541753444e-15,0,261.51931854064696
-5.0,b4117,1,18,0.35343632816628134,0.3534363281662789,2.4424906541753444e-15,0,261.51931854064696
-5.0,b3172,1,413,0.35343632816628134,-6.376614140040741e-16,0.35343632816628195,1,1783.309724065391
-5.0,b3958,1,413,0.35343632816628134,0.0,0.35343632816628134,1,1783.3097240653956
-5.0,b0121,2,18,0.35343632816628134,0.35343632816627724,4.107825191113079e-15,0,261.51931854064577
-5.0,b0154,1,413,0.35343632816628134,2.1255380466802465e-16,0.3534363281662811,1,1783.3097240653647
-5.0,b0918,1,416,0.35343632816628134,3.1177601902067995e-14,0.35343632816625015,1,1546.6215569255478
-5.0,b4322,1,18,0.35343632816628134,0.35343632816627946,1.887379141862766e-15,0,261.5193185406471
-5.0,b3091,1,18,0.35343632816628134,0.35343632816627424,7.105427357601002e-15,0,261.5193185406459
-5.0,b3092,2,18,0.35343632816628134,0.35343632816627424,7.105427357601002e-15,0,261.5193185406459
-5.0,b3176,1,416,0.35343632816628134,5.885523984883564e-16,0.35343632816628073,1,1546.6215569256701
-5.0,b3730,2,416,0.35343632816628134,0.0,0.35343632816628134,1,1546.6215569256597
-5.0,b3189,1,416,0.35343632816628134,0.0,0.35343632816628134,1,1546.6215569256597
-5.0,b3967,1,416,0.35343632816628134,0.0,0.35343632816628134,1,1546.6215569256387
-5.0,b3786,1,18,0.35343632816628134,0.3534363281662692,1.2156942119645464e-14,0,261.51931854064264
-5.0,b2323,13,416,0.35343632816628134,1.6903367336756887e-16,0.3534363281662812,1,1546.6215569256306
-5.0,b2232,2,18,0.35343632816628134,0.35343632816627724,4.107825191113079e-15,0,261.519318540646
-5.0,b0593,1,18,0.35343632816628134,0.35343632816627424,7.105427357601002e-15,0,261.5193185406459
-5.0,b0142,1,419,0.35343632816628134,-8.770060129671958e-16,0.35343632816628223,1,1896.0515650097698
-5.0,b3634,1,419,0.35343632816628134,-8.381063509219885e-12,0.3534363281746624,1,1896.0515650673083
-5.0,b0394,1,18,0.35343632816628134,0.3534363281665655,-2.841615831528088e-13,0,261.51931854060086
-5.0,b0173,1,413,0.35343632816628134,6.158258110250331e-12,0.3534363281601231,1,1783.3097240325762
-5.0,b3843,1,413,0.35343632816628134,8.246895143460783e-12,0.35343632815803444,1,1783.3097240214413
-5.0,b0477,2,18,0.35343632816628134,0.3534363281662789,2.4424906541753444e-15,0,261.51931854064634
-5.0,b1302,3,413,0.35343632816628134,2.2905471896615793e-16,0.3534363281662811,1,1783.3097240653863
-5.0,b2662,3,413,0.35343632816628134,0.0,0.35343632816628134,1,1783.3097240653901
-5.0,b1525,2,18,0.35343632816628134,0.3534363281662791,2.220446049250313e-15,0,261.5193185406465
-5.0,b4139,1,18,0.35343632816628134,0.3534363281662675,1.3822276656583199e-14,0,261.51931854064355
-5.0,b3117,2,413,0.35343632816628134,4.2510760933604916e-16,0.3534363281662809,1,1783.3097240653724
-5.0,b2797,1,18,0.35343632816628134,0.35343632816627424,7.105427357601002e-15,0,261.5193185406443
-5.0,b1814,1,18,0.35343632816628134,0.35343632816627907,2.275957200481571e-15,0,261.51931854064713
-5.0,b4471,1,18,0.35343632816628134,0.35343632816627907,2.275957200481571e-15,0,261.51931854064713
-5.0,b3616,1,18,0.35343632816628134,0.35343632816627907,2.275957200481571e-15,0,261.51931854064713
-5.0,b3589,1,18,0.35343632816628134,0.35343632816627907,2.275957200481571e-15,0,261.51931854064713
-5.0,b3774,3,413,0.35343632816628134,1.5402093391977548e-15,0.3534363281662798,1,1783.3097240653806
-5.0,b0185,1,419,0.35343632816628134,3.1277062704471504e-29,0.35343632816628134,1,1559.470571237663
-5.0,b3256,1,419,0.35343632816628134,0.0,0.35343632816628134,1,1559.4705712376708
-5.0,b3255,1,419,0.35343632816628134,0.0,0.35343632816628134,1,1559.4705712376708
-5.0,b2316,1,419,0.35343632816628134,0.0,0.35343632816628134,1,1559.4705712376708
-5.0,b2615,1,419,0.35343632816628134,6.435353166625823e-13,0.3534363281656378,1,1559.4705712355906
-5.0,b2265,1,18,0.35343632816628134,0.3534363281662806,7.216449660063518e-16,0,261.5193185406469
-5.0,b2261,1,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b0596,1,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b0595,1,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b4198,1,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b0061,1,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b3583,1,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b4374,3,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b0675,7,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b2291,6,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b2361,8,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b1651,1,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b0766,2,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b3826,6,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b0758,1,18,0.35343632816628134,0.3534363281662859,-4.551914400963142e-15,0,261.5193185406498
-5.0,b0420,1,413,0.35343632816628134,5.190026388468017e-12,0.35343632816109133,1,1783.3097240377492
-5.0,b1208,1,413,0.35343632816628134,6.158418139779799e-12,0.35343632816012294,1,1783.3097240325703
-5.0,b2746,1,413,0.35343632816628134,6.158418139779675e-12,0.35343632816012294,1,1783.3097240325642
-5.0,b3526,1,18,0.35343632816628134,0.3534363281662842,-2.831068712794149e-15,0,261.51931854064827
-5.0,b3565,2,18,0.35343632816628134,0.3534363281662818,-4.440892098500626e-16,0,261.51931854064793
-5.0,b2048,1,18,0.35343632816628134,0.3534363281662818,-4.440892098500626e-16,0,261.51931854064793
-5.0,b4015,1,18,0.35343632816628134,0.3534363281662818,-4.440892098500626e-16,0,261.51931854064793
-5.0,b0116,3,248,0.35343632816628134,0.3534191400746737,1.718809160766721e-05,0,261.4147626103834
-5.0,b2903,1,18,0.35343632816628134,0.35343632816627235,8.992806499463768e-15,0,261.51931854064355
-5.0,b2904,1,18,0.35343632816628134,0.3534363281662867,-5.329070518200751e-15,0,261.5193185406512
-5.0,b2905,1,18,0.35343632816628134,0.3534363281662867,-5.329070518200751e-15,0,261.5193185406512
-5.0,b0261,2,18,0.35343632816628134,0.3534363281662867,-5.329070518200751e-15,0,261.5193185406512
-5.0,b0759,1,18,0.35343632816628134,0.3534363281662867,-5.329070518200751e-15,0,261.5193185406512
-5.0,b0344,1,18,0.35343632816628134,0.3534363281662867,-5.329070518200751e-15,0,261.5193185406512
-5.0,b4239,1,18,0.35343632816628134,0.3534363281662867,-5.329070518200751e-15,0,261.5193185406512
-5.0,b3956,1,414,0.35343632816628134,0.33208713620149133,0.021349191964790015,0,402.09660217550817
-5.0,b0822,7,18,0.35343632816628134,0.3534363281662747,6.661338147750939e-15,0,261.5193185406459
-5.0,b2540,2,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b2542,2,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b2539,2,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b2538,2,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b2541,2,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b0616,1,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b0617,1,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b0614,1,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b0615,1,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b2052,2,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b1636,1,18,0.35343632816628134,0.3534363281662764,4.9404924595819466e-15,0,261.51931854064577
-5.0,b1277,1,413,0.35343632816628134,3.1999781752134665e-16,0.353436328166281,1,1783.3097240653906
-5.0,b2751,1,413,0.35343632816628134,6.664719646113043e-30,0.35343632816628134,1,1783.3097240653847
-5.0,b2752,1,413,0.35343632816628134,0.0,0.35343632816628134,1,1783.3097240653763
-5.0,b2799,1,18,0.35343632816628134,0.35343632816621623,6.511458039426543e-14,0,261.519318540649
-5.0,b3902,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b2705,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b2091,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b3137,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b3132,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b2096,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b2095,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b4323,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b1521,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b3385,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b0507,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b3061,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b3062,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b3126,1,18,0.35343632816628134,0.3534363281662715,9.825473767932635e-15,0,261.5193185406454
-5.0,b1095,9,416,0.35343632816628134,-8.899705382358152e-16,0.35343632816628223,1,1546.621556925665
-5.0,b1054,1,18,0.35343632816628134,0.35343632816628334,-1.9984014443252818e-15,0,261.5193185406476
-5.0,b1855,2,18,0.35343632816628134,0.3534363281662854,-4.052314039881821e-15,0,261.5193185406492
-5.0,b2378,1,18,0.35343632816628134,0.3534363281662854,-4.052314039881821e-15,0,261.5193185406492
-5.0,b0109,1,419,0.35343632816628134,3.604912527169698e-12,0.35343632816267645,1,1896.0515649870513
-5.0,b1094,26,416,0.35343632816628134,-6.38897107387045e-15,0.3534363281662877,1,1546.6215569256592
-5.0,b2836,23,449,0.35343632816628134,0.34505929763685395,0.008377030529427398,0,269.3072725751392
-5.0,b2472,1,440,0.35343632816628134,-4.0180755061891923e-16,0.35343632816628173,1,1686.9330064638089
-5.0,b1589,3,21,0.35343632816628134,0.35343632816627774,3.608224830031759e-15,0,261.5208446145441
-5.0,b1588,3,21,0.35343632816628134,0.3534363281662794,1.942890293094024e-15,0,261.5208446145453
-5.0,b1587,3,21,0.35343632816628134,0.3534363281662794,1.942890293094024e-15,0,261.5208446145453
-5.0,b1590,3,21,0.35343632816628134,0.3534363281662794,1.942890293094024e-15,0,261.5208446145453
-5.0,b0894,4,21,0.35343632816628134,0.3534363281662794,1.942890293094024e-15,0,261.5208446145453
-5.0,b0895,4,21,0.35343632816628134,0.35343632816627857,2.7755575615628914e-15,0,261.5208446145449
-5.0,b0896,4,21,0.35343632816628134,0.35343632816627857,2.7755575615628914e-15,0,261.5208446145449
-5.0,b3553,10,21,0.35343632816628134,0.35343632816627857,2.7755575615628914e-15,0,261.5208446145449
-5.0,b0638,1,21,0.35343632816628134,0.35343632816627857,2.7755575615628914e-15,0,261.5208446145449
-5.0,b3399,5,21,0.35343632816628134,0.35343632816627857,2.7755575615628914e-15,0,261.5208446145449
-5.0,b0469,1,21,0.35343632816628134,0.35343632816627857,2.7755575615628914e-15,0,261.5208446145449
-5.0,b3187,1,413,0.35343632816628134,8.247008612128771e-12,0.35343632815803433,1,1783.3097240214374
-5.0,b3222,1,21,0.35343632816628134,0.3534363281662734,7.93809462606987e-15,0,261.5208446145419
-5.0,b3225,1,21,0.35343632816628134,0.35343632816628257,-1.2212453270876722e-15,0,261.5208446145455
-5.0,b1732,1,21,0.35343632816628134,0.35343632816628257,-1.2212453270876722e-15,0,261.5208446145455
-5.0,b3942,1,21,0.35343632816628134,0.35343632816628257,-1.2212453270876722e-15,0,261.5208446145455
-5.0,b0586,1,21,0.35343632816628134,0.35343632816628257,-1.2212453270876722e-15,0,261.5208446145455
-5.0,b3794,1,21,0.35343632816628134,0.35343632816628257,-1.2212453270876722e-15,0,261.5208446145455
-5.0,b3693,1,21,0.35343632816628134,0.35343632816628257,-1.2212453270876722e-15,0,261.5208446145455
-5.0,b2901,1,21,0.35343632816628134,0.35343632816628257,-1.2212453270876722e-15,0,261.5208446145455
