level,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
nh4_-5,b3526,,1,177,0.4629276432983242,0.46292764329832575,-1.5543122344752192e-15,0,3921.941572632754
nh4_-5,b1704,,1,473,0.4629276432983242,-6.87115412055679e-16,0.46292764329832486,1,4899.603203198228
nh4_-5,b2601,,1,473,0.4629276432983242,0.0,0.4629276432983242,1,4899.603203198236
nh4_-5,b0754,,1,473,0.4629276432983242,0.0,0.4629276432983242,1,4899.603203198236
nh4_-5,b4477,,1,177,0.4629276432983242,0.4629276432983267,-2.4980018054066022e-15,0,3921.9415726327543
nh4_-5,b3648,,2,473,0.4629276432983242,-8.352070871553013e-16,0.46292764329832503,1,4899.603203198238
nh4_-5,b1393,,1,182,0.4629276432983242,0.462927643298321,3.219646771412954e-15,0,3922.595118998479
nh4_-5,b3771,,2,473,0.4629276432983242,4.085112130734639e-16,0.4629276432983238,1,4899.60320319823
nh4_-5,b1198,,1,173,0.4629276432983242,0.46292764329833996,-1.5765166949677223e-14,0,3918.100118667373
nh4_-5,b1199,,1,173,0.4629276432983242,0.462927643298323,1.2212453270876722e-15,0,3918.1001186673934
nh4_-5,b1200,,1,173,0.4629276432983242,0.462927643298323,1.2212453270876722e-15,0,3918.1001186673934
nh4_-5,b0596,,1,173,0.4629276432983242,0.462927643298323,1.2212453270876722e-15,0,3918.1001186673934
nh4_-5,b0594,,1,173,0.4629276432983242,0.462927643298323,1.2212453270876722e-15,0,3918.1001186673934
nh4_-5,b2541,,2,173,0.4629276432983242,0.462927643298323,1.2212453270876722e-15,0,3918.1001186673934
nh4_-5,b0348,,2,173,0.4629276432983242,0.462927643298323,1.2212453270876722e-15,0,3918.1001186673934
nh4_-5,b0031,,1,477,0.4629276432983242,-9.248480297562284e-16,0.46292764329832514,1,4743.944691611794
nh4_-5,b2478,,1,477,0.4629276432983242,0.0,0.4629276432983242,1,4743.944691611778
