pi_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
-0.25,b4079,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2481,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2483,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2482,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2489,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2488,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2747,1,446,0.2591731753689938,-3.098032683959941e-17,0.2591731753689938,1,7933.99620988933
-0.25,b3213,2,446,0.2591731753689938,1.6911315277308405e-15,0.2591731753689921,1,7933.996209887067
-0.25,b1761,1,150,0.2591731753689938,0.2591731753689836,1.0158540675320182e-14,0,6436.456151656136
-0.25,b3212,2,446,0.2591731753689938,-8.685866229558058e-15,0.2591731753690025,1,7933.996209888804
-0.25,b0186,1,148,0.2591731753689938,0.2591731753689839,9.880984919163892e-15,0,6497.00757025382
-0.25,b4131,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b1189,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2888,2,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2882,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b3451,7,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b3450,7,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b3453,7,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b3452,7,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2536,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b0212,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b3779,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2868,2,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2867,2,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2866,2,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b4311,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b1991,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b3502,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b1444,1,148,0.2591731753689938,0.2591731753688723,1.2151391004522338e-13,0,6497.007570254972
-0.25,b2927,1,158,0.2591731753689938,0.2591731753688722,1.2156942119645464e-13,0,6496.923690377715
-0.25,b2025,1,446,0.2591731753689938,-8.502152186720987e-16,0.2591731753689946,1,7933.996209890067
-0.25,b2023,1,446,0.2591731753689938,0.0,0.2591731753689938,1,7933.996209887509
-0.25,b3640,1,164,0.2591731753689938,0.2591731753690131,-1.9262369477246463e-14,0,6497.081751178336
-0.25,b0425,1,446,0.2591731753689938,-4.563955293831825e-12,0.2591731753735578,1,7933.996209945084
-0.25,b3772,1,446,0.2591731753689938,-1.6111620974033915e-27,0.2591731753689938,1,7933.996209889605
-0.25,b0931,1,164,0.2591731753689938,0.2591731753689492,4.457545443870004e-14,0,6497.081751178972
-0.25,b1764,1,164,0.2591731753689938,0.2591731753691836,-1.897926260596705e-13,0,6497.081751176653
-0.25,b2150,2,164,0.2591731753689938,0.2591731753691836,-1.897926260596705e-13,0,6497.081751176653
-0.25,b2148,2,164,0.2591731753689938,0.2591731753691836,-1.897926260596705e-13,0,6497.081751176653
-0.25,b2149,2,164,0.2591731753689938,0.2591731753691836,-1.897926260596705e-13,0,6497.081751176653
-0.25,b1640,1,164,0.2591731753689938,0.2591731753691836,-1.897926260596705e-13,0,6497.081751176653
-0.25,b1606,2,446,0.2591731753689938,9.139813600725058e-15,0.2591731753689846,1,7933.996209886519
-0.25,b0048,1,446,0.2591731753689938,1.583940278654545e-29,0.2591731753689938,1,7933.996209887331
-0.25,b3390,1,446,0.2591731753689938,1.583940278654545e-29,0.2591731753689938,1,7933.996209887331
-0.25,b0388,1,446,0.2591731753689938,0.0,0.2591731753689938,1,7933.996209887131
-0.25,b1745,1,164,0.2591731753689938,0.2591731753690425,-4.873879078104437e-14,0,6497.081751178008
-0.25,b0115,1,164,0.2591731753689938,0.2591731753691836,-1.897926260596705e-13,0,6497.081751176653
-0.25,b0114,1,164,0.2591731753689938,0.2591731753691836,-1.897926260596705e-13,0,6497.081751176653
-0.25,b3128,1,164,0.2591731753689938,0.2591731753691836,-1.897926260596705e-13,0,6497.081751176653
-0.25,b2255,2,164,0.2591731753689938,0.2591731753691836,-1.897926260596705e-13,0,6497.081751176653
-0.25,b0774,1,446,0.2591731753689938,0.0,0.2591731753689938,1,7933.996209887275
-0.25,b1605,1,166,0.2591731753689938,0.2591731753689805,1.326716514427062e-14,0,6436.532559702304
-0.25,b2818,1,446,0.2591731753689938,6.376614140040738e-16,0.2591731753689932,1,7933.9962098881715
-0.25,b1489,3,166,0.2591731753689938,0.2591731753689914,2.3869795029440866e-15,0,6436.53255970228
-0.25,b3032,1,166,0.2591731753689938,0.2591731753690188,-2.4980018054066022e-14,0,6436.532559702025
-0.25,b0334,1,166,0.2591731753689938,0.2591731753690188,-2.4980018054066022e-14,0,6436.532559702025
-0.25,b0092,1,446,0.2591731753689938,-1.0627690233401231e-15,0.2591731753689948,1,7933.996209888184
-0.25,b0381,1,446,0.2591731753689938,0.0,0.2591731753689938,1,7933.996209887871
-0.25,b2715,2,166,0.2591731753689938,0.2591731753689281,6.572520305780928e-14,0,6436.53255970274
-0.25,b1738,2,166,0.2591731753689938,0.2591731753689778,1.5987211554602254e-14,0,6436.53255970228
-0.25,b1736,2,166,0.2591731753689938,0.2591731753689778,1.5987211554602254e-14,0,6436.53255970228
-0.25,b1737,2,166,0.2591731753689938,0.2591731753689778,1.5987211554602254e-14,0,6436.53255970228
-0.25,b2224,1,251,0.2591731753689938,0.2591731753689841,9.71445146547012e-15,0,7247.482530789069
-0.25,b0842,2,251,0.2591731753689938,0.2591731753691031,-1.0930145677434669e-13,0,7247.482530787901
-0.25,b0047,1,251,0.2591731753689938,0.2591731753691031,-1.0930145677434669e-13,0,7247.482530787901
-0.25,b3350,1,251,0.2591731753689938,0.2591731753691031,-1.0930145677434669e-13,0,7247.482530787901
-0.25,b1216,3,251,0.2591731753689938,0.2591731753691031,-1.0930145677434669e-13,0,7247.482530787901
-0.25,b0728,1,253,0.2591731753689938,0.2591731753691029,-1.0907941216942167e-13,0,7311.44385612175
-0.25,b0729,1,253,0.2591731753689938,0.259173175369092,-9.819922652809513e-14,0,7311.443856121888
-0.25,b0650,1,253,0.2591731753689938,0.259173175369092,-9.819922652809513e-14,0,7311.443856121888
-0.25,b0757,1,253,0.2591731753689938,0.259173175369092,-9.819922652809513e-14,0,7311.443856121888
-0.25,b0133,1,461,0.2591731753689938,8.381896675187278e-13,0.2591731753681556,1,8442.70925271849
-0.25,b2165,1,253,0.2591731753689938,0.2591731753691151,-1.213473765915296e-13,0,7311.44385612157
-0.25,b3389,1,461,0.2591731753689938,5.879282213131126e-16,0.2591731753689932,1,8442.709252723667
-0.25,b2366,1,253,0.2591731753689938,0.259173175369126,-1.3217205108162489e-13,0,7311.443856121466
-0.25,b1723,1,277,0.2591731753689938,0.2591731753690415,-4.773959005888173e-14,0,5348.092933867393
-0.25,b3612,1,233,0.2591731753689938,0.2591731753689483,4.5519144009631424e-14,0,13745.416077973156
-0.25,b0755,1,233,0.2591731753689938,0.2591731753687781,2.1566082253343666e-13,0,13745.41607796681
-0.25,b3919,1,235,0.2591731753689938,0.2591731753663334,2.6604274339092626e-12,0,5127.71452028127
-0.25,b2914,1,510,0.2591731753689938,0.0788105781449025,0.1803625972240912,0,4172.218124929142
-0.25,b2320,1,235,0.2591731753689938,0.2591731753691515,-1.5770718064800349e-13,0,5127.714520313058
-0.25,b1107,3,235,0.2591731753689938,0.2591731753692707,-2.769451334927453e-13,0,5127.714520314006
-0.25,b1539,4,235,0.2591731753689938,0.2591731753692707,-2.769451334927453e-13,0,5127.714520314006
-0.25,b3823,1,235,0.2591731753689938,0.2591731753692707,-2.769451334927453e-13,0,5127.714520314006
-0.25,b0813,2,235,0.2591731753689938,0.2591731753692707,-2.769451334927453e-13,0,5127.714520314006
-0.25,b2919,1,235,0.2591731753689938,0.2591731753692707,-2.769451334927453e-13,0,5127.714520314006
-0.25,b3870,1,446,0.2591731753689938,6.378145932080743e-14,0.25917317536893,1,13584.998319434137
-0.25,b2947,1,200,0.2591731753689938,0.2591731753689955,-1.7208456881689926e-15,0,11101.176831925208
-0.25,b2253,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b2254,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b2256,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b2258,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b4544,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b3621,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b3001,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b1781,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b3620,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b3624,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b3629,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b3628,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b3627,1,200,0.2591731753689938,0.2591731753690174,-2.3592239273284576e-14,0,11101.176831925006
-0.25,b3850,2,455,0.2591731753689938,1.143582331836253e-15,0.2591731753689926,1,13897.493778537708
-0.25,b3630,1,199,0.2591731753689938,0.259173175368966,2.781108676686017e-14,0,11140.508080694312
-0.25,b3632,1,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b3625,1,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b2810,1,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b1680,5,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b3867,1,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b3824,1,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b2133,1,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b2260,1,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b1919,1,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b2578,2,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b1533,3,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b4394,3,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b2499,1,455,0.2591731753689938,-3.3477405368580585e-14,0.2591731753690273,1,13897.49377853819
-0.25,b3825,35,199,0.2591731753689938,0.2591731753690221,-2.8310687127941492e-14,0,11140.508080693937
-0.25,b2835,21,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b3029,2,199,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508080694011
-0.25,b2889,1,202,0.2591731753689938,0.2591731753690042,-1.0436096431476471e-14,0,11140.508081592016
-0.25,b3821,42,202,0.2591731753689938,0.2591731753689774,1.6431300764452317e-14,0,11140.508081592166
-0.25,b2146,1,202,0.2591731753689938,0.2591731753689774,1.6431300764452317e-14,0,11140.508081592166
-0.25,b2147,1,202,0.2591731753689938,0.2591731753689774,1.6431300764452317e-14,0,11140.508081592166
-0.25,b4478,1,202,0.2591731753689938,0.2591731753689774,1.6431300764452317e-14,0,11140.508081592166
-0.25,b1380,1,202,0.2591731753689938,0.2591731753689774,1.6431300764452317e-14,0,11140.508081592166
-0.25,b0693,1,202,0.2591731753689938,0.2591731753689774,1.6431300764452317e-14,0,11140.508081592166
-0.25,b2965,1,202,0.2591731753689938,0.2591731753689774,1.6431300764452317e-14,0,11140.508081592166
-0.25,b0954,13,155,0.2591731753689938,0.2591731753689769,1.6930901125533634e-14,0,11153.613398711395
-0.25,b1288,26,449,0.2591731753689938,-5.409559923823263e-16,0.2591731753689943,1,13954.846110027687
-0.25,b0175,7,449,0.2591731753689938,0.0,0.2591731753689938,1,13954.846110027576
-0.25,b3918,7,168,0.2591731753689938,0.2591731753690372,-4.340972026284362e-14,0,11160.124616789775
-0.25,b1912,7,168,0.2591731753689938,0.2591731753690203,-2.6478819137309983e-14,0,11160.124616789868
-0.25,b2585,7,449,0.2591731753689938,1.3491039861260708e-15,0.2591731753689925,1,13954.84611002758
-0.25,b1093,14,446,0.2591731753689938,0.0,0.2591731753689938,1,13584.99831943636
-0.25,b1661,4,142,0.2591731753689938,0.2591731753689644,2.942091015256665e-14,0,11523.359724268808
-0.25,b2497,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b1006,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b1488,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b3543,3,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b3542,3,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b3541,3,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b3540,3,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b3544,3,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b1484,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b1485,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b1486,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b1487,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b1483,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0829,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0832,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0830,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0831,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0789,7,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b1249,7,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b1677,2,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0657,2,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0418,14,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0508,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0613,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b1301,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0805,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b2155,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0576,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0594,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b3182,9,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b2010,5,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0839,5,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b2430,5,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0632,5,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0376,9,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b3833,2,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b0514,1,142,0.2591731753689938,0.2591731753690727,-7.893685705084864e-14,0,11523.359724268466
-0.25,b2519,2,447,0.2591731753689938,2.1746422734083097e-31,0.2591731753689938,1,14201.960816991908
-0.25,b3396,4,447,0.2591731753689938,0.0,0.2591731753689938,1,14201.960816991896
-0.25,b1069,2,447,0.2591731753689938,0.0,0.2591731753689938,1,14201.960816991896
-0.25,b0089,2,447,0.2591731753689938,0.0,0.2591731753689938,1,14201.960816991896
-0.25,b3208,2,447,0.2591731753689938,0.0,0.2591731753689938,1,14201.960816991896
-0.25,b0149,4,447,0.2591731753689938,0.0,0.2591731753689938,1,14201.960816991896
-0.25,b0084,2,447,0.2591731753689938,0.0,0.2591731753689938,1,14201.960816991896
-0.25,b0635,2,447,0.2591731753689938,0.0,0.2591731753689938,1,14201.96081699195
-0.25,b0925,6,142,0.2591731753689938,0.2591731753689538,4.0023540037736893e-14,0,11523.359724268834
-0.25,b1678,6,142,0.2591731753689938,0.2591731753690318,-3.7969627442180354e-14,0,11523.359724268588
-0.25,b0355,1,142,0.2591731753689938,0.2591731753690318,-3.7969627442180354e-14,0,11523.359724268588
-0.25,b2154,1,142,0.2591731753689938,0.2591731753690318,-3.7969627442180354e-14,0,11523.359724268588
-0.25,b2893,2,142,0.2591731753689938,0.2591731753690318,-3.7969627442180354e-14,0,11523.359724268588
-0.25,b0604,2,142,0.2591731753689938,0.2591731753690318,-3.7969627442180354e-14,0,11523.359724268588
-0.25,b3930,1,142,0.2591731753689938,0.2591731753690318,-3.7969627442180354e-14,0,11523.359724268588
-0.25,b3994,1,447,0.2591731753689938,-2.0604506597010558e-16,0.259173175368994,1,14201.960816992065
-0.25,b1710,2,142,0.2591731753689938,0.2591731753689683,2.5479618415147343e-14,0,11525.779467720058
-0.25,b2480,1,142,0.2591731753689938,0.2591731753689959,-2.1094237467877974e-15,0,11525.779467719964
-0.25,b0429,1,175,0.2591731753689938,0.2591731753690153,-2.1538326677728043e-14,0,4851.193681960631
-0.25,b0432,1,175,0.2591731753689938,0.2591731753688367,1.5709655798445965e-13,0,4851.1936819589855
-0.25,b0430,1,175,0.2591731753689938,0.2591731753688367,1.5709655798445965e-13,0,4851.1936819589855
-0.25,b0431,1,175,0.2591731753689938,0.2591731753688367,1.5709655798445965e-13,0,4851.1936819589855
