gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,gene_id_str,bnum,keio_call,gene_name_keio,COG_id,PEC,MG_Tn5,Score
b1199,1,12,0.9823718127269576,0.9823718127269656,-7.993605777301127e-15,0,0.0001065007569556,b1199,b1199,N,dhaL,COG2376,,,
b0596,1,12,0.9823718127269576,0.9823718127269656,-7.993605777301127e-15,0,0.0001065007569556,b0596,b0596,N,entA,COG1028,,,
b0594,1,12,0.9823718127269576,0.9823718127269656,-7.993605777301127e-15,0,0.0001065007569556,b0594,b0594,N,entE,COG1021,,,
b2541,2,12,0.9823718127269576,0.9823718127269656,-7.993605777301127e-15,0,0.0001065007569556,b2541,b2541,N,hcaB,COG1028,,,
b0031,1,436,0.9823718127269576,-2.972183520636594e-16,0.9823718127269578,1,6060.355243842221,b0031,b0031,E,dapB,COG0289,N,u,1
b2478,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842212,b2478,b2478,E,dapA,COG0329,N,u,1
b0048,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842251,b0048,b0048,E,folA,COG0262,N,u,1
b1606,2,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.35524384223,b1606,b1606,N,folM,COG1028,,,
b2315,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.35524384223,b2315,b2315,E,folC,COG0285,N,u,0.5
b3930,1,12,0.9823718127269576,0.9823718127269776,-2.0206059048177852e-14,0,0.0001065007569556,b3930,b3930,N,menA,COG1575,,,
b2262,1,12,0.9823718127269576,0.9823718127269656,-7.993605777301127e-15,0,0.0001065007569556,b2262,b2262,N,menB,COG0447,,,
b0736,1,12,0.9823718127269576,0.9823718127269656,-7.993605777301127e-15,0,0.0001065007569556,b0736,b0736,N,ybgC,COG0824,,,
b3058,2,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842216,b3058,b3058,N,folB,COG1539,,,
b0945,2,12,0.9823718127269576,0.9823718127269776,-2.0206059048177852e-14,0,0.0001065007569556,b0945,b0945,N,pyrD,COG0167,,,
b1062,1,436,0.9823718127269576,-1.3003302902785106e-15,0.9823718127269588,1,6060.355243842197,b1062,b1062,N,pyrC,COG0418,,,
b0578,2,12,0.9823718127269576,0.9823718127269804,-2.2870594307278225e-14,0,0.0001065007569556,b0578,b0578,N,nfnB,COG0778,,,
b2303,1,12,0.9823718127269576,0.9823718127269584,-8.881784197001252e-16,0,0.0001065007569556,b2303,b2303,N,folX,COG1539,,,
b3389,1,436,0.9823718127269576,-1.4860917603182978e-16,0.9823718127269576,1,6060.355243842187,b3389,b3389,N,aroB,COG0337,,,
b1693,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842257,b1693,b1693,N,aroD,COG0710,,,
b0421,2,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.3552438422,b0421,b0421,E,ispA,COG0142,E,u,3
b0029,2,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.35524384221,b0029,b0029,E,ispH,COG0761,E,u,3
b2232,2,15,0.9823718127269576,0.9823718127269776,-2.009503674571533e-14,0,0.0001067245067434,b2232,b2232,N,ubiG,COG2227,,,
b1588,3,15,0.9823718127269576,0.9823718127269668,-9.325873406851317e-15,0,0.0001067245067434,b1588,b1588,N,ynfF,COG0243,,,
b0895,4,15,0.9823718127269576,0.9823718127269668,-9.325873406851317e-15,0,0.0001067245067434,b0895,b0895,N,dmsB,COG0437,,,
b1587,3,15,0.9823718127269576,0.9823718127269668,-9.325873406851317e-15,0,0.0001067245067434,b1587,b1587,N,ynfE,COG0243,,,
b1590,3,15,0.9823718127269576,0.9823718127269668,-9.325873406851317e-15,0,0.0001067245067434,b1590,b1590,N,ynfH,COG3302,,,
b0896,4,15,0.9823718127269576,0.9823718127269668,-9.325873406851317e-15,0,0.0001067245067434,b0896,b0896,N,dmsC,COG3302,,,
b1589,3,15,0.9823718127269576,0.9823718127269668,-9.325873406851317e-15,0,0.0001067245067434,b1589,b1589,N,ynfG,COG0437,,,
b1873,4,15,0.9823718127269576,0.9823718127269668,-9.325873406851317e-15,0,0.0001067245067434,b1873,b1873,N,torY,COG3005,,,
b0099,3,436,0.9823718127269576,-1.4860917603182978e-16,0.9823718127269576,1,6060.355243842276,b0099,b0099,N,mutT,COG0494,,,
b1865,2,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842236,b1865,b1865,N,nudB,COG0494,,,
b3575,1,15,0.9823718127269576,0.9823718127269766,-1.9095836023552686e-14,0,0.0001067245067434,b3575,b3575,N,yiaK,COG2055,,,
b0103,1,436,0.9823718127269576,3.715229400795745e-17,0.9823718127269576,1,6060.355243842291,b0103,b0103,N,coaE,COG0237,,,
b3774,3,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842233,b3774,b3774,N,ilvC,COG0059,,,
b0425,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842263,b0425,b0425,N,panE,COG1893,,,
b4381,1,15,0.9823718127269576,0.9823718127269904,-3.2751579226442124e-14,0,0.0001067245067433,b4381,b4381,N,deoC,COG0274,,,
b3860,2,15,0.9823718127269576,0.9823718127269716,-1.4099832412739488e-14,0,0.0001067245067434,b3860,b3860,N,dsbA,COG0526,,,
b2893,2,15,0.9823718127269576,0.9823718127269716,-1.4099832412739488e-14,0,0.0001067245067434,b2893,b2893,N,dsbC,COG1651,,,
b2582,10,20,0.9823718127269576,0.9823718127269716,-1.4099832412739488e-14,0,0.2965739791601168,b2582,b2582,N,trxC,COG0526,,,
b4136,3,20,0.9823718127269576,0.9823718127269796,-2.2093438190040612e-14,0,0.2965739791601188,b4136,b4136,N,dipZ,COG4232,,,
b3781,10,20,0.9823718127269576,0.9823718127269796,-2.2093438190040612e-14,0,0.2965739791601188,b3781,b3781,N,trxA,COG0526,,,
b0604,2,20,0.9823718127269576,0.9823718127269796,-2.2093438190040612e-14,0,0.2965739791601188,b0604,b0604,N,dsbG,COG1651,,,
b4122,2,450,0.9823718127269576,0.9027057627389348,0.0796660499880227,0,3067.347996166022,b4122,b4122,N,fumB,COG1838,,,
b1098,1,469,0.9823718127269576,3.189162978637714e-16,0.9823718127269572,1,11027.634850776483,b1098,b1098,E,tmk,COG0125,E,u,3
b2146,1,16,0.9823718127269576,0.9823718127269784,-2.0761170560490427e-14,0,0.2965722514773125,b2146,b2146,N,yeiT,COG0493,,,
b2147,1,16,0.9823718127269576,0.9823718127269768,-1.9428902930940243e-14,0,0.2965722514773076,b2147,b2147,N,yeiA,COG1146,,,
b1238,2,16,0.9823718127269576,0.9823718127269768,-1.9428902930940243e-14,0,0.2965722514773076,b1238,b1238,N,tdk,COG1435,,,
b4384,7,22,0.9823718127269576,0.9823718127269768,-1.9428902930940243e-14,0,0.2965748740839947,b4384,b4384,N,deoD,COG0813,,,
b4382,2,22,0.9823718127269576,0.9823718127269804,-2.2759572004815712e-14,0,0.2965748740839949,b4382,b4382,N,deoA,COG0213,,,
b2251,3,304,0.9823718127269576,0.9822652099291332,0.0001066027978242,0,0.3090238874908823,b2251,b2251,N,yfaO,COG0494,,,
b3640,1,304,0.9823718127269576,0.9822652099291296,0.0001066027978279,0,0.3090238874908848,b3640,b3640,E,dut,COG0756,E,u,3
b0173,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842276,b0173,b0173,E,dxr,COG0743,E,u,3
b0420,1,436,0.9823718127269576,0.0,0.9823718127269576,1,6060.355243842217,b0420,b0420,E,dxs,COG1154,E,u,3
b3564,2,22,0.9823718127269576,0.9823718127269816,-2.4091839634365897e-14,0,0.2965748740839954,b3564,b3564,N,xylB,COG1070,,,
b1779,2,485,0.9823718127269576,8.052275523746192e-29,0.9823718127269576,1,4993.667898639491,b1779,b1779,E,gapA,COG0057,N,u,1
b2927,1,485,0.9823718127269576,0.0,0.9823718127269576,1,4993.66789863941,b2927,b2927,N,epd,COG0057,,,
b1288,26,456,0.9823718127269576,0.0,0.9823718127269576,1,5344.363462437522,b1288,b1288,E,fabI,COG0623,E,u,3
b3622,2,27,0.9823718127269576,0.9823718127269496,7.882583474838611e-15,0,7.10346911457659,b3622,b3622,N,rfaL,COG3307,,,
b3785,3,27,0.9823718127269576,0.98237181272698,-2.242650509742816e-14,0,7.103469114576754,b3785,b3785,N,wzzE,COG3765,,,
b3792,1,27,0.9823718127269576,0.98237181272698,-2.242650509742816e-14,0,7.103469114576754,b3792,b3792,N,wzxE,COG2244,,,
b2341,16,460,0.9823718127269576,0.972036583110834,0.0103352296161236,0,55.30773876797976,b2341,b2341,N,yfcX,COG1024,,,
b1850,2,27,0.9823718127269576,0.9823718127269722,-1.4654943925052066e-14,0,7.103469114576794,b1850,b1850,N,eda,COG0800,,,
b1851,1,27,0.9823718127269576,0.9823718127269824,-2.4868995751603507e-14,0,7.103469114576758,b1851,b1851,N,edd,COG0129,,,
b1054,1,27,0.9823718127269576,0.9823718127269824,-2.4868995751603507e-14,0,7.103469114576758,b1054,b1054,N,lpxL,COG1560,,,
b1855,2,27,0.9823718127269576,0.9823718127269824,-2.4868995751603507e-14,0,7.103469114576758,b1855,b1855,N,lpxM,COG1560,,,
b2779,1,439,0.9823718127269576,0.87473885962697,0.1076329530999875,0,1751.350164101678,b2779,b2779,E,eno,COG0148,E,u,2.5
b0583,1,27,0.9823718127269576,0.9823718127269836,-2.620126338115369e-14,0,7.103469114576822,b0583,b0583,E,entD,COG2977,N,u,0
b0585,2,27,0.9823718127269576,0.9823718127269816,-2.4091839634365897e-14,0,7.103469114576792,b0585,b0585,N,fes,COG2382,,,
b2440,1,27,0.9823718127269576,0.9823718127269816,-2.4091839634365897e-14,0,7.103469114576792,b2440,b2440,N,eutC,COG4302,,,
b3946,1,27,0.9823718127269576,0.9823718127269816,-2.4091839634365897e-14,0,7.103469114576792,b3946,b3946,N,fsaB,COG0176,,,
b0822,5,27,0.9823718127269576,0.9823718127269816,-2.4091839634365897e-14,0,7.103469114576792,b0822,b0822,N,ybiV,COG0561,,,
b3666,4,27,0.9823718127269576,0.9823718127269816,-2.4091839634365897e-14,0,7.103469114576792,b3666,b3666,N,uhpT,COG2271,,,
b0404,7,27,0.9823718127269576,0.9823718127269816,-2.4091839634365897e-14,0,7.103469114576792,b0404,b0404,N,yajB,COG3124,,,
b0452,10,460,0.9823718127269576,0.9720365831108354,0.010335229616122,0,55.30773876797954,b0452,b0452,N,tesB,COG1946,,,
b1805,10,27,0.9823718127269576,0.9823718127269832,-2.5757174171303632e-14,0,7.103469114576814,b1805,b1805,N,fadD,COG0318,,,
b3844,6,359,0.9823718127269576,0.9801502250406412,0.0022215876863164,0,48.302429492905766,b3844,b3844,N,fre,COG0543,,,
b2764,4,439,0.9823718127269576,6.893640968456644e-15,0.9823718127269506,1,4464.650354855782,b2764,b2764,N,cysJ,COG0369,,,
b2763,4,439,0.9823718127269576,0.0,0.9823718127269576,1,4464.650354855953,b2763,b2763,N,cysI,COG0155,,,
b2925,2,417,0.9823718127269576,0.975249617680057,0.0071221950469004,0,361.63708388447367,b2925,b2925,E,fbaA,COG0191,E,u,3
b1773,1,30,0.9823718127269576,0.9823718127269772,-1.965094753586527e-14,0,267.3401282618751,b1773,b1773,N,ydjI,COG0191,,,
b3925,1,30,0.9823718127269576,0.9823718127269736,-1.609823385706477e-14,0,267.34012826187586,b3925,b3925,N,glpX,COG1494,,,
b2930,1,30,0.9823718127269576,0.9823718127269736,-1.609823385706477e-14,0,267.34012826187586,b2930,b2930,N,yggF,COG1494,,,
b4232,1,30,0.9823718127269576,0.9823718127269736,-1.609823385706477e-14,0,267.34012826187586,b4232,b4232,N,fbp,COG0158,,,
b2802,1,30,0.9823718127269576,0.9823718127269736,-1.609823385706477e-14,0,267.34012826187586,b2802,b2802,N,fucI,COG2407,,,
b2803,1,30,0.9823718127269576,0.9823718127269736,-1.609823385706477e-14,0,267.34012826187586,b2803,b2803,N,fucK,COG1070,,,
b2738,1,30,0.9823718127269576,0.9823718127269736,-1.609823385706477e-14,0,267.34012826187586,b2738,b2738,N,ygbL,COG0235,,,
b2800,1,30,0.9823718127269576,0.9823718127269736,-1.609823385706477e-14,0,267.34012826187586,b2800,b2800,N,fucA,COG0235,,,
b0475,1,446,0.9823718127269576,1.4268643489215555e-16,0.9823718127269574,1,6617.073691479372,b0475,b0475,E,hemH,COG0276,N,u,1
b1476,2,30,0.9823718127269576,0.9823718127269854,-2.7866597918091432e-14,0,267.3401282618725,b1476,b1476,N,fdnI,COG2864,,,
b1474,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b1474,b1474,N,fdnG,COG0243,,,
b1475,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b1475,b1475,N,fdnH,COG0437,,,
b3892,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b3892,b3892,N,fdoI,COG2864,,,
b3893,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b3893,b3893,N,fdoH,COG0437,,,
b3894,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b3894,b3894,N,fdoG,COG0243,,,
b0935,5,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b0935,b0935,N,ssuD,COG2141,,,
b3409,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b3409,b3409,N,feoB,COG0370,,,
b2392,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2392,b2392,N,mntH,COG1914,,,
b4290,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b4290,b4290,N,fecB,COG4594,,,
b4288,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b4288,b4288,N,fecD,COG0609,,,
b4287,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b4287,b4287,N,fecE,COG1120,,,
b4289,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b4289,b4289,N,fecC,COG0609,,,
b4291,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b4291,b4291,N,fecA,COG4772,,,
b0589,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b0589,b0589,N,fepG,COG4779,,,
b0588,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b0588,b0588,N,fepC,COG1120,,,
b0592,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b0592,b0592,N,fepB,COG4592,,,
b0590,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b0590,b0590,N,fepD,COG0609,,,
b2155,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2155,b2155,N,cirA,COG4771,,,
b0805,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b0805,b0805,N,fiu,COG4774,,,
b0150,3,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b0150,b0150,N,fhuA,COG1629,,,
b0584,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b0584,b0584,N,fepA,COG4771,,,
b0591,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b0591,b0591,N,ybdA,COG0477,,,
b4367,3,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b4367,b4367,N,fhuF,COG4114,,,
b4209,1,239,0.9823718127269576,0.982359882623946,1.193010301137054e-05,0,267.3383899307016,b4209,b4209,N,ytfE,COG2846,,,
b2486,1,30,0.9823718127269576,0.9823718127269676,-1.021405182655144e-14,0,267.34012826187734,b2486,b2486,N,hyfF,COG0651,,,
b4079,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b4079,b4079,N,fdhF,COG0243,,,
b2722,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2722,b2722,N,hycD,COG0650,,,
b2719,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2719,b2719,N,hycG,COG3260,,,
b2723,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2723,b2723,N,hycC,COG0651,,,
b2721,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2721,b2721,N,hycE,COG3261,,,
b2485,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2485,b2485,N,hyfE,COG4237,,,
b2484,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2484,b2484,N,hyfD,COG1009,,,
b2724,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2724,b2724,N,hycB,COG1142,,,
b2482,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2482,b2482,N,hyfB,COG0651,,,
b2489,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2489,b2489,N,hyfI,COG3260,,,
b2720,2,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2720,b2720,N,hycF,COG1143,,,
b2488,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2488,b2488,N,hyfH,COG1143,,,
b2487,1,30,0.9823718127269576,0.9823718127269844,-2.6978419498391304e-14,0,267.34012826187245,b2487,b2487,N,hyfG,COG3261,,,
b3924,5,308,0.9823718127269576,0.9822634765924388,0.0001083361345186,0,267.1379342839705,b3924,b3924,N,fpr,COG1018,,,
b0684,7,440,0.9823718127269576,6.7615160548401395e-16,0.9823718127269568,1,6249.43991118013,b0684,b0684,E,fldA,COG0716,E,u,2
b2895,7,440,0.9823718127269576,0.0,0.9823718127269576,1,6249.439911180066,b2895,b2895,N,fldB,COG0716,,,
b3288,1,30,0.9823718127269576,0.9823718127270314,-7.394085344003544e-14,0,267.3401282618603,b3288,b3288,E,fmt,COG0223,E,u,3
b0025,2,440,0.9823718127269576,4.735619134277613e-16,0.9823718127269572,1,6249.439911179973,b0025,b0025,E,ribF,COG0196,,,
b0937,2,30,0.9823718127269576,0.9823718127269788,-2.1205259770340493e-14,0,267.340128261874,b0937,b0937,N,ssuE,COG0431,,,
b2374,1,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b2374,b2374,N,frc,COG1804,,,
b2492,2,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b2492,b2492,N,focB,COG2116,,,
b0904,2,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b0904,b0904,N,focA,COG2116,,,
b4154,2,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b4154,b4154,N,frdA,COG1053,,,
b4152,2,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b4152,b4152,N,frdC,COG3029,,,
b4153,2,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b4153,b4153,N,frdB,COG0479,,,
b4151,2,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b4151,b4151,N,frdD,COG3080,,,
b2168,1,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b2168,b2168,N,fruK,COG1105,,,
b3371,1,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b3371,b3371,N,frlB,COG2222,,,
b3374,1,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b3374,b3374,N,frlD,COG0524,,,
b3370,2,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b3370,b3370,N,frlA,COG0531,,,
b4321,2,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b4321,b4321,N,gntP,COG2610,,,
b2169,1,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b2169,b2169,N,fruB,COG1925,,,
b2167,1,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b2167,b2167,N,fruA,COG1299,,,
b1232,1,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b1232,b1232,N,purU,COG0788,,,
b2801,1,30,0.9823718127269576,0.9823718127269734,-1.5876189252139742e-14,0,267.34012826187586,b2801,b2801,N,fucP,COG0738,,,
b1611,1,453,0.9823718127269576,0.9027057627323584,0.079666049994599,0,3767.725657546405,b1611,b1611,N,fumC,COG0114,,,
b1612,1,453,0.9823718127269576,0.9027057627325143,0.079666049994443,0,3767.725657556103,b1612,b1612,N,fumA,COG1838,,,
b0621,4,31,0.9823718127269576,0.9823718127269868,-2.9420910152566655e-14,0,303.2643332811337,b0621,b0621,N,dcuC,COG3069,,,
b3730,2,440,0.9823718127269576,-2.760267129403464e-16,0.9823718127269576,1,4860.653224752334,b3730,b3730,E,glmU,COG1207,E,u,3
b3789,1,31,0.9823718127269576,0.9823718127269794,-2.1871393585115584e-14,0,303.26433328113313,b3789,b3789,N,rffH,COG1209,,,
b2039,1,31,0.9823718127269576,0.9823718127269794,-2.1871393585115584e-14,0,303.26433328113313,b2039,b2039,N,rfbA,COG1209,,,
b0154,1,444,0.9823718127269576,5.910387306194869e-16,0.982371812726957,1,6780.445650131067,b0154,b0154,E,hemL,COG0001,N,u,1
b2533,2,31,0.9823718127269576,0.9823718127269802,-2.2648549702353197e-14,0,303.26433328113313,b2533,b2533,E,suhB,COG0483,N,N,0
b4055,17,31,0.9823718127269576,0.9823718127269754,-1.787459069646502e-14,0,303.2643332811328,b4055,b4055,N,aphA,COG3700,,,
b3451,7,37,0.9823718127269576,0.9823718127269754,-1.787459069646502e-14,0,303.2925014014119,b3451,b3451,N,ugpE,COG0395,,,
b3452,7,37,0.9823718127269576,0.9823718127269754,-1.787459069646502e-14,0,303.2925014014119,b3452,b3452,N,ugpA,COG1175,,,
b3453,7,37,0.9823718127269576,0.9823718127269754,-1.787459069646502e-14,0,303.2925014014119,b3453,b3453,N,ugpB,COG1653,,,
b3450,7,37,0.9823718127269576,0.9823718127269754,-1.787459069646502e-14,0,303.2925014014119,b3450,b3450,N,ugpC,COG3839,,,
b3608,1,438,0.9823718127269576,-1.0993846592890865e-15,0.9823718127269586,1,6386.921377241836,b3608,b3608,E,gpsA,COG0240,N,N,-1
b2242,3,37,0.9823718127269576,0.9823718127269756,-1.8207657603852567e-14,0,303.292501401412,b2242,b2242,N,glpB,COG3075,,,
b2241,3,37,0.9823718127269576,0.9823718127269754,-1.787459069646502e-14,0,303.2925014014119,b2241,b2241,N,glpA,COG0578,,,
b2243,3,37,0.9823718127269576,0.9823718127269754,-1.787459069646502e-14,0,303.2925014014119,b2243,b2243,N,glpC,COG0247,,,
b3426,1,37,0.9823718127269576,0.9823718127269754,-1.787459069646502e-14,0,303.2925014014119,b3426,b3426,N,glpD,COG0578,,,
b0243,1,334,0.9823718127269576,0.9814719407360808,0.0008998719908768,0,304.2304302686993,b0243,b0243,N,proA,COG0014,,,
b0678,1,37,0.9823718127269576,0.982371812726984,-2.642330798607873e-14,0,303.2925014014126,b0678,b0678,N,nagB,COG0363,,,
b1852,1,420,0.9823718127269576,0.9755115436722516,0.0068602690547059,0,568.4449619919969,b1852,b1852,N,zwf,COG0364,,,
b3128,1,37,0.9823718127269576,0.9823718127269776,-2.009503674571533e-14,0,303.2925014014121,b3128,b3128,N,garD,COG2721,,,
b4358,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b4358,b4358,N,yjjN,COG1063,,,
b4356,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b4356,b4356,N,yjiZ,COG0477,,,
b3127,3,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b3127,b3127,N,garP,COG0477,,,
b2789,3,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b2789,b2789,N,gudP,COG0477,,,
b0757,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b0757,b0757,N,galK,COG0153,,,
b2045,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b2045,b2045,N,wcaK,COG2327,,,
b0756,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b0756,b0756,N,galM,COG2017,,,
b4119,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b4119,b4119,N,melA,COG1486,,,
b3628,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b3628,b3628,N,rfaB,COG0438,,,
b2093,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b2093,b2093,N,gatB,COG3414,,,
b2092,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b2092,b2092,N,gatC,COG3775,,,
b2094,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b2094,b2094,N,gatA,COG1762,,,
b3093,2,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b3093,b3093,N,exuT,COG0477,,,
b1236,1,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b1236,b1236,N,galU,COG1210,,,
b4230,2,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b4230,b4230,N,ytfT,COG1172,,,
b2148,2,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b2148,b2148,N,mglC,COG4211,,,
b2149,2,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b2149,b2149,N,mglA,COG1129,,,
b2150,2,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b2150,b2150,N,mglB,COG1879,,,
b4231,2,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b4231,b4231,N,yjfF,COG1172,,,
b4227,2,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b4227,b4227,N,ytfQ,COG1879,,,
b2943,2,37,0.9823718127269576,0.9823718127269744,-1.6764367671839864e-14,0,303.29250140141176,b2943,b2943,N,galP,COG0477,,,
b2500,1,355,0.9823718127269576,0.9808359597901825,0.001535852936775,0,304.5795008245388,b2500,b2500,N,purN,COG0299,,,
b1415,2,438,0.9823718127269576,1.4806883824448114e-15,0.982371812726956,1,6386.921377241564,b1415,b1415,N,aldA,COG1012,,,
b2052,2,37,0.9823718127269576,0.9823718127269724,-1.4765966227514582e-14,0,303.2925014014124,b2052,b2052,N,fcl,COG0451,,,
b2784,2,37,0.9823718127269576,0.9823718127269808,-2.320366121466577e-14,0,303.2925014014123,b2784,b2784,N,relA,COG0317,,,
b3650,3,37,0.9823718127269576,0.9823718127269808,-2.320366121466577e-14,0,303.2925014014123,b3650,b3650,E,spoT,COG0317,E,u,2.5
