gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b0402,proY,1,4,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,1.719955867202926e-05,738.4130785798595,highs_pfba
b1015,putP,2,4,0.3983895354016796,0.3983895354016796,-5.551115123125783e-17,0,1.7199558673495286e-05,738.4130785798732,highs_pfba
b0854,potF,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672198695e-05,738.4130785798606,highs_pfba
b0855,potG,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672198695e-05,738.4130785798606,highs_pfba
b0856,potH,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672198695e-05,738.4130785798606,highs_pfba
b0857,potI,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672198695e-05,738.4130785798606,highs_pfba
b1440,ydcS,2,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798599,highs_pfba
b1441,ydcT,2,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798599,highs_pfba
b1442,ydcU,2,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798599,highs_pfba
b1443,ydcV,2,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798599,highs_pfba
b1126,potA,2,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798599,highs_pfba
b1125,potB,2,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798599,highs_pfba
b1124,potC,2,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798599,highs_pfba
b1123,potD,2,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798599,highs_pfba
b2957,ansB,2,0,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.0,738.4130785798884,highs_pfba
b0150,fhuA,3,4,0.3983895354016796,0.3983895354016802,-6.106226635438361e-16,0,1.7199558672758614e-05,738.4130785798636,highs_pfba
b1865,nudB,2,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.1976027148,398.2978723404253,highs_pfba
b2954,rdgB,3,4,0.3983895354016796,0.3983895354016796,0.0,0,1.719955867283962e-05,738.4130785798642,highs_pfba
b1002,agp,2,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798734,highs_pfba
b2938,speA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798901,highs_pfba
b4090,rpiB,2,413,0.3983895354016796,0.2242989087467231,0.1740906266549564,0,898.9509610468727,737.0586325349611,highs_pfba
b4084,alsK,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b4085,alsE,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b4230,ytfT,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672198695e-05,738.4130785798606,highs_pfba
b4231,yjfF,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672198695e-05,738.4130785798606,highs_pfba
b4485,ytfR,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672198695e-05,738.4130785798606,highs_pfba
b4227,ytfQ,2,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558672198695e-05,738.4130785798606,highs_pfba
b3750,rbsC,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3751,rbsB,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3749,rbsA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3748,rbsD,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b0260,mmuP,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b0810,glnP,1,14,0.3983895354016796,0.3983895354016796,0.0,0,1.2342212613192276,738.4130785798742,highs_pfba
b0811,glnH,1,14,0.3983895354016796,0.3983895354016796,0.0,0,1.2342212613192276,738.4130785798742,highs_pfba
b0809,glnQ,1,14,0.3983895354016796,0.3983895354016796,0.0,0,1.2342212613192276,738.4130785798742,highs_pfba
b1492,gadC,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558674983407e-05,738.4130785798925,highs_pfba
b3653,gltS,1,4,0.3983895354016796,0.3983895354016804,-7.771561172376097e-16,0,1.7199558674349888e-05,738.4130785798836,highs_pfba
b3927,glpF,4,4,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,1.71995586747403e-05,738.4130785798884,highs_pfba
b3959,argB,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.1976027147743,398.29787234042647,highs_pfba
b1528,ydeA,3,6,0.3983895354016796,0.3983895354016801,-4.996003610813204e-16,0,0.031198853935875,738.4130785798784,highs_pfba
b2170,setB,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798725,highs_pfba
b0070,setA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798725,highs_pfba
b2303,folX,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3028,mdaB,3,4,0.3983895354016796,0.3983895354016799,-2.7755575615628914e-16,0,1.7199558675123398e-05,738.4130785798939,highs_pfba
b3432,glgB,1,10,0.3983895354016796,0.3983895354016804,-7.771561172376097e-16,0,0.1722528860658767,738.4130785798841,highs_pfba
b3503,arsC,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b4321,gntP,2,0,0.3983895354016796,0.3983895354016802,-6.661338147750939e-16,0,0.0,738.4130785798826,highs_pfba
b3792,wzxE,1,4,0.3983895354016796,0.3983895354016797,-1.1102230246251563e-16,0,1.719955867493185e-05,738.413078579891,highs_pfba
