fe_bound,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,engine
-0.0025,b1693,,1,437,0.15565655936741263,0.0,0.15565655936741263,1,1094.830702165134,
-0.0025,b0421,,2,437,0.15565655936741263,0.0,0.15565655936741263,1,1094.8307021651344,
-0.0025,b0029,,2,437,0.15565655936741263,0.0,0.15565655936741263,1,1094.830702165134,
-0.0025,b2232,,2,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.588078005812,
-0.0025,b1588,,3,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.588078005813,
-0.0025,b0895,,4,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.588078005813,
-0.0025,b1587,,3,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.588078005813,
-0.0025,b0894,,4,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.588078005813,
-0.0025,b1590,,3,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.588078005813,
-0.0025,b0896,,4,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.588078005813,
-0.0025,b1589,,3,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.588078005813,
-0.0025,b1872,,4,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.588078005813,
-0.0025,b1873,,4,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.588078005813,
-0.0025,b0099,,3,437,0.15565655936741263,1.8310897312787027e-14,0.1556565593673943,1,1094.8307021649366,
-0.0025,b1865,,2,437,0.15565655936741263,0.0,0.15565655936741263,1,1094.830702165134,
-0.0025,b3575,,1,155,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,421.5880780058124,
-0.0025,b0103,,1,437,0.15565655936741263,-7.928893324800277e-14,0.15565655936749193,1,1094.830702165987,
-0.0025,b3774,,3,437,0.15565655936741263,0.0,0.15565655936741263,1,1094.830702165134,
-0.0025,b0425,,1,437,0.15565655936741263,0.0,0.15565655936741263,1,1094.830702165134,
-0.0025,b4381,,1,147,0.15565655936741263,0.15565655936741368,-1.0547118733938987e-15,0,825.9715054134289,
-0.0025,b1185,,2,147,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,825.9715054134045,
-0.0025,b3860,,2,147,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,825.9715054134045,
-0.0025,b2893,,2,147,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,825.9715054134045,
-0.0025,b2582,,10,147,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,825.9715054134045,
-0.0025,b4136,,3,147,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,825.9715054134045,
-0.0025,b3781,,10,147,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,825.9715054134045,
-0.0025,b0604,,2,147,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,825.9715054134045,
-0.0025,b4122,,2,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,826.310518371425,
-0.0025,b1098,,1,437,0.15565655936741263,1.4930706241304594e-29,0.15565655936741263,1,1094.83070216513,
-0.0025,b2146,,1,154,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,826.3105183714201,
-0.0025,b2147,,1,154,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,826.310518371418,
-0.0025,b1238,,2,154,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,826.310518371418,
-0.0025,b4384,,7,157,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,826.3109842628156,
-0.0025,b4382,,2,157,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,826.3109842628127,
-0.0025,b2251,,3,162,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,897.6092808870143,
-0.0025,b3640,,1,162,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,897.609280887028,
-0.0025,b0173,,1,436,0.15565655936741263,2.4980760317581216e-17,0.1556565593674126,1,1094.8171186626005,
-0.0025,b0420,,1,436,0.15565655936741263,0.0,0.15565655936741263,1,1094.8171186626005,
-0.0025,b3564,,2,162,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,897.6092808870194,
-0.0025,b1779,,2,444,0.15565655936741263,-1.8764355764690718e-30,0.15565655936741263,1,1188.1247802205705,
-0.0025,b2927,,1,444,0.15565655936741263,0.0,0.15565655936741263,1,1188.1247802205737,
-0.0025,b1288,,26,444,0.15565655936741263,0.0,0.15565655936741263,1,1188.1247802205755,
-0.0025,b3622,,2,123,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,1204.1772648776357,
-0.0025,b3793,,3,123,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,1204.1772648776287,
-0.0025,b3785,,3,123,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,1204.1772648776287,
-0.0025,b3792,,1,123,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,1204.1772648776287,
-0.0025,b2341,,16,213,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,1467.0418823084156,
-0.0025,b1850,,2,203,0.15565655936741263,0.1556565593674122,4.163336342344337e-16,0,7503.321666746621,
-0.0025,b1851,,1,203,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7503.321666746626,
-0.0025,b1054,,1,203,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7503.321666746626,
-0.0025,b1855,,2,203,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7503.321666746626,
-0.0025,b2378,,1,203,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7503.321666746626,
-0.0025,b2779,,1,201,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7423.204634185813,
-0.0025,b0583,,1,201,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7423.204634185823,
-0.0025,b0585,,2,201,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7423.204634185823,
-0.0025,b2441,,1,201,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7423.204634185823,
-0.0025,b2440,,1,201,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7423.204634185823,
-0.0025,b3946,,1,201,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7423.204634185823,
-0.0025,b0825,,1,201,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7423.204634185823,
-0.0025,b0822,,5,201,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7423.204634185823,
-0.0025,b3666,,4,201,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7423.204634185823,
-0.0025,b0404,,7,201,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7423.204634185823,
-0.0025,b0452,,10,241,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7394.740467242665,
-0.0025,b1805,,10,241,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7394.74046724265,
-0.0025,b1701,,10,241,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7394.74046724265,
-0.0025,b3844,,6,260,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7394.725033740613,
-0.0025,b2764,,4,457,0.15565655936741263,-3.147575800015233e-15,0.15565655936741576,1,7371.761967057494,
-0.0025,b2763,,4,457,0.15565655936741263,0.0,0.15565655936741263,1,7371.7619670574795,
-0.0025,b2925,,2,243,0.15565655936741263,0.15565655936739578,1.684763439868675e-14,0,7349.834759869415,
-0.0025,b1773,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869469,
-0.0025,b2097,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869469,
-0.0025,b3925,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869469,
-0.0025,b2930,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869469,
-0.0025,b4232,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869469,
-0.0025,b2802,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869469,
-0.0025,b2803,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869469,
-0.0025,b2738,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869469,
-0.0025,b2800,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869469,
-0.0025,b0475,,1,444,0.15565655936741263,2.4980760317581216e-17,0.1556565593674126,1,7886.011460663325,
-0.0025,b1476,,2,243,0.15565655936741263,0.1556565593674118,8.326672684688674e-16,0,7349.834759869465,
-0.0025,b1474,,2,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b1475,,2,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b3892,,2,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b3893,,2,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b3894,,2,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b0935,,5,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b3409,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b2392,,2,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b4290,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b4288,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b4287,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b4289,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b4291,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b0589,,2,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b0588,,2,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b0592,,2,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b0590,,2,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b2155,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b0805,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b0150,,3,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b0584,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b0591,,1,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b4367,,3,243,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.834759869434,
-0.0025,b4209,,1,248,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7349.853292263148,
-0.0025,b2486,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b4079,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2722,,2,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2483,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2719,,2,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2723,,2,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2721,,2,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2481,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2485,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2484,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2724,,2,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2482,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2489,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2720,,2,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2488,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2490,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b2487,,1,248,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7349.853292263144,
-0.0025,b3924,,5,253,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7356.134964984106,
-0.0025,b0684,,7,444,0.15565655936741263,-8.010555430278451e-12,0.1556565593754232,1,7886.011460772281,
-0.0025,b2895,,7,444,0.15565655936741263,0.0,0.15565655936741263,1,7886.011460663355,
-0.0025,b3288,,1,253,0.15565655936741263,0.1556565593674117,9.159339953157541e-16,0,7356.134964984099,
-0.0025,b0025,,2,444,0.15565655936741263,-4.071863931765737e-15,0.1556565593674167,1,7886.011460663423,
-0.0025,b0937,,2,253,0.15565655936741263,0.1556565593674117,9.159339953157541e-16,0,7356.134964984092,
-0.0025,b2912,,1,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b2374,,1,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b2492,,2,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b0904,,2,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b4154,,2,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b4152,,2,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b4153,,2,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b4151,,2,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b2168,,1,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b3371,,1,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b4474,,1,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b3374,,1,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b3370,,2,253,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7356.134964984112,
-0.0025,b4321,,2,127,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,7703.27472734036,
-0.0025,b2169,,1,127,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7703.274727340364,
-0.0025,b2167,,1,127,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7703.274727340364,
-0.0025,b1232,,1,127,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7703.274727340364,
-0.0025,b2801,,1,127,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,7703.274727340364,
-0.0025,b1611,,1,139,0.15565655936741263,0.15565655936741254,8.326672684688674e-17,0,5991.595337480546,
-0.0025,b1612,,1,139,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,5991.595337480578,
-0.0025,b0621,,4,139,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,5991.595337480578,
-0.0025,b3730,,2,453,0.15565655936741263,2.498076031758121e-17,0.1556565593674126,1,5617.8046837837,
-0.0025,b1002,,2,139,0.15565655936741263,0.15565655936707132,3.4131031334538875e-13,0,5991.595337479231,
-0.0025,b3789,,1,139,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,5991.595337480564,
-0.0025,b2039,,1,139,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,5991.595337480564,
-0.0025,b0154,,1,453,0.15565655936741263,-3.3825397984847086e-16,0.15565655936741296,1,5617.804683783709,
-0.0025,b2533,,2,139,0.15565655936741263,0.1556565593677044,-2.9176661087149114e-13,0,5991.595337481713,
-0.0025,b4055,,17,139,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,5991.595337480568,
-0.0025,b4041,,7,145,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,5991.596044678423,
-0.0025,b3451,,7,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b3452,,7,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b3453,,7,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b3450,,7,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b3608,,1,452,0.15565655936741263,2.4160998560605066e-17,0.1556565593674126,1,5618.128387018287,
-0.0025,b2242,,3,145,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,5991.596044678428,
-0.0025,b2241,,3,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2243,,3,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b3426,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b0243,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b0678,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b1852,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b3128,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b4358,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b4478,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b4356,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b3691,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b3127,,3,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2789,,3,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b0757,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2045,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b0756,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b4119,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b3628,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2093,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2092,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2094,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b3093,,2,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b1236,,1,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b4230,,2,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2148,,2,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2149,,2,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2150,,2,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b4231,,2,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b4485,,2,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b4227,,2,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2943,,2,145,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,5991.5960446784275,
-0.0025,b2500,,1,169,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,6033.0681464249765,
-0.0025,b1415,,2,452,0.15565655936741263,-1.8435801114374936e-14,0.15565655936743106,1,5618.128387018266,
-0.0025,b2052,,2,169,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,6033.068146424965,
-0.0025,b2784,,2,169,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,6033.0681464249565,
-0.0025,b3650,,3,169,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,6033.0681464249565,
-0.0025,b2051,,1,169,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,6033.0681464249565,
-0.0025,b2467,,1,169,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,6033.0681464249565,
-0.0025,b3729,,1,453,0.15565655936741263,-2.4980760317581216e-17,0.15565655936741266,1,5617.804683783706,
-0.0025,b1298,,1,169,0.15565655936741263,0.15565655936770434,-2.917110997202599e-13,0,6033.068146426258,
-0.0025,b1301,,1,169,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,6033.0681464249865,
-0.0025,b1297,,2,453,0.15565655936741263,-3.774592883986521e-14,0.15565655936745038,1,5617.804683783662,
-0.0025,b3882,,1,174,0.15565655936741263,0.15565655936770303,-2.904065876663253e-13,0,6046.361132358474,
-0.0025,b3432,,1,174,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,6046.361132357184,
-0.0025,b0459,,2,174,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,6046.361132357184,
-0.0025,b0124,,1,154,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,8648.87681373621,
-0.0025,b0837,,1,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b4476,,1,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b3415,,1,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b3417,,5,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b3428,,2,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b3126,,1,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b2787,,1,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b2788,,1,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b3429,,1,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b3631,,1,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b3627,,1,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b3626,,1,154,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8648.876813736262,
-0.0025,b1621,,2,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549883,
-0.0025,b3431,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549885,
-0.0025,b3430,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549885,
-0.0025,b3870,,1,451,0.15565655936741263,-2.0534184981051762e-14,0.15565655936743317,1,8533.097712344425,
-0.0025,b0680,,1,148,0.15565655936741263,0.15565655936741293,-3.0531133177191805e-16,0,8571.919056549872,
-0.0025,b0809,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549854,
-0.0025,b0810,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549854,
-0.0025,b0811,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549854,
-0.0025,b2091,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549854,
-0.0025,b0242,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549854,
-0.0025,b1492,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549854,
-0.0025,b2688,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549854,
-0.0025,b1493,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549854,
-0.0025,b3517,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8571.919056549854,
-0.0025,b1761,,1,147,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8557.965748856444,
-0.0025,b1524,,1,147,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,8557.965748856444,
-0.0025,b0485,,1,147,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,8557.965748856444,
-0.0025,b2312,,1,451,0.15565655936741263,3.8820101533521195e-14,0.1556565593673738,1,8533.097712344352,
-0.0025,b3967,,1,451,0.15565655936741263,2.46853322497692e-16,0.15565655936741238,1,8533.097712344404,
-0.0025,b3213,,1,148,0.15565655936741263,0.15565655936741482,-2.192690473634684e-15,0,8575.019343811355,
-0.0025,b3212,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8575.019343811373,
-0.0025,b1210,,1,451,0.15565655936741263,0.0,0.15565655936741263,1,8533.097712344399,
-0.0025,b2400,,1,451,0.15565655936741263,0.0,0.15565655936741263,1,8533.097712344406,
-0.0025,b3653,,1,148,0.15565655936741263,0.15565655936741174,8.881784197001252e-16,0,8575.019343811335,
-0.0025,b0507,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8575.01934381138,
-0.0025,b3927,,3,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8575.01934381138,
-0.0025,b3617,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8575.01934381138,
-0.0025,b2240,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8575.01934381138,
-0.0025,b0514,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8575.01934381138,
-0.0025,b3124,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8575.01934381138,
-0.0025,b2904,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8575.01934381138,
-0.0025,b2903,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8575.01934381138,
-0.0025,b2905,,1,148,0.15565655936741263,0.15565655936741177,8.604228440844963e-16,0,8575.01934381138,
