atpm_bound,gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
40.0,b3224,,1,72,0.6947359182109677,0.6947359182109617,5.9952043329758445e-15,0,269.6564412683904
40.0,b4311,,1,72,0.6947359182109677,0.6947359182109617,5.9952043329758445e-15,0,269.6564412683904
40.0,b3225,,1,72,0.6947359182109677,0.6947359182109617,5.9952043329758445e-15,0,269.6564412683904
40.0,b0221,,8,464,0.6947359182109677,0.677498776818302,0.0172371413926657,0,285.135862460358
40.0,b1091,,3,441,0.6947359182109677,-4.330662036626984e-16,0.6947359182109681,1,8342.476545087824
40.0,b3957,,2,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545086878
40.0,b3200,,9,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087184
40.0,b4261,,9,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087167
40.0,b3201,,9,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087167
40.0,b4262,,9,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087167
40.0,b3199,,9,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087167
40.0,b1519,,1,22,0.6947359182109677,0.6947359182109619,5.773159728050814e-15,0,269.6606747896328
40.0,b1276,,2,441,0.6947359182109677,8.620480572163475e-16,0.6947359182109668,1,8342.47654508721
40.0,b0118,,3,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087138
40.0,b1748,,2,441,0.6947359182109677,-2.092682117616698e-30,0.6947359182109677,1,8342.4765450871
40.0,b3359,,2,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087224
40.0,b1090,,7,22,0.6947359182109677,0.694735918210711,2.566835632933362e-13,0,269.6606747896664
40.0,b3475,,1,22,0.6947359182109677,0.6947359182109512,1.6542323066914832e-14,0,269.660674789632
40.0,b2563,,1,22,0.6947359182109677,0.6947359182109512,1.6542323066914832e-14,0,269.660674789632
40.0,b2578,,2,22,0.6947359182109677,0.6947359182109512,1.6542323066914832e-14,0,269.660674789632
40.0,b1533,,2,22,0.6947359182109677,0.6947359182109512,1.6542323066914832e-14,0,269.660674789632
40.0,b4067,,2,22,0.6947359182109677,0.6947359182109512,1.6542323066914832e-14,0,269.660674789632
40.0,b1623,,2,22,0.6947359182109677,0.6947359182109512,1.6542323066914832e-14,0,269.660674789632
40.0,b1096,,1,441,0.6947359182109677,-4.73203566832366e-16,0.6947359182109681,1,8342.476545086893
40.0,b1812,,2,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087186
40.0,b3360,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087186
40.0,b3665,,1,22,0.6947359182109677,0.6947359182109586,9.103828801926284e-15,0,269.6606747896328
40.0,b3654,,3,22,0.6947359182109677,0.6947359182109512,1.6542323066914832e-14,0,269.660674789632
40.0,b3714,,1,22,0.6947359182109677,0.6947359182109512,1.6542323066914832e-14,0,269.660674789632
40.0,b0474,,13,441,0.6947359182109677,-5.569686471059287e-14,0.6947359182110234,1,8342.476545088184
40.0,b0120,,1,27,0.6947359182109677,0.6947359182109586,9.103828801926284e-15,0,276.57017563455554
40.0,b3806,,1,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b0030,,5,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b2393,,7,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b2964,,11,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b2406,,6,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b0411,,7,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b1992,,1,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b1709,,3,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b0158,,3,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b1711,,3,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b3966,,3,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b3005,,10,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b3006,,10,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b1252,,10,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b3397,,1,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b3034,,1,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b0469,,1,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b2750,,1,441,0.6947359182109677,-1.0220157597324657e-15,0.6947359182109687,1,8342.476545086158
40.0,b1131,,2,441,0.6947359182109677,-1.4159869014793502e-14,0.6947359182109819,1,8342.47654508748
40.0,b4177,,1,441,0.6947359182109677,-4.663111605334884e-15,0.6947359182109724,1,8342.476545087296
40.0,b0677,,1,27,0.6947359182109677,0.6947359182109633,4.440892098500626e-15,0,276.57017563455565
40.0,b0110,,4,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b2817,,2,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b2435,,2,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b4169,,2,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b1107,,3,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b0433,,3,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b3619,,1,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b2937,,1,27,0.6947359182109677,0.6947359182109342,3.3528735343679734e-14,0,276.57017563455474
40.0,b3018,,7,441,0.6947359182109677,-1.0220157597324657e-15,0.6947359182109687,1,8342.476545086154
40.0,b3958,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087173
40.0,b0575,,2,27,0.6947359182109677,0.6947359182109667,9.992007221626409e-16,0,276.57017563455594
40.0,b0572,,2,27,0.6947359182109677,0.6947359182109795,-1.1768364061026661e-14,0,276.57017563455616
40.0,b0573,,2,27,0.6947359182109677,0.6947359182109795,-1.1768364061026661e-14,0,276.57017563455616
40.0,b0574,,2,27,0.6947359182109677,0.6947359182109795,-1.1768364061026661e-14,0,276.57017563455616
40.0,b4006,,2,441,0.6947359182109677,1.1959860884244328e-13,0.6947359182108481,1,8342.47654508474
40.0,b0522,,1,441,0.6947359182109677,-1.3719696993074416e-13,0.6947359182111049,1,8342.47654509002
40.0,b0523,,1,441,0.6947359182109677,4.520918938400836e-14,0.6947359182109225,1,8342.476545086205
40.0,b0727,,1,428,0.6947359182109677,0.6784154570716974,0.0163204611392703,0,356.27913295370075
40.0,b0116,,3,432,0.6947359182109677,0.6117224581104189,0.0830134601005487,0,1554.4667609623373
40.0,b0726,,1,428,0.6947359182109677,0.6784154570720452,0.0163204611389224,0,356.2791329537135
40.0,b2587,,1,77,0.6947359182109677,0.6947359182109788,-1.1102230246251564e-14,0,276.56594211331355
40.0,b1488,,1,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b3542,,3,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b1486,,1,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b1485,,1,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b3543,,3,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b3541,,3,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b1484,,1,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b3540,,3,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b3544,,3,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b1483,,1,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b1487,,1,77,0.6947359182109677,0.694735918210992,-2.4313884239290928e-14,0,276.5659421133137
40.0,b0092,,1,441,0.6947359182109677,-1.882775449507193e-15,0.6947359182109696,1,8342.476545088113
40.0,b0381,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087278
40.0,b1325,,1,77,0.6947359182109677,0.6947359182109608,6.8833827526759706e-15,0,276.5659421133129
40.0,b1190,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545088119
40.0,b4053,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.4765450872
40.0,b2551,,6,427,0.6947359182109677,0.6714853083912753,0.0232506098196924,0,289.7626708198914
40.0,b0870,,4,27,0.6947359182109677,0.6947359182109699,-2.220446049250313e-15,0,276.57017563455594
40.0,b2379,,1,24,0.6947359182109677,0.6947359182109677,0.0,0,276.08079691733343
40.0,b2290,,1,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b2697,,1,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b3460,,5,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b3456,,5,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b3457,,5,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b3455,,5,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b3454,,5,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b4208,,5,299,0.6947359182109677,0.6945922468526807,0.0001436713582869,0,276.07032922581027
40.0,b0007,,2,24,0.6947359182109677,0.6947359182109815,-1.376676550535194e-14,0,276.0807969173339
40.0,b0356,,3,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b1478,,1,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b1385,,1,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b1300,,2,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b3588,,2,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b4084,,1,24,0.6947359182109677,0.6947359182109575,1.021405182655144e-14,0,276.0807969173331
40.0,b4090,,2,432,0.6947359182109677,0.2834808364098937,0.4112550818010739,0,1428.0789686131204
40.0,b0516,,1,24,0.6947359182109677,0.6947359182109478,1.9872992140790302e-14,0,276.08079691733286
40.0,b0512,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0511,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4085,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4087,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4086,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4088,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0657,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1677,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1781,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3001,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0207,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3012,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3945,,4,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3091,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3416,,4,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3223,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3222,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0774,,1,441,0.6947359182109677,4.148304914519098e-16,0.6947359182109673,1,8342.476545086764
40.0,b3833,,2,24,0.6947359182109677,0.6947359182109674,3.3306690738754696e-16,0,276.0807969173334
40.0,b3994,,1,441,0.6947359182109677,4.148304914519098e-16,0.6947359182109673,1,8342.476545086722
40.0,b1982,,1,24,0.6947359182109677,0.6947359182109554,1.2323475573339238e-14,0,276.080796917333
40.0,b0932,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0237,,3,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4260,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b2523,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1640,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1263,,2,441,0.6947359182109677,8.296609829038196e-16,0.6947359182109669,1,8342.47654508677
40.0,b1264,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087145
40.0,b0776,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087145
40.0,b0049,,3,24,0.6947359182109677,0.6947359182109621,5.551115123125783e-15,0,276.08079691733326
40.0,b4129,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0121,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3059,,7,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0968,,7,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0414,,2,441,0.6947359182109677,-4.148304914519098e-16,0.6947359182109681,1,8342.476545086742
40.0,b0062,,1,24,0.6947359182109677,0.6947359182109657,1.9984014443252818e-15,0,276.08079691733354
40.0,b0153,,5,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0151,,5,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0152,,5,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b2715,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3722,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1900,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4460,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1901,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b2841,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1528,,3,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4115,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4117,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b2938,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1605,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3960,,1,441,0.6947359182109677,8.296609829038196e-16,0.6947359182109669,1,8342.476545086762
40.0,b3172,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087186
40.0,b1876,,1,24,0.6947359182109677,0.6947359182109681,-4.440892098500626e-16,0,276.0807969173334
40.0,b2310,,3,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0863,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0860,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b2307,,4,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b2308,,4,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0862,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b2306,,4,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0864,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0861,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b2923,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3433,,1,441,0.6947359182109677,8.296609829038196e-16,0.6947359182109669,1,8342.476545086765
40.0,b4192,,1,24,0.6947359182109677,0.6947359182109631,4.551914400963142e-15,0,276.0807969173333
40.0,b4194,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4193,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4195,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1767,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0828,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b2957,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0674,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3744,,1,349,0.6947359182109677,0.6930777834092163,0.0016581348017513,0,276.3084982120405
40.0,b0930,,1,24,0.6947359182109677,0.6947359182109721,-4.440892098500626e-15,0,276.0807969173336
40.0,b1453,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3502,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0131,,1,441,0.6947359182109677,-4.148304914519098e-16,0.6947359182109681,1,8342.476545086742
40.0,b4245,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087324
40.0,b4244,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087138
40.0,b0002,,2,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087138
40.0,b4024,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.47654508716
40.0,b3940,,2,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087144
40.0,b2574,,4,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087144
40.0,b4139,,1,24,0.6947359182109677,0.6947359182109714,-3.6637359812630166e-15,0,276.08079691733366
40.0,b0928,,3,441,0.6947359182109677,-5.226864192294063e-14,0.69473591821102,1,8342.476545087962
40.0,b1866,,1,24,0.6947359182109677,0.6947359182109726,-4.884981308350689e-15,0,276.0807969173336
40.0,b0654,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0655,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0652,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b0653,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3528,,6,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4123,,9,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4138,,7,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b4077,,2,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b3503,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1064,,7,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1747,,1,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b1539,,4,24,0.6947359182109677,0.6947359182109524,1.532107773982716e-14,0,276.0807969173329
40.0,b2019,,1,441,0.6947359182109677,8.296609829038196e-16,0.6947359182109669,1,8342.476545086762
40.0,b3738,,1,447,0.6947359182109677,5.351732096138228e-16,0.6947359182109671,1,22090.45816825344
40.0,b3733,,1,447,0.6947359182109677,-4.881445825135062e-16,0.6947359182109681,1,22090.45816825344
40.0,b3732,,1,447,0.6947359182109677,-4.881445825135062e-16,0.6947359182109681,1,22090.45816825344
40.0,b3739,,1,447,0.6947359182109677,-4.881445825135062e-16,0.6947359182109681,1,22090.45816825344
40.0,b3736,,1,447,0.6947359182109677,-4.881445825135062e-16,0.6947359182109681,1,22090.45816825344
40.0,b3737,,1,447,0.6947359182109677,-4.881445825135062e-16,0.6947359182109681,1,22090.45816825344
40.0,b3734,,1,447,0.6947359182109677,-4.881445825135062e-16,0.6947359182109681,1,22090.45816825344
40.0,b3735,,1,447,0.6947359182109677,-4.881445825135062e-16,0.6947359182109681,1,22090.45816825344
40.0,b3731,,1,447,0.6947359182109677,-4.881445825135062e-16,0.6947359182109681,1,22090.45816825344
40.0,b0312,,2,72,0.6947359182109677,0.6947359182109565,1.121325254871408e-14,0,275.9179617024449
40.0,b0827,,4,441,0.6947359182109677,-3.638069694903535e-16,0.694735918210968,1,8342.476545086867
40.0,b3857,,5,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087155
40.0,b3856,,5,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087176
40.0,b4214,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087176
40.0,b3551,,3,21,0.6947359182109677,0.6947359182109565,1.121325254871408e-14,0,275.9223518829154
40.0,b0775,,1,441,0.6947359182109677,-8.305535384656032e-16,0.6947359182109685,1,8342.476545087835
40.0,b0934,,5,21,0.6947359182109677,0.6947359182109605,7.216449660063518e-15,0,275.9223518829156
40.0,b0367,,3,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0933,,5,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0936,,5,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0365,,3,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0366,,3,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b1216,,3,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b4132,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b3942,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b1732,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b3196,,1,441,0.6947359182109677,-4.852681965008469e-16,0.6947359182109681,1,8342.47654508727
40.0,b1270,,2,21,0.6947359182109677,0.6947359182109676,1.1102230246251563e-16,0,275.92235188291585
40.0,b2874,,1,421,0.6947359182109677,0.6862012897716875,0.0085346284392802,0,277.7538794117202
40.0,b0521,,1,421,0.6947359182109677,0.686201289771699,0.0085346284392686,0,277.753879411721
40.0,b0323,,1,421,0.6947359182109677,0.686201289771699,0.0085346284392686,0,277.753879411721
40.0,b0033,,1,21,0.6947359182109677,0.6947359182109719,-4.218847493575595e-15,0,275.9223518829159
40.0,b0032,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0444,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b3469,,6,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b3915,,7,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0752,,5,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b3040,,6,441,0.6947359182109677,-1.7294561079622774e-16,0.6947359182109679,1,8342.476545087258
40.0,b3918,,7,21,0.6947359182109677,0.6947359182109663,1.4432899320127037e-15,0,275.92235188291573
40.0,b2794,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b1208,,1,441,0.6947359182109677,-1.7288078177938532e-16,0.6947359182109679,1,8342.476545087253
40.0,b1661,,4,21,0.6947359182109677,0.6947359182109586,9.103828801926284e-15,0,275.9223518829156
40.0,b2129,,2,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b2128,,2,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b2131,,2,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b2130,,2,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b1801,,3,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0314,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0311,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b2600,,2,441,0.6947359182109677,3.634646553165026e-16,0.6947359182109674,1,8342.476545087244
40.0,b2599,,2,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087178
40.0,b2329,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087178
40.0,b4039,,1,441,0.6947359182109677,0.0,0.6947359182109677,1,8342.476545087298
40.0,b2542,,2,21,0.6947359182109677,0.6947359182109651,2.55351295663786e-15,0,275.92235188291573
40.0,b2540,,2,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b2538,,2,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b2539,,2,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0617,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0614,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0616,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0615,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
40.0,b0612,,1,21,0.6947359182109677,0.6947359182109593,8.437694987151191e-15,0,275.9223518829154
