gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,solve_src
b2407,,5,0,0.09924798831587155,0.09924798831585438,1.7166823518266483e-14,0,0.0,pfba
b1636,,1,0,0.09924798831587155,0.09924798831589539,-2.3842039453825237e-14,0,0.0,pfba
b3826,,1,4,0.09924798831587155,0.09924798831585896,1.2587153541687712e-14,0,1.959355056036958e-09,pfba
b1854,,1,4,0.09924798831587155,0.09924798831584976,2.1788126858268697e-14,0,1.959355051281302e-09,pfba
b1676,,1,4,0.09924798831587155,0.09924798831584976,2.1788126858268697e-14,0,1.959355051281302e-09,pfba
b3831,,1,4,0.09924798831587155,0.09924798831585098,2.0566881531181025e-14,0,1.9593550456835253e-09,pfba
b1007,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1012,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3029,,2,0,0.09924798831587155,0.09924798831585319,1.8360313269738526e-14,0,0.0,pfba
b1692,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848922,pfba
b0750,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848785,pfba
b4094,,1,4,0.09924798831587155,0.0992479883158554,1.6139867220488213e-14,0,1.959355033314797e-09,pfba
b1662,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848938,pfba
b0415,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489983,pfba
b3752,,1,4,0.09924798831587155,0.09924798831585947,1.2073675392798577e-14,0,1.9593550506432895e-09,pfba
b0063,,3,0,0.09924798831587155,0.09924798831451473,1.3568174361822116e-12,0,0.0,pfba
b4198,,1,4,0.09924798831587155,0.09924798831585159,1.995625886763719e-14,0,1.9593550611416987e-09,pfba
b3583,,1,4,0.09924798831587155,0.09924798831585159,1.995625886763719e-14,0,1.9593550611416987e-09,pfba
b0061,,1,4,0.09924798831587155,0.09924798831585159,1.995625886763719e-14,0,1.9593550611416987e-09,pfba
b3629,,1,0,0.09924798831587155,0.09924798831587252,-9.71445146547012e-16,0,0.0,pfba
b2687,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.321563884834,pfba
b3748,,1,4,0.09924798831587155,0.09924798831584666,2.488287353941132e-14,0,1.959355025077257e-09,pfba
b3749,,1,0,0.09924798831587155,0.09924798831586508,6.467049118441537e-15,0,0.0,pfba
b3751,,1,0,0.09924798831587155,0.09924798831586508,6.467049118441537e-15,0,0.0,pfba
b3750,,1,0,0.09924798831587155,0.09924798831586508,6.467049118441537e-15,0,0.0,pfba
b3904,,1,0,0.09924798831587155,0.09924798831584945,2.2093438190040615e-14,0,0.0,pfba
b3902,,1,4,0.09924798831587155,0.0992479883157579,1.1364520435819259e-13,0,1.9593549109911646e-09,pfba
b2234,,4,0,0.09924798831587155,0.09924798831585202,1.952604744559494e-14,0,0.0,pfba
b2235,,4,0,0.09924798831587155,0.09924798831585202,1.952604744559494e-14,0,0.0,pfba
b2676,,4,4,0.09924798831587155,0.09924798831585688,1.466882171285988e-14,0,1.959355071444272e-09,pfba
b2675,,4,4,0.09924798831587155,0.09924798831585688,1.466882171285988e-14,0,1.959355071444272e-09,pfba
b4238,,4,258,0.09924798831587155,0.09922180216532825,2.6186150543297537e-05,0,0.0006952123015081457,pfba
b4237,,4,258,0.09924798831587155,0.09922180216532825,2.6186150543297537e-05,0,0.0006952123015081457,pfba
b3386,,1,319,0.09924798831587155,0.09833247572562531,0.0009155125902462341,0,0.5537949852930915,pfba
b4301,,1,319,0.09924798831587155,0.09833247572562531,0.0009155125902462341,0,0.5537949852930915,pfba
b2914,,1,421,0.09924798831587155,0.05280297681958307,0.04644501149628848,0,45.57186540208335,pfba
b0638,,1,0,0.09924798831587155,0.09924798831591017,-3.862188346914763e-14,0,0.0,pfba
b1683,,6,0,0.09924798831587155,0.09924798831585467,1.687538997430238e-14,0,0.0,pfba
b1679,,4,4,0.09924798831587155,0.09924798831584443,2.711719737646945e-14,0,1.9593550515376694e-09,pfba
b1680,,4,4,0.09924798831587155,0.09924798831584443,2.711719737646945e-14,0,1.9593550515376694e-09,pfba
b1682,,6,0,0.09924798831587155,0.09924798831585467,1.687538997430238e-14,0,0.0,pfba
b1681,,6,0,0.09924798831587155,0.09924798831585467,1.687538997430238e-14,0,0.0,pfba
b1684,,2,0,0.09924798831587155,0.09924798831587152,2.7755575615628914e-17,0,0.0,pfba
b0222,,1,0,0.09924798831587155,0.09924798831585113,2.0414225865295066e-14,0,0.0,pfba
b1745,,1,0,0.09924798831587155,0.09924798831583985,3.169686735304822e-14,0,0.0,pfba
b2751,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848869,pfba
b2752,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848842,pfba
b2705,,1,4,0.09924798831587155,0.09924798831585396,1.7583157152500917e-14,0,1.9593550547889053e-09,pfba
b2703,,1,0,0.09924798831587155,0.09924798831585595,1.559863349598345e-14,0,0.0,pfba
b2704,,1,0,0.09924798831587155,0.09924798831585595,1.559863349598345e-14,0,0.0,pfba
b2702,,1,0,0.09924798831587155,0.09924798831585595,1.559863349598345e-14,0,0.0,pfba
b2472,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848835,pfba
b3591,,1,4,0.09924798831587155,0.09924798831585495,1.659783421814609e-14,0,1.959355057102301e-09,pfba
b1764,,1,0,0.09924798831587155,0.09924798831585033,2.1219137558148304e-14,0,0.0,pfba
b2264,,1,0,0.09924798831587155,0.09924798831584133,3.021194405761207e-14,0,0.0,pfba
b0586,,1,0,0.09924798831587155,0.09924798831571453,1.5701329125761276e-13,0,0.0,pfba
b3607,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489614,pfba
b2366,,1,0,0.09924798831587155,0.09924798831585332,1.8221535391660382e-14,0,0.0,pfba
b2797,,1,4,0.09924798831587155,0.09924798831585037,2.117750419472486e-14,0,1.9593550581271023e-09,pfba
b4471,,1,4,0.09924798831587155,0.09924798831585037,2.117750419472486e-14,0,1.9593550581271023e-09,pfba
b1814,,1,4,0.09924798831587155,0.09924798831585037,2.117750419472486e-14,0,1.9593550581271023e-09,pfba
b0893,,2,0,0.09924798831587155,0.09924798831586498,6.564193633096238e-15,0,0.0,pfba
b2796,,1,4,0.09924798831587155,0.0992479883158522,1.9345636204093353e-14,0,1.959355052308211e-09,pfba
b3116,,2,8,0.09924798831587155,0.09924798831585412,1.7430501486614958e-14,0,1.0694028240639213e-06,pfba
b3089,,2,4,0.09924798831587155,0.09924798831586755,3.9968028886505635e-15,0,1.0674434690209789e-06,pfba
b2154,,1,0,0.09924798831587155,0.09924798831587071,8.326672684688674e-16,0,0.0,pfba
b0355,,1,0,0.09924798831587155,0.09924798831587071,8.326672684688674e-16,0,0.0,pfba
b1744,,1,4,0.09924798831587155,0.09924798831583824,3.3306690738754696e-14,0,1.959355032207307e-09,pfba
b1746,,1,0,0.09924798831587155,0.09924798831585477,1.6778245459647678e-14,0,0.0,pfba
b2263,,1,0,0.09924798831587155,0.09924798831585088,2.0664026045835726e-14,0,0.0,pfba
b3368,,3,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488914,pfba
b3281,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388487584,pfba
b0388,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848867,pfba
b3390,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489744,pfba
b3939,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638849164,pfba
b1981,,1,4,0.09924798831587155,0.09924798831585496,1.6583956430338276e-14,0,1.95935504663946e-09,pfba
b1206,,1,286,0.09924798831587155,0.09906201423005943,0.00018597408581211283,0,0.0015335521006998255,pfba
b1584,,2,0,0.09924798831587155,0.09924798831585209,1.9456658506555868e-14,0,0.0,pfba
b1599,,1,4,0.09924798831587155,0.09924798831585217,1.9373391779708982e-14,0,1.9593550701334175e-09,pfba
b1600,,1,4,0.09924798831587155,0.09924798831585217,1.9373391779708982e-14,0,1.9593550701334175e-09,pfba
b3908,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1656,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1646,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1525,,2,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2661,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b2260,,1,0,0.09924798831587155,0.09924798831585957,1.1976530878143876e-14,0,0.0,pfba
b2261,,1,4,0.09924798831587155,0.09924798831586275,8.798517470154366e-15,0,1.959355053284362e-09,pfba
b0721,,1,417,0.09924798831587155,0.09307284015308862,0.006175148162782931,0,21.625020623520637,pfba
b0722,,1,417,0.09924798831587155,0.09307284015308862,0.006175148162782931,0,21.625020623520637,pfba
b0724,,1,417,0.09924798831587155,0.09307284015308862,0.006175148162782931,0,21.625020623520637,pfba
b0723,,1,417,0.09924798831587155,0.09307284015308862,0.006175148162782931,0,21.625020623520637,pfba
b0728,,1,352,0.09924798831587155,0.09738088741268756,0.0018671009031839825,0,1.4595411043863724,pfba
b0729,,1,352,0.09924798831587155,0.09738088741268756,0.0018671009031839825,0,1.4595411043863724,pfba
b1521,,1,0,0.09924798831587155,0.09924798831583342,3.812228310806631e-14,0,0.0,pfba
b2464,,1,0,0.09924798831587155,0.09924798831587515,-3.608224830031759e-15,0,0.0,pfba
b0008,,1,0,0.09924798831587155,0.09924798831587515,-3.608224830031759e-15,0,0.0,pfba
b3062,,1,0,0.09924798831587155,0.09924798831584873,2.2815083156046967e-14,0,0.0,pfba
b3061,,1,0,0.09924798831587155,0.09924798831584873,2.2815083156046967e-14,0,0.0,pfba
b3063,,1,0,0.09924798831587155,0.0992479883158451,2.6451063561694355e-14,0,0.0,pfba
b0368,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3790,,1,0,0.09924798831587155,0.09924798831584455,2.6992297286199118e-14,0,0.0,pfba
b3791,,1,0,0.09924798831587155,0.09924798831584455,2.6992297286199118e-14,0,0.0,pfba
b2038,,1,4,0.09924798831587155,0.09924798831586056,1.099120794378905e-14,0,1.9593550601511446e-09,pfba
b2040,,1,0,0.09924798831587155,0.09924798831578736,8.41826608422025e-14,0,0.0,pfba
b2041,,1,4,0.09924798831587155,0.09924798831585412,1.7430501486614958e-14,0,1.9593550418796935e-09,pfba
b3788,,1,4,0.09924798831587155,0.09924798831585412,1.7430501486614958e-14,0,1.9593550418796935e-09,pfba
b0915,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848907,pfba
b2095,,1,0,0.09924798831587155,0.09924798831585081,2.0733414984874798e-14,0,0.0,pfba
b3137,,1,4,0.09924798831587155,0.09924798831585326,1.8290924330699454e-14,0,1.9593550533035396e-09,pfba
b2096,,1,4,0.09924798831587155,0.09924798831585326,1.8290924330699454e-14,0,1.9593550533035396e-09,pfba
b3132,,1,4,0.09924798831587155,0.09924798831585326,1.8290924330699454e-14,0,1.9593550533035396e-09,pfba
b0166,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488806,pfba
b2480,,1,0,0.09924798831587155,0.09924798831585616,1.5390466678866233e-14,0,0.0,pfba
b0066,,1,0,0.09924798831587155,0.09924798831585362,1.7930101847696278e-14,0,0.0,pfba
b0067,,1,0,0.09924798831587155,0.09924798831585362,1.7930101847696278e-14,0,0.0,pfba
b0068,,1,0,0.09924798831587155,0.09924798831585362,1.7930101847696278e-14,0,0.0,pfba
b3616,,1,0,0.09924798831587155,0.099247988315846,2.5549007354186415e-14,0,0.0,pfba
b3772,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848951,pfba
b3117,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848851,pfba
b1719,,1,4,0.09924798831587155,0.09924798831584689,2.466082893448629e-14,0,1.9593550455838227e-09,pfba
b3823,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3992,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848177,pfba
b3990,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.321563884873,pfba
b0423,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638849008,pfba
b4407,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848856,pfba
b2935,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489585,pfba
b2465,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848838,pfba
b0997,,2,4,0.09924798831587155,0.0992479883158665,5.051514762044462e-15,0,1.959355078161732e-09,pfba
b0996,,2,0,0.09924798831587155,0.09924798831587328,-1.734723475976807e-15,0,0.0,pfba
b2827,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848875,pfba
b1106,,1,4,0.09924798831587155,0.09924798831584997,2.157996004115148e-14,0,1.959355034449317e-09,pfba
b0417,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388491063,pfba
b3993,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388483634,pfba
b3919,,1,420,0.09924798831587155,0.0,0.09924798831587155,1,1269.3216115441255,pfba
b0613,,1,4,0.09924798831587155,0.09924798831585076,2.0788926136106056e-14,0,1.959355036941448e-09,pfba
b0888,,1,5,0.09924798831587155,0.09924798831585355,1.799949078673535e-14,0,0.0030259961536968404,pfba
b4239,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1897,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1896,,1,0,0.09924798831587155,0.09924798831584918,2.2370993946196904e-14,0,0.0,pfba
b3519,,1,0,0.09924798831587155,0.09924798831583538,3.6165515027164474e-14,0,0.0,pfba
b1197,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b4240,,1,4,0.09924798831587155,0.09924798831584548,2.606248550307555e-14,0,1.9593550421354296e-09,pfba
b1260,,3,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848845,pfba
b1261,,3,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848691,pfba
b3384,,1,8,0.09924798831587155,0.09924798831584715,2.4397150966137815e-14,0,1.0694028240606016e-06,pfba
b3709,,1,0,0.09924798831587155,0.09924798831585789,1.3655743202889425e-14,0,0.0,pfba
b0509,,1,0,0.09924798831587155,0.09924798831587216,-6.106226635438361e-16,0,0.0,pfba
b3125,,1,0,0.09924798831587155,0.09924798831587216,-6.106226635438361e-16,0,0.0,pfba
b3991,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848906,pfba
b1637,,1,4,0.09924798831587155,0.09924798831595907,-8.752720770388578e-14,0,1.9593551371296217e-09,pfba
b1907,,1,0,0.09924798831587155,0.09924798831586021,1.1338152638984411e-14,0,0.0,pfba
b0179,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848985,pfba
b0085,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638849076,pfba
b3787,,1,4,0.09924798831587155,0.09924798831588072,-9.173217740965356e-15,0,1.9593550661274836e-09,pfba
b3786,,1,0,0.09924798831587155,0.09924798831504508,8.264638973187743e-13,0,0.0,pfba
b0181,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848874,pfba
b3189,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489955,pfba
b0090,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638849048,pfba
b0088,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489045,pfba
b0091,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488386,pfba
b3972,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488374,pfba
b0841,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.321563884902,pfba
b3057,,2,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848407,pfba
b0174,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848776,pfba
b0759,,1,4,0.09924798831587155,0.09924798831588066,-9.117706589734098e-15,0,1.9593550672133227e-09,pfba
b2036,,1,0,0.09924798831587155,0.09924798831581423,5.731526364627371e-14,0,0.0,pfba
b2028,,1,0,0.09924798831587155,0.09924798831584992,2.1621593404574924e-14,0,0.0,pfba
b2255,,2,4,0.09924798831587155,0.09924798831586037,1.1171619185290638e-14,0,1.9593550860505314e-09,pfba
b2253,,1,0,0.09924798831587155,0.09924798831583954,3.200217868482014e-14,0,0.0,pfba
b0758,,1,0,0.09924798831587155,0.09924798831586978,1.762479051592436e-15,0,0.0,pfba
b0505,,1,0,0.09924798831587155,0.09924798831587138,1.6653345369377348e-16,0,0.0,pfba
b0086,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848939,pfba
b0096,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488255,pfba
b2258,,1,4,0.09924798831587155,0.0992479883158701,1.4432899320127035e-15,0,1.959355058684088e-09,pfba
b4544,,1,4,0.09924798831587155,0.0992479883158622,9.33975119465913e-15,0,1.9593550610069717e-09,pfba
b4233,,2,4,0.09924798831587155,0.09924798831589576,-2.4216739724636227e-14,0,1.959355133362737e-09,pfba
b0171,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388486607,pfba
b2256,,1,4,0.09924798831587155,0.09924798831586498,6.564193633096238e-15,0,1.9593550588339103e-09,pfba
b2254,,1,0,0.09924798831587155,0.09924798831586183,9.71445146547012e-15,0,0.0,pfba
b3803,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.3215638848893,pfba
b3804,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388489346,pfba
b3997,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388488926,pfba
b2498,,1,4,0.09924798831587155,0.0992479883158467,2.4841240175987878e-14,0,1.9593550179343822e-09,pfba
b1011,,1,4,0.09924798831587155,0.09924798831585127,2.027544798721692e-14,0,1.9593550430423426e-09,pfba
b2497,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1006,,1,4,0.09924798831587155,0.09924798831584924,2.2301605007157832e-14,0,1.959355037676187e-09,pfba
b0517,,1,0,0.09924798831587155,0.09924798831582568,4.586608870482678e-14,0,0.0,pfba
b0524,,1,421,0.09924798831587155,0.0,0.09924798831587155,1,285.32156388485646,pfba
b4258,,1,4,0.09924798831587155,0.09924798831585326,1.8290924330699454e-14,0,1.9593550353899388e-09,pfba
b2682,,1,0,0.09924798831587155,0.09924798831585258,1.8970935933282362e-14,0,0.0,pfba
b2683,,1,0,0.09924798831587155,0.09924798831585258,1.8970935933282362e-14,0,0.0,pfba
b3572,,1,0,0.09924798831587155,0.0992479883158546,1.6944778913341452e-14,0,0.0,pfba
b4197,,1,0,0.09924798831587155,0.09924798831583624,3.530509218307998e-14,0,0.0,pfba
b2882,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3565,,2,0,0.09924798831587155,0.0992479883158741,-2.55351295663786e-15,0,0.0,pfba
b3579,,1,4,0.09924798831587155,0.09924798831587942,-7.868705687030797e-15,0,1.959355059718609e-09,pfba
b3577,,1,4,0.09924798831587155,0.09924798831587942,-7.868705687030797e-15,0,1.959355059718609e-09,pfba
b3578,,1,4,0.09924798831587155,0.09924798831587942,-7.868705687030797e-15,0,1.959355059718609e-09,pfba
b3567,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3568,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b3566,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b4031,,1,0,0.09924798831587155,0.09924798831586226,9.284240043427872e-15,0,0.0,pfba
b1857,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1859,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
b1858,,1,0,0.09924798831587155,0.09924798831587155,0.0,0,0.0,pfba
