gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b4111,5,16,0.9497821637643239,0.9497821637643068,1.709743457922741e-14,0,58.181986906860764
b1386,3,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b4072,2,10,0.9497821637643239,0.949782163764309,1.4876988529977098e-14,0,75.53580290226891
b4073,2,10,0.9497821637643239,0.949782163764309,1.4876988529977098e-14,0,75.53580290226891
b4070,2,10,0.9497821637643239,0.949782163764309,1.4876988529977098e-14,0,75.53580290226891
b4071,2,10,0.9497821637643239,0.949782163764309,1.4876988529977098e-14,0,75.53580290226891
b3679,1,8,0.9497821637643239,0.9497821637642978,2.609024107869118e-14,0,0.21521021618730823
b0110,4,10,0.9497821637643239,0.9497821637643086,1.532107773982716e-14,0,0.5583188218523766
b1463,1,10,0.9497821637643239,0.9497821637643006,2.3314683517128287e-14,0,39.76576410039718
b4219,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b1832,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b1778,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2871,1,10,0.9497821637643239,0.9497821637642945,2.942091015256665e-14,0,39.765764100396254
b0932,2,12,0.9497821637643239,0.9497821637643054,1.8540724511240114e-14,0,48.84003804764715
b4260,2,12,0.9497821637643239,0.9497821637643054,1.8540724511240114e-14,0,48.84003804764715
b2523,2,12,0.9497821637643239,0.9497821637643054,1.8540724511240114e-14,0,48.84003804764715
b0237,3,12,0.9497821637643239,0.9497821637643152,8.659739592076221e-15,0,58.181889151315
b2132,1,10,0.9497821637643239,0.9497821637643101,1.3766765505351941e-14,0,75.53580290525034
b2239,5,8,0.9497821637643239,0.9497821637642924,3.1530333899354446e-14,0,0.6007409448330396
b2435,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0867,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2817,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b4169,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3610,6,10,0.9497821637643239,0.9497821637643578,-3.3861802251067274e-14,0,39.76576410434867
b2676,4,10,0.9497821637643239,0.9497821637643055,1.84297022087776e-14,0,58.83037857812554
b1064,7,12,0.9497821637643239,0.9497821637643095,1.4432899320127035e-14,0,58.18188915025829
b2675,4,10,0.9497821637643239,0.9497821637643055,1.84297022087776e-14,0,58.83037857812554
b0849,6,10,0.9497821637643239,0.9497821637643578,-3.3861802251067274e-14,0,39.76576410434867
b1654,6,10,0.9497821637643239,0.9497821637643578,-3.3861802251067274e-14,0,39.76576410434867
b3336,1,8,0.9497821637643239,0.9497821637642999,2.398081733190338e-14,0,40.26507369239491
b0123,2,8,0.9497821637643239,0.949782163764302,2.1871393585115584e-14,0,40.26507369329096
b1192,4,10,0.9497821637643239,0.9497821637643015,2.2426505097428162e-14,0,49.41965463187773
b1270,2,6,0.9497821637643239,0.9497821637643068,1.709743457922741e-14,0,0.17732534589425586
b1246,2,10,0.9497821637643239,0.9497821637643398,-1.587618925213974e-14,0,58.830378580877245
b1247,2,10,0.9497821637643239,0.9497821637643398,-1.587618925213974e-14,0,58.830378580877245
b1244,2,10,0.9497821637643239,0.9497821637643398,-1.587618925213974e-14,0,58.830378580877245
b1245,2,10,0.9497821637643239,0.9497821637643398,-1.587618925213974e-14,0,58.830378580877245
b1243,2,10,0.9497821637643239,0.9497821637643398,-1.587618925213974e-14,0,58.830378580877245
b2180,2,10,0.9497821637643239,0.9497821637643398,-1.587618925213974e-14,0,58.830378580877245
b2179,2,10,0.9497821637643239,0.9497821637643398,-1.587618925213974e-14,0,58.830378580877245
b1329,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b2177,2,10,0.9497821637643239,0.9497821637643398,-1.587618925213974e-14,0,58.830378580877245
b2178,2,10,0.9497821637643239,0.9497821637643398,-1.587618925213974e-14,0,58.830378580877245
b0433,3,12,0.9497821637643239,0.9497821637643226,1.3322676295501878e-15,0,48.840038046291795
b4367,3,12,0.9497821637643239,0.9497821637643156,8.326672684688674e-15,0,58.18188915080654
