gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,gene_id_str,bnum,keio_call,gene_name_keio,COG_id,PEC,MG_Tn5,Score
b1818,6,416,0.8217979336265955,0.8018784568565044,0.019919476770091094,0,828.9462082337258,b1818,b1818,N,manY,COG3715,,,
b0311,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0311,b0311,N,betA,COG2303,,,
b4381,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4381,b4381,N,deoC,COG0274,,,
b0592,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0592,b0592,N,fepB,COG4592,,,
b0590,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0590,b0590,N,fepD,COG0609,,,
b0588,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0588,b0588,N,fepC,COG1120,,,
b0589,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0589,b0589,N,fepG,COG4779,,,
b2841,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2841,b2841,N,araE,COG0477,,,
b2310,3,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2310,b2310,N,argT,COG0834,,,
b2306,4,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2306,b2306,N,hisP,COG4598,,,
b2307,4,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2307,b2307,N,hisM,COG4160,,,
b2308,4,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2308,b2308,N,hisQ,COG4215,,,
b0864,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0864,b0864,N,artP,COG4161,,,
b0861,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0861,b0861,N,artM,COG4160,,,
b0860,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0860,b0860,N,artJ,COG0834,,,
b0863,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0863,b0863,N,artI,COG0834,,,
b0862,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0862,b0862,N,artQ,COG4215,,,
b4115,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4115,b4115,N,adiC,COG0531,,,
b4195,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4195,b4195,N,ulaC,COG1762,,,
b4194,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4194,b4194,N,ulaB,COG3414,,,
b0654,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0654,b0654,N,gltJ,COG0765,,,
b0655,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0655,b0655,N,gltI,COG0834,,,
b0652,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0652,b0652,N,gltL,COG1126,,,
b0653,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0653,b0653,N,gltK,COG0765,,,
b4077,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4077,b4077,N,gltP,COG1301,,,
b0480,17,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0480,b0480,N,ushA,COG0737,,,
b4055,17,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b4055,b4055,N,aphA,COG3700,,,
b3127,3,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b3127,b3127,N,garP,COG0477,,,
b2789,3,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2789,b2789,N,gudP,COG0477,,,
b2943,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2943,b2943,N,galP,COG0477,,,
b2663,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2663,b2663,N,gabP,COG1113,,,
b1918,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b1918,b1918,N,yecS,COG0765,,,
b1917,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b1917,b1917,N,yecC,COG1126,,,
b1920,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b1920,b1920,N,fliY,COG0834,,,
b2704,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b2704,b2704,N,srlB,COG3731,,,
b1197,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b1197,b1197,N,treA,COG1626,,,
b0733,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0733,b0733,E,cydA,COG1271,N,N,0
b0734,1,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0734,b0734,N,cydB,COG1294,,,
b0979,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0979,b0979,N,appB,COG1294,,,
b0978,2,28,0.8217979336265955,0.8217979336266013,-5.773159728050814e-15,0,308.0168773868727,b0978,b0978,N,appC,COG1271,,,
b3734,1,466,0.8217979336265955,0.2849329232733231,0.5368650103532724,0,29204.031465930108,b3734,b3734,N,atpA,COG0056,,,
b3735,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3735,b3735,N,atpH,COG0712,,,
b3736,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3736,b3736,N,atpF,COG0711,,,
b3737,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3737,b3737,N,atpE,COG0636,,,
b3731,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3731,b3731,N,atpC,COG0355,,,
b3732,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3732,b3732,N,atpD,COG0055,,,
b3733,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3733,b3733,N,atpG,COG0224,,,
b3738,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3738,b3738,N,atpB,COG0356,,,
b3739,1,466,0.8217979336265955,0.2849329232733332,0.5368650103532623,0,29204.031465930377,b3739,b3739,N,atpI,COG3312,,,
b4067,2,44,0.8217979336265955,0.8217979336265882,7.327471962526033e-15,0,308.3490156343692,b4067,b4067,N,actP,COG4147,,,
b3714,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3714,b3714,N,yieG,COG2252,,,
b3654,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3654,b3654,N,yicE,COG2233,,,
b3664,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3664,b3664,N,yicO,COG2252,,,
b4088,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4088,b4088,N,alsB,COG1879,,,
b4087,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4087,b4087,N,alsA,COG1129,,,
b4086,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4086,b4086,N,alsC,COG1172,,,
b1901,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b1901,b1901,N,araF,COG1879,,,
b1900,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b1900,b1900,N,araG,COG1129,,,
b0124,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0124,b0124,N,gcd,COG4993,,,
b0837,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0837,b0837,N,yliI,COG2133,,,
b4064,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4064,b4064,N,yjcD,COG2252,,,
b0974,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0974,b0974,N,hyaC,COG1969,,,
b0973,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0973,b0973,N,hyaB,COG0374,,,
b0972,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0972,b0972,N,hyaA,COG1740,,,
b2997,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2997,b2997,N,hybO,COG1740,,,
b2996,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2996,b2996,N,hybA,COG0437,,,
b2994,3,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2994,b2994,N,hybC,COG0374,,,
b4289,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4289,b4289,N,fecC,COG0609,,,
b4288,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4288,b4288,N,fecD,COG0609,,,
b4290,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4290,b4290,N,fecB,COG4594,,,
b4287,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b4287,b4287,N,fecE,COG1120,,,
b1102,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b1102,b1102,N,fhuE,COG4773,,,
b3006,10,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3006,b3006,N,exbB,COG0811,,,
b3005,10,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3005,b3005,N,exbD,COG0848,,,
b1252,10,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b1252,b1252,N,tonB,COG0810,,,
b2315,1,431,0.8217979336265955,-1.9831559909151792e-15,0.8217979336265975,1,15424.395931633884,b2315,b2315,E,folC,COG0285,N,u,0.5
b0612,1,44,0.8217979336265955,0.8217979336265956,-1.1102230246251565e-16,0,308.34901563436995,b0612,b0612,N,citT,COG0471,,,
b0040,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0040,b0040,N,caiT,COG1292,,,
b2131,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2131,b2131,N,yehZ,COG1732,,,
b2130,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2130,b2130,N,yehY,COG1174,,,
b2128,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2128,b2128,N,yehW,COG1174,,,
b2129,2,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2129,b2129,N,yehX,COG1125,,,
b3409,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b3409,b3409,N,feoB,COG0370,,,
b2167,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2167,b2167,N,fruA,COG1299,,,
b2169,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2169,b2169,N,fruB,COG1925,,,
b2801,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b2801,b2801,N,fucP,COG0738,,,
b0584,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0584,b0584,N,fepA,COG4771,,,
b0336,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0336,b0336,N,codB,COG1457,,,
b0341,1,44,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,308.3490156343658,b0341,b0341,N,cynX,COG2807,,,
b4036,7,46,0.8217979336265955,0.821797933626568,2.7533531010703882e-14,0,508.34901563436586,b4036,b4036,N,lamB,COG4580,,,
b4291,1,46,0.8217979336265955,0.8217979336265842,1.1324274851176597e-14,0,508.34901563436813,b4291,b4291,N,fecA,COG4772,,,
b1119,1,46,0.8217979336265955,0.8217979336265842,1.1324274851176597e-14,0,508.34901563436813,b1119,b1119,N,ycfX,COG1940,,,
b3829,1,433,0.8217979336265955,1.4333856981702904e-13,0.8217979336264521,1,15624.395931629115,b3829,b3829,N,metE,COG0620,,,
b4019,1,433,0.8217979336265955,1.429699039505379e-13,0.8217979336264525,1,15624.395931629653,b4019,b4019,N,metH,COG0646,,,
b0887,2,46,0.8217979336265955,0.8217979336265898,5.662137425588298e-15,0,508.3490156343691,b0887,b0887,N,cydD,COG4988,,,
b0886,2,46,0.8217979336265955,0.8217979336265842,1.1324274851176597e-14,0,508.34901563436813,b0886,b0886,E,cydC,COG4987,N,u,1
b2476,1,433,0.8217979336265955,-1.5669391520784424e-13,0.8217979336267521,1,15624.395931640101,b2476,b2476,N,purC,COG0152,,,
b3125,1,46,0.8217979336265955,0.8217979336266014,-5.88418203051333e-15,0,508.34901563437086,b3125,b3125,N,garR,COG2084,,,
b0509,1,46,0.8217979336265955,0.8217979336265842,1.1324274851176597e-14,0,508.34901563436813,b0509,b0509,N,glxR,COG2084,,,
b2501,2,46,0.8217979336265955,0.8217979336265842,1.1324274851176597e-14,0,508.34901563436813,b2501,b2501,N,ppk,COG0855,,,
b3941,1,433,0.8217979336265955,1.4283707069636918e-13,0.8217979336264526,1,15624.395931629124,b3941,b3941,N,metF,COG0685,,,
b2574,4,433,0.8217979336265955,-2.5239117078474056e-12,0.8217979336291193,1,15624.395931727378,b2574,b2574,N,nadB,COG0029,,,
b0529,2,430,0.8217979336265955,0.8032430537217663,0.01855487990482918,0,508.5419031491912,b0529,b0529,E,folD,COG0190,N,u,0
b4132,1,46,0.8217979336265955,0.8217979336266004,-4.884981308350689e-15,0,508.3490156343705,b4132,b4132,N,cadB,COG0531,,,
b0750,1,433,0.8217979336265955,-4.9810788570874105e-12,0.8217979336315766,1,15624.395931816845,b0750,b0750,N,nadA,COG0379,,,
b3605,2,46,0.8217979336265955,0.8217979336265856,9.880984919163893e-15,0,508.3490156343686,b3605,b3605,N,lldD,COG1304,,,
b0306,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0306,b0306,N,ykgE,COG0247,,,
b0307,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0307,b0307,N,ykgF,COG1139,,,
b0904,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0904,b0904,N,focA,COG2116,,,
b2492,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2492,b2492,N,focB,COG2116,,,
b3631,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3631,b3631,N,rfaG,COG0438,,,
b0914,32,433,0.8217979336265955,3.4534818334639304e-16,0.8217979336265951,1,15624.395931634384,b0914,b0914,E,msbA,COG1132,E,u,3
b1300,2,46,0.8217979336265955,0.8217979336265934,2.1094237467877974e-15,0,508.3490156343695,b1300,b1300,N,puuC,COG1012,,,
b1967,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b1967,b1967,N,hchA,COG0693,,,
b0933,5,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0933,b0933,N,ssuB,COG1116,,,
b2032,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2032,b2032,N,wbbK,COG0438,,,
b3622,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3622,b3622,N,rfaL,COG3307,,,
b0459,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0459,b0459,N,maa,COG0110,,,
b0585,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0585,b0585,N,fes,COG2382,,,
b1326,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b1326,b1326,N,mpaA,COG2866,,,
b0591,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0591,b0591,N,ybdA,COG0477,,,
b3035,9,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3035,b3035,N,tolC,COG1538,,,
b0692,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0692,b0692,N,potE,COG0531,,,
b2014,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2014,b2014,N,yeeF,COG0531,,,
b3374,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3374,b3374,N,frlD,COG0524,,,
b1308,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b1308,b1308,N,pspE,COG0607,,,
b2197,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2197,b2197,N,ccmE,COG2332,,,
b2201,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2201,b2201,N,ccmA,COG4133,,,
b2200,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2200,b2200,N,ccmB,COG2386,,,
b2199,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2199,b2199,N,ccmC,COG0755,,,
b2198,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2198,b2198,N,ccmD,COG3114,,,
b3785,3,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3785,b3785,N,wzzE,COG3765,,,
b2552,2,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2552,b2552,N,hmp,COG1017,,,
b0756,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0756,b0756,N,galM,COG2017,,,
b0484,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b0484,b0484,N,copA,COG2217,,,
b3469,6,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3469,b3469,N,zntA,COG2217,,,
b3626,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3626,b3626,N,rfaJ,COG1442,,,
b3623,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b3623,b3623,E,rfaK,COG0859,N,u,0
b2257,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2257,b2257,N,arnT,COG1807,,,
b2711,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2711,b2711,N,norW,COG0446,,,
b2710,1,46,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.34901563436955,b2710,b2710,N,norV,COG0426,,,
b4111,5,50,0.8217979336265955,0.8217979336265917,3.774758283725532e-15,0,508.3490888209657,b4111,b4111,N,proP,COG0477,,,
b1386,3,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1386,b1386,N,tynA,COG3733,,,
b4072,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4072,b4072,N,nrfC,COG0437,,,
b4073,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4073,b4073,N,nrfD,COG3301,,,
b4070,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4070,b4070,N,nrfA,COG3303,,,
b3679,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b3679,b3679,N,yidK,COG4146,,,
b0110,4,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0110,b0110,N,ampD,COG3023,,,
b1463,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1463,b1463,N,nhoA,COG2162,,,
b4219,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4219,b4219,N,msrA,COG0225,,,
b1778,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1778,b1778,N,yeaA,COG0229,,,
b2871,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2871,b2871,N,ygeX,COG1171,,,
b0932,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0932,b0932,N,pepN,COG0308,,,
b4260,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4260,b4260,N,pepA,COG0260,,,
b0237,3,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0237,b0237,N,pepD,COG2195,,,
b2132,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2132,b2132,N,bglX,COG1472,,,
b2239,5,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2239,b2239,N,glpQ,COG0584,,,
b2435,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2435,b2435,N,amiA,COG0860,,,
b0867,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0867,b0867,N,ybjR,COG3023,,,
b4169,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4169,b4169,N,amiB,COG0860,,,
b3610,6,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b3610,b3610,N,grxC,COG0695,,,
b2676,4,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2676,b2676,N,nrdF,COG0208,,,
b1064,7,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1064,b1064,N,grxB,COG2999,,,
b2675,4,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2675,b2675,N,nrdE,COG0209,,,
b0849,6,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0849,b0849,N,grxA,COG0695,,,
b1654,6,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1654,b1654,N,ydhD,COG0278,,,
b3336,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b3336,b3336,N,bfr,COG2193,,,
b0123,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0123,b0123,N,cueO,COG2132,,,
b1192,4,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1192,b1192,N,ldcA,COG1619,,,
b1270,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1270,b1270,N,btuR,COG2109,,,
b1247,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1247,b1247,N,oppF,COG4608,,,
b1244,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1244,b1244,N,oppB,COG0601,,,
b1245,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1245,b1245,N,oppC,COG1173,,,
b1243,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1243,b1243,N,oppA,COG4166,,,
b2180,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2180,b2180,N,yejF,COG4172,,,
b2179,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2179,b2179,N,yejE,COG4239,,,
b1329,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1329,b1329,N,mppA,COG4166,,,
b2178,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2178,b2178,N,yejB,COG4174,,,
b0433,3,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0433,b0433,N,ampG,COG0477,,,
b4367,3,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b4367,b4367,N,fhuF,COG4114,,,
b0572,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0572,b0572,N,cusC,COG1538,,,
b0575,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0575,b0575,N,cusA,COG3696,,,
b0574,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0574,b0574,N,cusB,COG0845,,,
b3915,7,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b3915,b3915,N,fieF,COG0053,,,
b0752,5,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b0752,b0752,N,zitB,COG1230,,,
b1859,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1859,b1859,N,znuB,COG1108,,,
b1858,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1858,b1858,N,znuC,COG1121,,,
b1981,1,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b1981,b1981,N,shiA,COG0477,,,
b2392,2,50,0.8217979336265955,0.8217979336266071,-1.1657341758564144e-14,0,508.3490888209676,b2392,b2392,N,mntH,COG1914,,,
b0452,10,463,0.8217979336265955,0.8075924361369515,0.014205497489643948,0,511.4029740543948,b0452,b0452,N,tesB,COG1946,,,
b1927,1,50,0.8217979336265955,0.821797933626619,-2.353672812205332e-14,0,508.349088820969,b1927,b1927,N,amyA,COG0366,,,
b3571,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3571,b3571,N,malS,COG0366,,,
b3650,3,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3650,b3650,E,spoT,COG0317,E,u,2.5
b2344,7,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2344,b2344,N,fadL,COG2067,,,
b4213,8,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b4213,b4213,N,cpdB,COG0737,,,
b1059,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1059,b1059,N,solA,COG0665,,,
b1727,4,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b1727,b1727,N,yniC,COG0637,,,
b3580,2,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b3580,b3580,N,lyxK,COG1070,,,
b2051,1,50,0.8217979336265955,0.8217979336266125,-1.6986412276764895e-14,0,508.3490888209684,b2051,b2051,N,nudD,COG0494,,,
